_time,Building,Clients
2021-09-03T00:00:00.000-0500,MontPetit,112
,,
2021-09-03T00:00:00.000-0500,Morisset,70
,,
2021-09-03T00:00:00.000-0500,Morriset,2
,,
2021-09-03T00:00:00.000-0500,Perez,20
,,
2021-09-03T00:00:00.000-0500,Polytek,2
,,
2021-09-03T00:00:00.000-0500,RGN,532
,,
2021-09-03T00:00:00.000-0500,SITE,76
,,
2021-09-03T00:00:00.000-0500,SPX,157
,,
2021-09-03T00:00:00.000-0500,STEM,137
,,
2021-09-03T00:00:00.000-0500,Sacre Coeur,5
,,
2021-09-03T00:00:00.000-0500,Seraphin Marion,19
,,
2021-09-03T00:00:00.000-0500,Simard,35
,,
2021-09-03T00:00:00.000-0500,Stewart,4
,,
2021-09-03T00:00:00.000-0500,Tabaret,153
,,
2021-09-03T00:00:00.000-0500,Thompson,16
,,
2021-09-03T00:00:00.000-0500,UniCenter,214
,,
2021-09-03T00:00:00.000-0500,Vanier,79
,,
2021-09-03T00:00:00.000-0500,bioScience,109
,,
2021-09-04T00:00:00.000-0500,1 Nicholas,2
,,
2021-09-04T00:00:00.000-0500,1 Stewart,5
,,
2021-09-04T00:00:00.000-0500,100 Laurier,11
,,
2021-09-04T00:00:00.000-0500,180 Waller,2
,,
2021-09-04T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-04T00:00:00.000-0500,316 Rideau,1
,,
2021-09-04T00:00:00.000-0500,535 Legget,4
,,
2021-09-04T00:00:00.000-0500,600 Peter Morand,1
,,
2021-09-04T00:00:00.000-0500,850 Peter Morand,4
,,
2021-09-04T00:00:00.000-0500,ARC,51
,,
2021-09-04T00:00:00.000-0500,Academic Hall,1
,,
2021-09-04T00:00:00.000-0500,AlumniHouse,6
,,
2021-09-04T00:00:00.000-0500,Arts,14
,,
2021-09-04T00:00:00.000-0500,Brooks,10
,,
2021-09-04T00:00:00.000-0500,CAREG,36
,,
2021-09-04T00:00:00.000-0500,CBY,101
,,
2021-09-04T00:00:00.000-0500,CRX,78
,,
2021-09-04T00:00:00.000-0500,Copernicus,3
,,
2021-09-04T00:00:00.000-0500,DMS,13
,,
2021-09-04T00:00:00.000-0500,Diorio,34
,,
2021-09-04T00:00:00.000-0500,EMBA,2
,,
2021-09-04T00:00:00.000-0500,FSS,39
,,
2021-09-04T00:00:00.000-0500,Fauteux,24
,,
