_time,Building,Clients
Mon May 30 00:00:00 2022,MCU,36
Mon May 23 00:00:00 2022,Marion,36
Tue May 24 00:00:00 2022,Thompson,36
Sun May 29 00:00:00 2022,Vanier,36
Tue May 24 00:00:00 2022,850 Peter Morand,35
Fri May 27 00:00:00 2022,850 Peter Morand,35
Thu May 26 00:00:00 2022,AlumniHouse,35
Sun May 29 00:00:00 2022,Diorio,35
Mon May 23 00:00:00 2022,Fauteux,35
Tue May 24 00:00:00 2022,MCU,35
Sat May 28 00:00:00 2022,Simard,35
Thu May 26 00:00:00 2022,Brooks,34
Sat May 28 00:00:00 2022,CAREG,34
Mon May 23 00:00:00 2022,bioScience,34
Fri May 27 00:00:00 2022,600 Peter Morand,33
Sun May 29 00:00:00 2022,Marion,33
Sun May 29 00:00:00 2022,Tabaret,33
Fri May 27 00:00:00 2022,1 Stewart,32
Tue May 24 00:00:00 2022,Brooks,31
Mon May 23 00:00:00 2022,CAREG,31
Mon May 23 00:00:00 2022,FSS,31
Mon May 23 00:00:00 2022,Tabaret,31
Sun May 29 00:00:00 2022,UniCenter,31
Mon May 30 00:00:00 2022,Thompson,30
Sun May 29 00:00:00 2022,bioScience,30
Thu May 26 00:00:00 2022,180 Waller,29
Wed May 25 00:00:00 2022,MCU,29
Sat May 28 00:00:00 2022,Marion,29
Thu May 26 00:00:00 2022,Seraphin Marion,29
Thu May 26 00:00:00 2022,100 Laurier,28
Sun May 29 00:00:00 2022,CAREG,28
Mon May 30 00:00:00 2022,100 Laurier,27
Wed May 25 00:00:00 2022,LEES BLOCK A,27
Sat May 28 00:00:00 2022,LPR,27
Mon May 23 00:00:00 2022,Morisset,27
Fri May 27 00:00:00 2022,Morriset,26
Wed May 25 00:00:00 2022,Thompson,26
Sat May 28 00:00:00 2022,Arts,25
Sun May 29 00:00:00 2022,Arts,25
Mon May 30 00:00:00 2022,Perez,25
Tue May 24 00:00:00 2022,100 Laurier,24
Wed May 25 00:00:00 2022,KED,24
Mon May 30 00:00:00 2022,850 Peter Morand,23
Sun May 29 00:00:00 2022,LPR,23
Fri May 27 00:00:00 2022,MCU,23
Tue May 24 00:00:00 2022,EMBA,22
Mon May 23 00:00:00 2022,LPR,22
Mon May 23 00:00:00 2022,MontPetit,22
Tue May 24 00:00:00 2022,Seraphin Marion,22
Mon May 23 00:00:00 2022,Simard,22
Tue May 24 00:00:00 2022,600 Peter Morand,21
Mon May 23 00:00:00 2022,LMX,21
Mon May 30 00:00:00 2022,Morriset,21
Fri May 27 00:00:00 2022,Thompson,21
Mon May 30 00:00:00 2022,Brooks,20
Thu May 26 00:00:00 2022,EMBA,20
Sun May 29 00:00:00 2022,LEES BLOCK E,20
Fri May 27 00:00:00 2022,100 Laurier,19
Tue May 24 00:00:00 2022,535 Legget,19
Fri May 27 00:00:00 2022,535 Legget,19
Tue May 24 00:00:00 2022,AlumniHouse,19
Sat May 28 00:00:00 2022,Hagen,19
Mon May 30 00:00:00 2022,Seraphin Marion,19
Wed May 25 00:00:00 2022,AlumniHouse,18
Wed May 25 00:00:00 2022,Brooks,18
Mon May 23 00:00:00 2022,Hagen,18
Sun May 29 00:00:00 2022,Hagen,18
Wed May 25 00:00:00 2022,600 Peter Morand,17
Mon May 30 00:00:00 2022,AlumniHouse,17
Sat May 28 00:00:00 2022,LEES BLOCK E,17
Sun May 29 00:00:00 2022,LMX,17
Thu May 26 00:00:00 2022,316 Rideau,16
Fri May 27 00:00:00 2022,Brooks,16
Mon May 23 00:00:00 2022,KED,16
Fri May 27 00:00:00 2022,Perez,16
Mon May 23 00:00:00 2022,SPX,16
Fri May 27 00:00:00 2022,Seraphin Marion,16
Mon May 23 00:00:00 2022,UniCenter,16
Sun May 29 00:00:00 2022,100 Laurier,15
Wed May 25 00:00:00 2022,535 Legget,15
Mon May 23 00:00:00 2022,Arts,15
Sat May 28 00:00:00 2022,MCU,15
Mon May 30 00:00:00 2022,Marchand,15
Wed May 25 00:00:00 2022,Seraphin Marion,15
Wed May 25 00:00:00 2022,100 Laurier,14
Sat May 28 00:00:00 2022,100 Laurier,14
Mon May 23 00:00:00 2022,535 Legget,14
Mon May 30 00:00:00 2022,535 Legget,14
Fri May 27 00:00:00 2022,AlumniHouse,14
Sun May 29 00:00:00 2022,AlumniHouse,14
Sun May 29 00:00:00 2022,KED,14
Mon May 23 00:00:00 2022,LEES BLOCK E,14
Thu May 26 00:00:00 2022,Marchand,14
Sun May 29 00:00:00 2022,Morriset,14
Mon May 23 00:00:00 2022,100 Laurier,13
Sat May 28 00:00:00 2022,600 Peter Morand,13
Fri May 27 00:00:00 2022,EMBA,13
Sat May 28 00:00:00 2022,KED,13
Wed May 25 00:00:00 2022,Marchand,13
Fri May 27 00:00:00 2022,Marchand,13
Wed May 25 00:00:00 2022,Perez,13
Mon May 30 00:00:00 2022,Stewart,13
Sun May 29 00:00:00 2022,Perez,12
Tue May 24 00:00:00 2022,316 Rideau,11
Mon May 23 00:00:00 2022,AlumniHouse,11
Sat May 28 00:00:00 2022,AlumniHouse,11
Mon May 23 00:00:00 2022,MCU,11
Sun May 29 00:00:00 2022,MCU,11
Sat May 28 00:00:00 2022,Perez,11
Tue May 24 00:00:00 2022,Stewart,11
Sun May 29 00:00:00 2022,Thompson,11
Thu May 26 00:00:00 2022,1 Nicholas,10
Sat May 28 00:00:00 2022,1 Stewart,10
Tue May 24 00:00:00 2022,Gendron,10
Mon May 30 00:00:00 2022,Gendron,10
Sat May 28 00:00:00 2022,LEES BLOCK A,10
Mon May 23 00:00:00 2022,Perez,10
Wed May 25 00:00:00 2022,180 Waller,9
Mon May 23 00:00:00 2022,600 Peter Morand,9
Sun May 29 00:00:00 2022,600 Peter Morand,9
Thu May 26 00:00:00 2022,Copernicus,9
Wed May 25 00:00:00 2022,EMBA,9
Sun May 29 00:00:00 2022,LEES BLOCK A,9
Tue May 24 00:00:00 2022,Marchand,9
Thu May 26 00:00:00 2022,Sacre Coeur,9
Sat May 28 00:00:00 2022,Seraphin Marion,9
Thu May 26 00:00:00 2022,Stewart,9
Mon May 23 00:00:00 2022,1 Stewart,8
Sun May 29 00:00:00 2022,1 Stewart,8
Sat May 28 00:00:00 2022,535 Legget,8
Sun May 29 00:00:00 2022,535 Legget,8
Thu May 26 00:00:00 2022,Academic Hall,8
Tue May 24 00:00:00 2022,Copernicus,8
Sat May 28 00:00:00 2022,Copernicus,8
Mon May 30 00:00:00 2022,Copernicus,8
Thu May 26 00:00:00 2022,Gendron,8
Fri May 27 00:00:00 2022,Gendron,8
Tue May 24 00:00:00 2022,GradHouse,8
Fri May 27 00:00:00 2022,Sacre Coeur,8
Mon May 23 00:00:00 2022,Seraphin Marion,8
Fri May 27 00:00:00 2022,Stewart,8
Sun May 29 00:00:00 2022,Stewart,8
Sat May 28 00:00:00 2022,Brooks,7
Mon May 30 00:00:00 2022,GradHouse,7
Tue May 24 00:00:00 2022,Sacre Coeur,7
Mon May 30 00:00:00 2022,Sacre Coeur,7
Sat May 28 00:00:00 2022,Stewart,7
Sat May 28 00:00:00 2022,Thompson,7
Tue May 24 00:00:00 2022,1 Nicholas,6
Fri May 27 00:00:00 2022,1 Nicholas,6
Mon May 30 00:00:00 2022,1 Nicholas,6
Mon May 30 00:00:00 2022,180 Waller,6
Fri May 27 00:00:00 2022,200 Wilbrod,6
Mon May 30 00:00:00 2022,316 Rideau,6
Mon May 23 00:00:00 2022,Brooks,6
Sun May 29 00:00:00 2022,EMBA,6
Sat May 28 00:00:00 2022,Sacre Coeur,6
Wed May 25 00:00:00 2022,1 Nicholas,5
Tue May 24 00:00:00 2022,180 Waller,5
Tue May 24 00:00:00 2022,200 Wilbrod,5
Sun May 29 00:00:00 2022,Brooks,5
Mon May 23 00:00:00 2022,Copernicus,5
Fri May 27 00:00:00 2022,Copernicus,5
Mon May 23 00:00:00 2022,EMBA,5
Sun May 29 00:00:00 2022,Seraphin Marion,5
Mon May 23 00:00:00 2022,Stewart,5
Wed May 25 00:00:00 2022,Stewart,5
Fri May 27 00:00:00 2022,180 Waller,4
Thu May 26 00:00:00 2022,200 Wilbrod,4
Mon May 30 00:00:00 2022,200 Wilbrod,4
Sun May 29 00:00:00 2022,316 Rideau,4
Mon May 30 00:00:00 2022,Academic Hall,4
Wed May 25 00:00:00 2022,Copernicus,4
Sun May 29 00:00:00 2022,Copernicus,4
Sat May 28 00:00:00 2022,EMBA,4
Thu May 26 00:00:00 2022,GradHouse,4
Fri May 27 00:00:00 2022,GradHouse,4
Mon May 23 00:00:00 2022,LEES BLOCK A,4
Sat May 28 00:00:00 2022,Morriset,4
Sat May 28 00:00:00 2022,1 Nicholas,3
Sun May 29 00:00:00 2022,180 Waller,3
Mon May 23 00:00:00 2022,200 Wilbrod,3
Sat May 28 00:00:00 2022,200 Wilbrod,3
Sun May 29 00:00:00 2022,200 Wilbrod,3
Wed May 25 00:00:00 2022,316 Rideau,3
Sat May 28 00:00:00 2022,850 Peter Morand,3
Mon May 23 00:00:00 2022,GradHouse,3
Sun May 29 00:00:00 2022,GradHouse,3
Mon May 23 00:00:00 2022,Marchand,3
Sat May 28 00:00:00 2022,Marchand,3
Sun May 29 00:00:00 2022,Marchand,3
Mon May 23 00:00:00 2022,Sacre Coeur,3
Wed May 25 00:00:00 2022,Sacre Coeur,3
Mon May 23 00:00:00 2022,Thompson,3
Mon May 23 00:00:00 2022,1 Nicholas,2
Sun May 29 00:00:00 2022,1 Nicholas,2
Mon May 23 00:00:00 2022,180 Waller,2
Sat May 28 00:00:00 2022,180 Waller,2
Wed May 25 00:00:00 2022,200 Wilbrod,2
Mon May 23 00:00:00 2022,316 Rideau,2
Fri May 27 00:00:00 2022,316 Rideau,2
Sat May 28 00:00:00 2022,316 Rideau,2
Tue May 24 00:00:00 2022,Academic Hall,2
Fri May 27 00:00:00 2022,Academic Hall,2
Sat May 28 00:00:00 2022,Academic Hall,2
Sun May 29 00:00:00 2022,Academic Hall,2
Wed May 25 00:00:00 2022,GradHouse,2
Sat May 28 00:00:00 2022,GradHouse,2
Fri May 27 00:00:00 2022,Henderson,2
Tue May 24 00:00:00 2022,LEES BLOCK C,2
Sun May 29 00:00:00 2022,850 Peter Morand,1
Mon May 23 00:00:00 2022,Academic Hall,1
Wed May 25 00:00:00 2022,Academic Hall,1
Wed May 25 00:00:00 2022,Gendron,1
Sat May 28 00:00:00 2022,Gendron,1
Tue May 24 00:00:00 2022,Henderson,1
Thu May 26 00:00:00 2022,LEES BLOCK C,1
Mon May 23 00:00:00 2022,850 Peter Morand,0
Mon May 23 00:00:00 2022,Gendron,0
Sun May 29 00:00:00 2022,Gendron,0
Mon May 23 00:00:00 2022,Henderson,0
Wed May 25 00:00:00 2022,Henderson,0
Thu May 26 00:00:00 2022,Henderson,0
Sat May 28 00:00:00 2022,Henderson,0
Sun May 29 00:00:00 2022,Henderson,0
Mon May 30 00:00:00 2022,Henderson,0
Mon May 23 00:00:00 2022,LEES BLOCK B,0
Tue May 24 00:00:00 2022,LEES BLOCK B,0
Wed May 25 00:00:00 2022,LEES BLOCK B,0
Thu May 26 00:00:00 2022,LEES BLOCK B,0
Fri May 27 00:00:00 2022,LEES BLOCK B,0
Sat May 28 00:00:00 2022,LEES BLOCK B,0
Sun May 29 00:00:00 2022,LEES BLOCK B,0
Mon May 30 00:00:00 2022,LEES BLOCK B,0
Mon May 23 00:00:00 2022,LEES BLOCK C,0
Wed May 25 00:00:00 2022,LEES BLOCK C,0
Fri May 27 00:00:00 2022,LEES BLOCK C,0
Sat May 28 00:00:00 2022,LEES BLOCK C,0
Sun May 29 00:00:00 2022,LEES BLOCK C,0
Mon May 30 00:00:00 2022,LEES BLOCK C,0
Mon May 23 00:00:00 2022,LEES BLOCK D,0
Tue May 24 00:00:00 2022,LEES BLOCK D,0
Wed May 25 00:00:00 2022,LEES BLOCK D,0
Thu May 26 00:00:00 2022,LEES BLOCK D,0
Fri May 27 00:00:00 2022,LEES BLOCK D,0
Sat May 28 00:00:00 2022,LEES BLOCK D,0
Sun May 29 00:00:00 2022,LEES BLOCK D,0
Mon May 30 00:00:00 2022,LEES BLOCK D,0
Mon May 23 00:00:00 2022,Leblanc,0
Tue May 24 00:00:00 2022,Leblanc,0
Wed May 25 00:00:00 2022,Leblanc,0
Thu May 26 00:00:00 2022,Leblanc,0
Fri May 27 00:00:00 2022,Leblanc,0
Sat May 28 00:00:00 2022,Leblanc,0
Sun May 29 00:00:00 2022,Leblanc,0
Mon May 30 00:00:00 2022,Leblanc,0
Mon May 23 00:00:00 2022,Morriset,0
Tue May 24 00:00:00 2022,Morriset,0
Wed May 25 00:00:00 2022,Morriset,0
Thu May 26 00:00:00 2022,Morriset,0
Mon May 23 00:00:00 2022,Polytek,0
Tue May 24 00:00:00 2022,Polytek,0
Wed May 25 00:00:00 2022,Polytek,0
Thu May 26 00:00:00 2022,Polytek,0
Fri May 27 00:00:00 2022,Polytek,0
Sat May 28 00:00:00 2022,Polytek,0
Sun May 29 00:00:00 2022,Polytek,0
Mon May 30 00:00:00 2022,Polytek,0
