_time,Building,Clients
Mon May  2 00:00:00 2022,AlumniHouse,31
Thu Apr 28 00:00:00 2022,535 Legget,29
Thu Apr 28 00:00:00 2022,850 Peter Morand,28
Thu Apr 28 00:00:00 2022,Brooks,28
Sun May  1 00:00:00 2022,LPR,28
Fri Apr 29 00:00:00 2022,LEES BLOCK A,27
Sun May  1 00:00:00 2022,Thompson,27
Mon May  2 00:00:00 2022,850 Peter Morand,26
Mon May  2 00:00:00 2022,Brooks,26
Mon Apr 25 00:00:00 2022,LEES BLOCK E,26
Mon Apr 25 00:00:00 2022,LPR,26
Wed Apr 27 00:00:00 2022,Seraphin Marion,26
Fri Apr 29 00:00:00 2022,Brooks,25
Fri Apr 29 00:00:00 2022,Seraphin Marion,25
Mon May  2 00:00:00 2022,Thompson,25
Mon May  2 00:00:00 2022,535 Legget,24
Tue Apr 26 00:00:00 2022,Brooks,24
Fri Apr 29 00:00:00 2022,GradHouse,24
Sun May  1 00:00:00 2022,KED,24
Sat Apr 30 00:00:00 2022,MCU,24
Thu Apr 28 00:00:00 2022,Seraphin Marion,24
Wed Apr 27 00:00:00 2022,LEES BLOCK A,23
Fri Apr 29 00:00:00 2022,600 Peter Morand,22
Wed Apr 27 00:00:00 2022,AlumniHouse,22
Sat Apr 30 00:00:00 2022,KED,22
Sun May  1 00:00:00 2022,Perez,22
Fri Apr 29 00:00:00 2022,1 Stewart,21
Wed Apr 27 00:00:00 2022,850 Peter Morand,21
Sat Apr 30 00:00:00 2022,Hagen,21
Tue Apr 26 00:00:00 2022,535 Legget,20
Fri Apr 29 00:00:00 2022,AlumniHouse,20
Mon Apr 25 00:00:00 2022,Arts,20
Thu Apr 28 00:00:00 2022,AlumniHouse,19
Sun May  1 00:00:00 2022,Hagen,19
Sun May  1 00:00:00 2022,LMX,19
Tue Apr 26 00:00:00 2022,EMBA,18
Tue Apr 26 00:00:00 2022,LEES BLOCK A,18
Tue Apr 26 00:00:00 2022,850 Peter Morand,17
Sat Apr 30 00:00:00 2022,LMX,17
Wed Apr 27 00:00:00 2022,535 Legget,16
Sat Apr 30 00:00:00 2022,Arts,16
Sun May  1 00:00:00 2022,Arts,16
Thu Apr 28 00:00:00 2022,GradHouse,16
Fri Apr 29 00:00:00 2022,535 Legget,15
Tue Apr 26 00:00:00 2022,AlumniHouse,15
Wed Apr 27 00:00:00 2022,EMBA,15
Mon Apr 25 00:00:00 2022,Hagen,15
Sat Apr 30 00:00:00 2022,Brooks,14
Sun May  1 00:00:00 2022,GradHouse,14
Sun May  1 00:00:00 2022,LEES BLOCK E,14
Mon May  2 00:00:00 2022,Morriset,14
Mon Apr 25 00:00:00 2022,Seraphin Marion,14
Mon Apr 25 00:00:00 2022,535 Legget,13
Fri Apr 29 00:00:00 2022,850 Peter Morand,13
Mon Apr 25 00:00:00 2022,AlumniHouse,13
Wed Apr 27 00:00:00 2022,Stewart,13
Sat Apr 30 00:00:00 2022,600 Peter Morand,12
Sat Apr 30 00:00:00 2022,Academic Hall,12
Mon Apr 25 00:00:00 2022,Brooks,12
Tue Apr 26 00:00:00 2022,Copernicus,12
Wed Apr 27 00:00:00 2022,Copernicus,12
Sun May  1 00:00:00 2022,MCU,12
Mon May  2 00:00:00 2022,Seraphin Marion,12
Tue Apr 26 00:00:00 2022,316 Rideau,11
Sun May  1 00:00:00 2022,Brooks,11
Thu Apr 28 00:00:00 2022,LEES BLOCK A,11
Tue Apr 26 00:00:00 2022,Stewart,11
Wed Apr 27 00:00:00 2022,180 Waller,10
Thu Apr 28 00:00:00 2022,316 Rideau,10
Sun May  1 00:00:00 2022,600 Peter Morand,10
Fri Apr 29 00:00:00 2022,Academic Hall,10
Sat Apr 30 00:00:00 2022,AlumniHouse,10
Mon Apr 25 00:00:00 2022,Copernicus,10
Mon May  2 00:00:00 2022,EMBA,10
Wed Apr 27 00:00:00 2022,GradHouse,10
Sat Apr 30 00:00:00 2022,GradHouse,10
Sat Apr 30 00:00:00 2022,Morriset,10
Tue Apr 26 00:00:00 2022,180 Waller,9
Thu Apr 28 00:00:00 2022,180 Waller,9
Mon Apr 25 00:00:00 2022,600 Peter Morand,9
Sun May  1 00:00:00 2022,AlumniHouse,9
Sun May  1 00:00:00 2022,Copernicus,9
Tue Apr 26 00:00:00 2022,Gendron,9
Mon May  2 00:00:00 2022,Gendron,9
Tue Apr 26 00:00:00 2022,Henderson,9
Mon May  2 00:00:00 2022,Marchand,9
Sun May  1 00:00:00 2022,Morriset,9
Mon May  2 00:00:00 2022,Stewart,9
Sat Apr 30 00:00:00 2022,535 Legget,8
Sun May  1 00:00:00 2022,535 Legget,8
Fri Apr 29 00:00:00 2022,Copernicus,8
Sun May  1 00:00:00 2022,EMBA,8
Mon Apr 25 00:00:00 2022,GradHouse,8
Tue Apr 26 00:00:00 2022,GradHouse,8
Mon May  2 00:00:00 2022,GradHouse,8
Fri Apr 29 00:00:00 2022,Henderson,8
Thu Apr 28 00:00:00 2022,Marchand,8
Fri Apr 29 00:00:00 2022,Sacre Coeur,8
Sat Apr 30 00:00:00 2022,Seraphin Marion,8
Sun May  1 00:00:00 2022,Seraphin Marion,8
Mon Apr 25 00:00:00 2022,Stewart,8
Fri Apr 29 00:00:00 2022,Stewart,8
Mon Apr 25 00:00:00 2022,1 Stewart,7
Fri Apr 29 00:00:00 2022,200 Wilbrod,7
Mon May  2 00:00:00 2022,200 Wilbrod,7
Tue Apr 26 00:00:00 2022,Academic Hall,7
Thu Apr 28 00:00:00 2022,Copernicus,7
Sat Apr 30 00:00:00 2022,Copernicus,7
Mon Apr 25 00:00:00 2022,EMBA,7
Fri Apr 29 00:00:00 2022,Gendron,7
Sat Apr 30 00:00:00 2022,Henderson,7
Mon May  2 00:00:00 2022,Sacre Coeur,7
Sat Apr 30 00:00:00 2022,1 Stewart,6
Sun May  1 00:00:00 2022,1 Stewart,6
Fri Apr 29 00:00:00 2022,180 Waller,6
Wed Apr 27 00:00:00 2022,200 Wilbrod,6
Thu Apr 28 00:00:00 2022,200 Wilbrod,6
Mon May  2 00:00:00 2022,316 Rideau,6
Wed Apr 27 00:00:00 2022,Academic Hall,6
Thu Apr 28 00:00:00 2022,Academic Hall,6
Sun May  1 00:00:00 2022,Academic Hall,6
Wed Apr 27 00:00:00 2022,Gendron,6
Thu Apr 28 00:00:00 2022,Henderson,6
Fri Apr 29 00:00:00 2022,Marchand,6
Tue Apr 26 00:00:00 2022,Sacre Coeur,6
Thu Apr 28 00:00:00 2022,Sacre Coeur,6
Thu Apr 28 00:00:00 2022,Stewart,6
Mon Apr 25 00:00:00 2022,200 Wilbrod,5
Tue Apr 26 00:00:00 2022,200 Wilbrod,5
Wed Apr 27 00:00:00 2022,316 Rideau,5
Fri Apr 29 00:00:00 2022,316 Rideau,5
Mon May  2 00:00:00 2022,Copernicus,5
Mon Apr 25 00:00:00 2022,Henderson,5
Wed Apr 27 00:00:00 2022,Henderson,5
Sun May  1 00:00:00 2022,Henderson,5
Sat Apr 30 00:00:00 2022,LEES BLOCK A,5
Sun May  1 00:00:00 2022,LEES BLOCK A,5
Tue Apr 26 00:00:00 2022,Marchand,5
Wed Apr 27 00:00:00 2022,Marchand,5
Wed Apr 27 00:00:00 2022,Sacre Coeur,5
Sat Apr 30 00:00:00 2022,Sacre Coeur,5
Sun May  1 00:00:00 2022,Stewart,5
Mon Apr 25 00:00:00 2022,180 Waller,4
Mon Apr 25 00:00:00 2022,316 Rideau,4
Sat Apr 30 00:00:00 2022,316 Rideau,4
Mon Apr 25 00:00:00 2022,850 Peter Morand,4
Mon Apr 25 00:00:00 2022,LEES BLOCK A,4
Mon Apr 25 00:00:00 2022,Sacre Coeur,4
Sat Apr 30 00:00:00 2022,Stewart,4
Tue Apr 26 00:00:00 2022,1 Nicholas,3
Wed Apr 27 00:00:00 2022,1 Nicholas,3
Fri Apr 29 00:00:00 2022,1 Nicholas,3
Mon May  2 00:00:00 2022,1 Nicholas,3
Sat Apr 30 00:00:00 2022,180 Waller,3
Sun May  1 00:00:00 2022,180 Waller,3
Sat Apr 30 00:00:00 2022,200 Wilbrod,3
Sun May  1 00:00:00 2022,200 Wilbrod,3
Sun May  1 00:00:00 2022,316 Rideau,3
Mon Apr 25 00:00:00 2022,Academic Hall,3
Mon May  2 00:00:00 2022,Academic Hall,3
Tue Apr 26 00:00:00 2022,LEES BLOCK C,3
Thu Apr 28 00:00:00 2022,1 Nicholas,2
Sat Apr 30 00:00:00 2022,1 Nicholas,2
Sun May  1 00:00:00 2022,1 Nicholas,2
Mon May  2 00:00:00 2022,180 Waller,2
Thu Apr 28 00:00:00 2022,Gendron,2
Sun May  1 00:00:00 2022,Gendron,2
Mon Apr 25 00:00:00 2022,Marchand,2
Sat Apr 30 00:00:00 2022,Marchand,2
Sun May  1 00:00:00 2022,Marchand,2
Mon Apr 25 00:00:00 2022,1 Nicholas,1
Mon May  2 00:00:00 2022,Henderson,1
Thu Apr 28 00:00:00 2022,LEES BLOCK C,1
Mon Apr 25 00:00:00 2022,Gendron,0
Sat Apr 30 00:00:00 2022,Gendron,0
Mon Apr 25 00:00:00 2022,LEES BLOCK B,0
Tue Apr 26 00:00:00 2022,LEES BLOCK B,0
Wed Apr 27 00:00:00 2022,LEES BLOCK B,0
Thu Apr 28 00:00:00 2022,LEES BLOCK B,0
Fri Apr 29 00:00:00 2022,LEES BLOCK B,0
Sat Apr 30 00:00:00 2022,LEES BLOCK B,0
Sun May  1 00:00:00 2022,LEES BLOCK B,0
Mon May  2 00:00:00 2022,LEES BLOCK B,0
Mon Apr 25 00:00:00 2022,LEES BLOCK C,0
Wed Apr 27 00:00:00 2022,LEES BLOCK C,0
Fri Apr 29 00:00:00 2022,LEES BLOCK C,0
Sat Apr 30 00:00:00 2022,LEES BLOCK C,0
Sun May  1 00:00:00 2022,LEES BLOCK C,0
Mon May  2 00:00:00 2022,LEES BLOCK C,0
Mon Apr 25 00:00:00 2022,LEES BLOCK D,0
Tue Apr 26 00:00:00 2022,LEES BLOCK D,0
Wed Apr 27 00:00:00 2022,LEES BLOCK D,0
Thu Apr 28 00:00:00 2022,LEES BLOCK D,0
Fri Apr 29 00:00:00 2022,LEES BLOCK D,0
Sat Apr 30 00:00:00 2022,LEES BLOCK D,0
Sun May  1 00:00:00 2022,LEES BLOCK D,0
Mon May  2 00:00:00 2022,LEES BLOCK D,0
Mon Apr 25 00:00:00 2022,Leblanc,0
Tue Apr 26 00:00:00 2022,Leblanc,0
Wed Apr 27 00:00:00 2022,Leblanc,0
Thu Apr 28 00:00:00 2022,Leblanc,0
Fri Apr 29 00:00:00 2022,Leblanc,0
Sat Apr 30 00:00:00 2022,Leblanc,0
Sun May  1 00:00:00 2022,Leblanc,0
Mon May  2 00:00:00 2022,Leblanc,0
Mon Apr 25 00:00:00 2022,Polytek,0
Tue Apr 26 00:00:00 2022,Polytek,0
Wed Apr 27 00:00:00 2022,Polytek,0
Thu Apr 28 00:00:00 2022,Polytek,0
Fri Apr 29 00:00:00 2022,Polytek,0
Sat Apr 30 00:00:00 2022,Polytek,0
Sun May  1 00:00:00 2022,Polytek,0
Mon May  2 00:00:00 2022,Polytek,0
