_time,Building,Clients
Sun Apr 17 00:00:00 2022,CRX,191
Wed Apr 13 00:00:00 2022,ARC,189
Fri Apr 15 00:00:00 2022,SITE,189
Tue Apr 12 00:00:00 2022,SPX,187
Mon Apr 18 00:00:00 2022,RGN,181
Wed Apr 13 00:00:00 2022,Diorio,178
Tue Apr 12 00:00:00 2022,Diorio,177
Thu Apr 14 00:00:00 2022,ARC,170
Mon Apr 18 00:00:00 2022,FSS,167
Fri Apr 15 00:00:00 2022,STEM,162
Sat Apr 16 00:00:00 2022,Fauteux,160
Thu Apr 14 00:00:00 2022,SPX,159
Wed Apr 13 00:00:00 2022,SPX,158
Sat Apr 16 00:00:00 2022,FSS,156
Thu Apr 14 00:00:00 2022,bioScience,155
Sun Apr 17 00:00:00 2022,FSS,154
Wed Apr 13 00:00:00 2022,MontPetit,154
Wed Apr 13 00:00:00 2022,bioScience,153
Thu Apr 14 00:00:00 2022,Diorio,152
Mon Apr 11 00:00:00 2022,STEM,151
Mon Apr 11 00:00:00 2022,CBY,150
Fri Apr 15 00:00:00 2022,Fauteux,147
Mon Apr 11 00:00:00 2022,Morriset,147
Thu Apr 14 00:00:00 2022,Vanier,147
Wed Apr 13 00:00:00 2022,LMX,144
Tue Apr 12 00:00:00 2022,bioScience,144
Tue Apr 12 00:00:00 2022,Marion,141
Sat Apr 16 00:00:00 2022,SITE,140
Tue Apr 12 00:00:00 2022,LPR,139
Sun Apr 17 00:00:00 2022,Fauteux,138
Wed Apr 13 00:00:00 2022,LPR,137
Sun Apr 17 00:00:00 2022,SITE,137
Mon Apr 11 00:00:00 2022,DMS,136
Wed Apr 13 00:00:00 2022,Marion,136
Sat Apr 16 00:00:00 2022,SPX,136
Sun Apr 17 00:00:00 2022,RGN,132
Sat Apr 16 00:00:00 2022,RGN,131
Mon Apr 18 00:00:00 2022,SPX,130
Mon Apr 18 00:00:00 2022,CBY,129
Mon Apr 11 00:00:00 2022,Thompson,129
Thu Apr 14 00:00:00 2022,LMX,127
Tue Apr 12 00:00:00 2022,Morriset,127
Thu Apr 14 00:00:00 2022,Marion,126
Fri Apr 15 00:00:00 2022,CBY,123
Mon Apr 11 00:00:00 2022,SPX,122
Thu Apr 14 00:00:00 2022,MontPetit,118
Thu Apr 14 00:00:00 2022,CAREG,116
Thu Apr 14 00:00:00 2022,LPR,116
Wed Apr 13 00:00:00 2022,CAREG,115
Fri Apr 15 00:00:00 2022,Morriset,115
Wed Apr 13 00:00:00 2022,Arts,114
Mon Apr 11 00:00:00 2022,Tabaret,113
Wed Apr 13 00:00:00 2022,Morriset,112
Mon Apr 11 00:00:00 2022,ARC,110
Sat Apr 16 00:00:00 2022,STEM,109
Mon Apr 11 00:00:00 2022,LMX,108
Sun Apr 17 00:00:00 2022,CBY,101
Tue Apr 12 00:00:00 2022,CAREG,100
Sat Apr 16 00:00:00 2022,CBY,100
Mon Apr 11 00:00:00 2022,Vanier,96
Mon Apr 18 00:00:00 2022,MontPetit,95
Thu Apr 14 00:00:00 2022,Perez,92
Tue Apr 12 00:00:00 2022,100 Laurier,91
Tue Apr 12 00:00:00 2022,Arts,91
Tue Apr 12 00:00:00 2022,Thompson,90
Wed Apr 13 00:00:00 2022,100 Laurier,88
Wed Apr 13 00:00:00 2022,Perez,88
Tue Apr 12 00:00:00 2022,Simard,88
Mon Apr 18 00:00:00 2022,ARC,86
Mon Apr 11 00:00:00 2022,Diorio,86
Tue Apr 12 00:00:00 2022,LEES BLOCK E,86
Tue Apr 12 00:00:00 2022,Perez,85
Sun Apr 17 00:00:00 2022,SPX,84
Wed Apr 13 00:00:00 2022,Simard,82
Mon Apr 11 00:00:00 2022,MontPetit,81
Mon Apr 18 00:00:00 2022,DMS,78
Sun Apr 17 00:00:00 2022,STEM,77
Sun Apr 17 00:00:00 2022,Sacre Coeur,73
Fri Apr 15 00:00:00 2022,DMS,71
Wed Apr 13 00:00:00 2022,LEES BLOCK E,71
Tue Apr 12 00:00:00 2022,MCU,69
Wed Apr 13 00:00:00 2022,MCU,68
Mon Apr 18 00:00:00 2022,Diorio,67
Mon Apr 18 00:00:00 2022,Thompson,67
Mon Apr 11 00:00:00 2022,bioScience,67
Thu Apr 14 00:00:00 2022,Morriset,65
Thu Apr 14 00:00:00 2022,Arts,64
Fri Apr 15 00:00:00 2022,Diorio,64
Mon Apr 11 00:00:00 2022,Marion,64
Sun Apr 17 00:00:00 2022,Morriset,63
Tue Apr 12 00:00:00 2022,1 Stewart,61
Sat Apr 16 00:00:00 2022,LMX,60
Fri Apr 15 00:00:00 2022,bioScience,60
Thu Apr 14 00:00:00 2022,LEES BLOCK E,59
Fri Apr 15 00:00:00 2022,ARC,58
Mon Apr 11 00:00:00 2022,Perez,58
Wed Apr 13 00:00:00 2022,Thompson,58
Thu Apr 14 00:00:00 2022,100 Laurier,57
Thu Apr 14 00:00:00 2022,Simard,57
Wed Apr 13 00:00:00 2022,1 Stewart,54
Mon Apr 11 00:00:00 2022,CAREG,54
Thu Apr 14 00:00:00 2022,MCU,54
Tue Apr 12 00:00:00 2022,KED,53
Fri Apr 15 00:00:00 2022,Vanier,53
Thu Apr 14 00:00:00 2022,Thompson,52
Mon Apr 18 00:00:00 2022,bioScience,52
Mon Apr 18 00:00:00 2022,Perez,51
Sat Apr 16 00:00:00 2022,ARC,50
Fri Apr 15 00:00:00 2022,CAREG,50
Wed Apr 13 00:00:00 2022,Hagen,50
Wed Apr 13 00:00:00 2022,KED,50
Sat Apr 16 00:00:00 2022,Morriset,50
Fri Apr 15 00:00:00 2022,Sacre Coeur,48
Wed Apr 13 00:00:00 2022,600 Peter Morand,46
Tue Apr 12 00:00:00 2022,Hagen,46
Thu Apr 14 00:00:00 2022,Hagen,46
Thu Apr 14 00:00:00 2022,KED,46
Sat Apr 16 00:00:00 2022,Sacre Coeur,45
Fri Apr 15 00:00:00 2022,Tabaret,45
Mon Apr 18 00:00:00 2022,KED,44
Fri Apr 15 00:00:00 2022,Marion,44
Sat Apr 16 00:00:00 2022,MontPetit,44
Fri Apr 15 00:00:00 2022,Thompson,44
Tue Apr 12 00:00:00 2022,EMBA,43
Sat Apr 16 00:00:00 2022,Marion,43
Mon Apr 18 00:00:00 2022,Marion,43
Sun Apr 17 00:00:00 2022,MontPetit,43
Mon Apr 18 00:00:00 2022,Tabaret,43
Sun Apr 17 00:00:00 2022,ARC,42
Fri Apr 15 00:00:00 2022,Perez,42
Mon Apr 11 00:00:00 2022,100 Laurier,41
Wed Apr 13 00:00:00 2022,EMBA,41
Tue Apr 12 00:00:00 2022,Seraphin Marion,40
Fri Apr 15 00:00:00 2022,CRX,39
Fri Apr 15 00:00:00 2022,KED,39
Tue Apr 12 00:00:00 2022,600 Peter Morand,38
Sat Apr 16 00:00:00 2022,Perez,38
Sat Apr 16 00:00:00 2022,Thompson,38
Sat Apr 16 00:00:00 2022,Vanier,38
Mon Apr 18 00:00:00 2022,CAREG,37
Mon Apr 11 00:00:00 2022,LPR,37
Wed Apr 13 00:00:00 2022,Seraphin Marion,37
Sat Apr 16 00:00:00 2022,Diorio,36
Thu Apr 14 00:00:00 2022,600 Peter Morand,35
Tue Apr 12 00:00:00 2022,Brooks,35
Sat Apr 16 00:00:00 2022,CAREG,35
Mon Apr 11 00:00:00 2022,LEES BLOCK E,35
Sun Apr 17 00:00:00 2022,LMX,35
Sun Apr 17 00:00:00 2022,Tabaret,35
Mon Apr 18 00:00:00 2022,Vanier,35
Sat Apr 16 00:00:00 2022,DMS,34
Sun Apr 17 00:00:00 2022,DMS,34
Mon Apr 11 00:00:00 2022,KED,34
Sun Apr 17 00:00:00 2022,Perez,34
Sat Apr 16 00:00:00 2022,Tabaret,34
Sun Apr 17 00:00:00 2022,Vanier,33
Sun Apr 17 00:00:00 2022,CAREG,32
Sun Apr 17 00:00:00 2022,Diorio,32
Mon Apr 11 00:00:00 2022,MCU,32
Mon Apr 11 00:00:00 2022,Hagen,31
Wed Apr 13 00:00:00 2022,Brooks,30
Thu Apr 14 00:00:00 2022,Seraphin Marion,30
Sun Apr 17 00:00:00 2022,Thompson,30
Mon Apr 18 00:00:00 2022,100 Laurier,29
Sun Apr 17 00:00:00 2022,bioScience,29
Thu Apr 14 00:00:00 2022,1 Stewart,28
Sat Apr 16 00:00:00 2022,Arts,28
Mon Apr 18 00:00:00 2022,LMX,28
Mon Apr 18 00:00:00 2022,Simard,28
Thu Apr 14 00:00:00 2022,Brooks,27
Sun Apr 17 00:00:00 2022,KED,26
Tue Apr 12 00:00:00 2022,LEES BLOCK A,26
Sat Apr 16 00:00:00 2022,bioScience,26
Mon Apr 18 00:00:00 2022,600 Peter Morand,25
Mon Apr 11 00:00:00 2022,Arts,25
Sat Apr 16 00:00:00 2022,MCU,25
Mon Apr 18 00:00:00 2022,MCU,25
Sun Apr 17 00:00:00 2022,Marion,25
Fri Apr 15 00:00:00 2022,MontPetit,25
Thu Apr 14 00:00:00 2022,Sacre Coeur,25
Mon Apr 11 00:00:00 2022,Simard,25
Sat Apr 16 00:00:00 2022,Simard,25
Fri Apr 15 00:00:00 2022,100 Laurier,24
Sun Apr 17 00:00:00 2022,100 Laurier,24
Fri Apr 15 00:00:00 2022,600 Peter Morand,24
Sat Apr 16 00:00:00 2022,KED,24
Mon Apr 18 00:00:00 2022,LEES BLOCK E,24
Fri Apr 15 00:00:00 2022,Simard,24
Thu Apr 14 00:00:00 2022,535 Legget,23
Tue Apr 12 00:00:00 2022,AlumniHouse,23
Fri Apr 15 00:00:00 2022,LMX,23
Fri Apr 15 00:00:00 2022,LPR,23
Sat Apr 16 00:00:00 2022,LPR,23
Sun Apr 17 00:00:00 2022,Simard,23
Tue Apr 12 00:00:00 2022,850 Peter Morand,22
Wed Apr 13 00:00:00 2022,850 Peter Morand,22
Mon Apr 18 00:00:00 2022,LPR,21
Fri Apr 15 00:00:00 2022,MCU,21
Fri Apr 15 00:00:00 2022,Hagen,20
Mon Apr 18 00:00:00 2022,Hagen,20
Sat Apr 16 00:00:00 2022,100 Laurier,19
Thu Apr 14 00:00:00 2022,850 Peter Morand,19
Thu Apr 14 00:00:00 2022,AlumniHouse,19
Sat Apr 16 00:00:00 2022,Hagen,19
Fri Apr 15 00:00:00 2022,SPX,19
Wed Apr 13 00:00:00 2022,535 Legget,18
Wed Apr 13 00:00:00 2022,AlumniHouse,18
Fri Apr 15 00:00:00 2022,Arts,18
Thu Apr 14 00:00:00 2022,EMBA,18
Sun Apr 17 00:00:00 2022,LPR,18
Sat Apr 16 00:00:00 2022,Seraphin Marion,18
Mon Apr 18 00:00:00 2022,Arts,17
Mon Apr 18 00:00:00 2022,CRX,17
Wed Apr 13 00:00:00 2022,LEES BLOCK A,17
Thu Apr 14 00:00:00 2022,LEES BLOCK A,17
Sun Apr 17 00:00:00 2022,MCU,17
Mon Apr 11 00:00:00 2022,Seraphin Marion,17
Tue Apr 12 00:00:00 2022,Academic Hall,16
Wed Apr 13 00:00:00 2022,Academic Hall,16
Sun Apr 17 00:00:00 2022,LEES BLOCK E,16
Fri Apr 15 00:00:00 2022,Seraphin Marion,16
Mon Apr 11 00:00:00 2022,1 Stewart,15
Tue Apr 12 00:00:00 2022,535 Legget,15
Sun Apr 17 00:00:00 2022,Arts,15
Mon Apr 11 00:00:00 2022,Brooks,15
Fri Apr 15 00:00:00 2022,Brooks,15
Sun Apr 17 00:00:00 2022,Hagen,15
Wed Apr 13 00:00:00 2022,200 Wilbrod,14
Mon Apr 11 00:00:00 2022,AlumniHouse,14
Sat Apr 16 00:00:00 2022,LEES BLOCK E,14
Mon Apr 18 00:00:00 2022,Seraphin Marion,14
Tue Apr 12 00:00:00 2022,Copernicus,13
Tue Apr 12 00:00:00 2022,Stewart,13
Sun Apr 17 00:00:00 2022,600 Peter Morand,12
Fri Apr 15 00:00:00 2022,AlumniHouse,12
Mon Apr 18 00:00:00 2022,Copernicus,12
Tue Apr 12 00:00:00 2022,316 Rideau,11
Thu Apr 14 00:00:00 2022,Academic Hall,11
Mon Apr 18 00:00:00 2022,EMBA,11
Fri Apr 15 00:00:00 2022,LEES BLOCK E,11
Sun Apr 17 00:00:00 2022,Seraphin Marion,11
Mon Apr 11 00:00:00 2022,600 Peter Morand,10
Mon Apr 18 00:00:00 2022,850 Peter Morand,10
Mon Apr 18 00:00:00 2022,AlumniHouse,10
Wed Apr 13 00:00:00 2022,Copernicus,10
Thu Apr 14 00:00:00 2022,Copernicus,10
Thu Apr 14 00:00:00 2022,GradHouse,10
Wed Apr 13 00:00:00 2022,Stewart,10
Thu Apr 14 00:00:00 2022,316 Rideau,9
Sat Apr 16 00:00:00 2022,AlumniHouse,9
Sun Apr 17 00:00:00 2022,AlumniHouse,9
Mon Apr 18 00:00:00 2022,Brooks,9
Mon Apr 18 00:00:00 2022,Henderson,9
Tue Apr 12 00:00:00 2022,200 Wilbrod,8
Mon Apr 11 00:00:00 2022,Copernicus,8
Mon Apr 11 00:00:00 2022,GradHouse,8
Tue Apr 12 00:00:00 2022,GradHouse,8
Mon Apr 11 00:00:00 2022,Henderson,8
Sun Apr 17 00:00:00 2022,LEES BLOCK A,8
Tue Apr 12 00:00:00 2022,Marchand,8
Sat Apr 16 00:00:00 2022,1 Stewart,7
Sat Apr 16 00:00:00 2022,600 Peter Morand,7
Sat Apr 16 00:00:00 2022,Brooks,7
Sun Apr 17 00:00:00 2022,Brooks,7
Fri Apr 15 00:00:00 2022,Copernicus,7
Sat Apr 16 00:00:00 2022,Copernicus,7
Tue Apr 12 00:00:00 2022,Gendron,7
Wed Apr 13 00:00:00 2022,GradHouse,7
Fri Apr 15 00:00:00 2022,GradHouse,7
Thu Apr 14 00:00:00 2022,Marchand,7
Tue Apr 12 00:00:00 2022,Sacre Coeur,7
Wed Apr 13 00:00:00 2022,Sacre Coeur,7
Thu Apr 14 00:00:00 2022,Stewart,7
Fri Apr 15 00:00:00 2022,1 Stewart,6
Tue Apr 12 00:00:00 2022,180 Waller,6
Wed Apr 13 00:00:00 2022,180 Waller,6
Sat Apr 16 00:00:00 2022,200 Wilbrod,6
Wed Apr 13 00:00:00 2022,316 Rideau,6
Fri Apr 15 00:00:00 2022,Academic Hall,6
Sun Apr 17 00:00:00 2022,Copernicus,6
Mon Apr 11 00:00:00 2022,EMBA,6
Sat Apr 16 00:00:00 2022,GradHouse,6
Mon Apr 18 00:00:00 2022,GradHouse,6
Mon Apr 11 00:00:00 2022,LEES BLOCK A,6
Mon Apr 18 00:00:00 2022,LEES BLOCK A,6
Mon Apr 18 00:00:00 2022,Sacre Coeur,6
Mon Apr 18 00:00:00 2022,1 Stewart,5
Fri Apr 15 00:00:00 2022,200 Wilbrod,5
Sun Apr 17 00:00:00 2022,GradHouse,5
Tue Apr 12 00:00:00 2022,Henderson,5
Thu Apr 14 00:00:00 2022,Henderson,5
Sun Apr 17 00:00:00 2022,Henderson,5
Sat Apr 16 00:00:00 2022,LEES BLOCK A,5
Wed Apr 13 00:00:00 2022,Marchand,5
Mon Apr 11 00:00:00 2022,Sacre Coeur,5
Mon Apr 11 00:00:00 2022,Stewart,5
Fri Apr 15 00:00:00 2022,Stewart,5
Sat Apr 16 00:00:00 2022,Stewart,5
Mon Apr 18 00:00:00 2022,Stewart,5
Sun Apr 17 00:00:00 2022,1 Stewart,4
Mon Apr 11 00:00:00 2022,200 Wilbrod,4
Thu Apr 14 00:00:00 2022,200 Wilbrod,4
Mon Apr 18 00:00:00 2022,200 Wilbrod,4
Mon Apr 11 00:00:00 2022,316 Rideau,4
Sat Apr 16 00:00:00 2022,316 Rideau,4
Mon Apr 11 00:00:00 2022,535 Legget,4
Mon Apr 11 00:00:00 2022,Academic Hall,4
Sun Apr 17 00:00:00 2022,EMBA,4
Wed Apr 13 00:00:00 2022,Gendron,4
Wed Apr 13 00:00:00 2022,Henderson,4
Fri Apr 15 00:00:00 2022,LEES BLOCK A,4
Fri Apr 15 00:00:00 2022,Marchand,4
Sat Apr 16 00:00:00 2022,Marchand,4
Mon Apr 18 00:00:00 2022,Marchand,4
Tue Apr 12 00:00:00 2022,1 Nicholas,3
Mon Apr 11 00:00:00 2022,180 Waller,3
Thu Apr 14 00:00:00 2022,180 Waller,3
Mon Apr 18 00:00:00 2022,180 Waller,3
Sun Apr 17 00:00:00 2022,200 Wilbrod,3
Fri Apr 15 00:00:00 2022,316 Rideau,3
Sun Apr 17 00:00:00 2022,316 Rideau,3
Fri Apr 15 00:00:00 2022,535 Legget,3
Sat Apr 16 00:00:00 2022,535 Legget,3
Mon Apr 18 00:00:00 2022,535 Legget,3
Sat Apr 16 00:00:00 2022,Academic Hall,3
Sun Apr 17 00:00:00 2022,Academic Hall,3
Fri Apr 15 00:00:00 2022,EMBA,3
Sat Apr 16 00:00:00 2022,EMBA,3
Fri Apr 15 00:00:00 2022,Henderson,3
Sun Apr 17 00:00:00 2022,Marchand,3
Sun Apr 17 00:00:00 2022,Stewart,3
Mon Apr 11 00:00:00 2022,1 Nicholas,2
Wed Apr 13 00:00:00 2022,1 Nicholas,2
Thu Apr 14 00:00:00 2022,1 Nicholas,2
Mon Apr 18 00:00:00 2022,1 Nicholas,2
Fri Apr 15 00:00:00 2022,180 Waller,2
Sat Apr 16 00:00:00 2022,180 Waller,2
Sun Apr 17 00:00:00 2022,180 Waller,2
Mon Apr 18 00:00:00 2022,316 Rideau,2
Sun Apr 17 00:00:00 2022,535 Legget,2
Mon Apr 11 00:00:00 2022,850 Peter Morand,2
Fri Apr 15 00:00:00 2022,850 Peter Morand,2
Sat Apr 16 00:00:00 2022,850 Peter Morand,2
Sun Apr 17 00:00:00 2022,850 Peter Morand,2
Mon Apr 18 00:00:00 2022,Academic Hall,2
Thu Apr 14 00:00:00 2022,Gendron,2
Fri Apr 15 00:00:00 2022,Gendron,2
Mon Apr 18 00:00:00 2022,Gendron,2
Sat Apr 16 00:00:00 2022,Henderson,2
Wed Apr 13 00:00:00 2022,LEES BLOCK C,2
Mon Apr 11 00:00:00 2022,Marchand,2
Fri Apr 15 00:00:00 2022,1 Nicholas,1
Sat Apr 16 00:00:00 2022,1 Nicholas,1
Sun Apr 17 00:00:00 2022,1 Nicholas,1
Sat Apr 16 00:00:00 2022,Gendron,1
Tue Apr 12 00:00:00 2022,LEES BLOCK C,1
Thu Apr 14 00:00:00 2022,LEES BLOCK C,1
Mon Apr 11 00:00:00 2022,Gendron,0
Sun Apr 17 00:00:00 2022,Gendron,0
Mon Apr 11 00:00:00 2022,LEES BLOCK B,0
Tue Apr 12 00:00:00 2022,LEES BLOCK B,0
Wed Apr 13 00:00:00 2022,LEES BLOCK B,0
Thu Apr 14 00:00:00 2022,LEES BLOCK B,0
Fri Apr 15 00:00:00 2022,LEES BLOCK B,0
Sat Apr 16 00:00:00 2022,LEES BLOCK B,0
Sun Apr 17 00:00:00 2022,LEES BLOCK B,0
Mon Apr 18 00:00:00 2022,LEES BLOCK B,0
Mon Apr 11 00:00:00 2022,LEES BLOCK C,0
Fri Apr 15 00:00:00 2022,LEES BLOCK C,0
Sat Apr 16 00:00:00 2022,LEES BLOCK C,0
Sun Apr 17 00:00:00 2022,LEES BLOCK C,0
Mon Apr 18 00:00:00 2022,LEES BLOCK C,0
Mon Apr 11 00:00:00 2022,LEES BLOCK D,0
Tue Apr 12 00:00:00 2022,LEES BLOCK D,0
Wed Apr 13 00:00:00 2022,LEES BLOCK D,0
Thu Apr 14 00:00:00 2022,LEES BLOCK D,0
Fri Apr 15 00:00:00 2022,LEES BLOCK D,0
Sat Apr 16 00:00:00 2022,LEES BLOCK D,0
Sun Apr 17 00:00:00 2022,LEES BLOCK D,0
Mon Apr 18 00:00:00 2022,LEES BLOCK D,0
Mon Apr 11 00:00:00 2022,Leblanc,0
Tue Apr 12 00:00:00 2022,Leblanc,0
Wed Apr 13 00:00:00 2022,Leblanc,0
Thu Apr 14 00:00:00 2022,Leblanc,0
Fri Apr 15 00:00:00 2022,Leblanc,0
Sat Apr 16 00:00:00 2022,Leblanc,0
Sun Apr 17 00:00:00 2022,Leblanc,0
Mon Apr 18 00:00:00 2022,Leblanc,0
Mon Apr 11 00:00:00 2022,Polytek,0
Tue Apr 12 00:00:00 2022,Polytek,0
Wed Apr 13 00:00:00 2022,Polytek,0
Thu Apr 14 00:00:00 2022,Polytek,0
Fri Apr 15 00:00:00 2022,Polytek,0
Sat Apr 16 00:00:00 2022,Polytek,0
Sun Apr 17 00:00:00 2022,Polytek,0
Mon Apr 18 00:00:00 2022,Polytek,0
