_time,Building,Clients
Thu May 19 00:00:00 2022,UniCenter,185
Thu May 19 00:00:00 2022,MontPetit,183
Mon May 16 00:00:00 2022,Fauteux,182
Mon May 16 00:00:00 2022,ARC,181
Tue May 17 00:00:00 2022,Marion,180
Wed May 18 00:00:00 2022,UniCenter,180
Tue May 17 00:00:00 2022,Arts,179
Fri May 20 00:00:00 2022,MontPetit,178
Tue May 17 00:00:00 2022,UniCenter,178
Wed May 18 00:00:00 2022,bioScience,178
Thu May 19 00:00:00 2022,bioScience,178
Tue May 17 00:00:00 2022,bioScience,177
Tue May 17 00:00:00 2022,SITE,172
Fri May 20 00:00:00 2022,UniCenter,170
Fri May 20 00:00:00 2022,Diorio,166
Sun May 22 00:00:00 2022,CRX,165
Tue May 17 00:00:00 2022,LPR,164
Tue May 17 00:00:00 2022,SPX,163
Thu May 19 00:00:00 2022,Morisset,162
Mon May 16 00:00:00 2022,STEM,159
Wed May 18 00:00:00 2022,LPR,156
Sat May 21 00:00:00 2022,RGN,154
Thu May 19 00:00:00 2022,SITE,153
Fri May 20 00:00:00 2022,bioScience,153
Wed May 18 00:00:00 2022,SPX,151
Wed May 18 00:00:00 2022,Marion,149
Fri May 20 00:00:00 2022,Morisset,147
Thu May 19 00:00:00 2022,SPX,147
Fri May 20 00:00:00 2022,Vanier,147
Tue May 17 00:00:00 2022,Vanier,145
Thu May 19 00:00:00 2022,Marion,141
Fri May 20 00:00:00 2022,Fauteux,139
Fri May 20 00:00:00 2022,Marion,139
Fri May 20 00:00:00 2022,CRX,137
Wed May 18 00:00:00 2022,SITE,136
Mon May 16 00:00:00 2022,SPX,136
Mon May 16 00:00:00 2022,Diorio,132
Sun May 22 00:00:00 2022,CBY,123
Tue May 17 00:00:00 2022,CAREG,122
Fri May 20 00:00:00 2022,LPR,120
Fri May 20 00:00:00 2022,SITE,120
Fri May 20 00:00:00 2022,SPX,120
Thu May 19 00:00:00 2022,LPR,119
Wed May 18 00:00:00 2022,CAREG,110
Thu May 19 00:00:00 2022,CAREG,110
Tue May 17 00:00:00 2022,LEES BLOCK E,110
Tue May 17 00:00:00 2022,Simard,108
Fri May 20 00:00:00 2022,Arts,107
Fri May 20 00:00:00 2022,CAREG,106
Wed May 18 00:00:00 2022,LMX,100
Mon May 16 00:00:00 2022,bioScience,100
Sat May 21 00:00:00 2022,CBY,98
Mon May 16 00:00:00 2022,UniCenter,97
Wed May 18 00:00:00 2022,Simard,96
Sun May 22 00:00:00 2022,FSS,94
Thu May 19 00:00:00 2022,LEES BLOCK E,94
Thu May 19 00:00:00 2022,LMX,94
Mon May 16 00:00:00 2022,Vanier,93
Mon May 16 00:00:00 2022,Marion,92
Wed May 18 00:00:00 2022,LEES BLOCK E,91
Tue May 17 00:00:00 2022,LMX,88
Mon May 23 00:00:00 2022,FSS,85
Sun May 22 00:00:00 2022,Morisset,85
Thu May 19 00:00:00 2022,Simard,85
Sun May 22 00:00:00 2022,STEM,83
Sat May 21 00:00:00 2022,CRX,80
Sun May 22 00:00:00 2022,SITE,79
Mon May 23 00:00:00 2022,STEM,73
Sat May 21 00:00:00 2022,STEM,72
Wed May 18 00:00:00 2022,850 Peter Morand,71
Mon May 16 00:00:00 2022,CAREG,70
Sun May 22 00:00:00 2022,DMS,70
Tue May 17 00:00:00 2022,LEES BLOCK A,70
Mon May 23 00:00:00 2022,SITE,69
Mon May 23 00:00:00 2022,ARC,67
Mon May 23 00:00:00 2022,DMS,66
Fri May 20 00:00:00 2022,LMX,64
Fri May 20 00:00:00 2022,KED,60
Wed May 18 00:00:00 2022,1 Stewart,59
Sat May 21 00:00:00 2022,SPX,57
Tue May 17 00:00:00 2022,850 Peter Morand,56
Sun May 22 00:00:00 2022,ARC,56
Mon May 23 00:00:00 2022,Diorio,56
Fri May 20 00:00:00 2022,LEES BLOCK E,56
Sat May 21 00:00:00 2022,FSS,55
Thu May 19 00:00:00 2022,535 Legget,54
Tue May 17 00:00:00 2022,600 Peter Morand,54
Mon May 16 00:00:00 2022,LPR,54
Wed May 18 00:00:00 2022,Hagen,53
Sun May 22 00:00:00 2022,SPX,53
Mon May 16 00:00:00 2022,LMX,51
Tue May 17 00:00:00 2022,KED,50
Thu May 19 00:00:00 2022,KED,50
Sat May 21 00:00:00 2022,MontPetit,49
Wed May 18 00:00:00 2022,Perez,49
Fri May 20 00:00:00 2022,Simard,49
Sun May 22 00:00:00 2022,MontPetit,47
Fri May 20 00:00:00 2022,850 Peter Morand,46
Thu May 19 00:00:00 2022,1 Stewart,45
Mon May 23 00:00:00 2022,Marion,45
Sat May 21 00:00:00 2022,Morisset,45
Sat May 21 00:00:00 2022,ARC,43
Sat May 21 00:00:00 2022,Fauteux,43
Sun May 22 00:00:00 2022,LMX,43
Mon May 23 00:00:00 2022,LMX,43
Sat May 21 00:00:00 2022,SITE,42
Sun May 22 00:00:00 2022,UniCenter,42
Fri May 20 00:00:00 2022,Hagen,41
Mon May 23 00:00:00 2022,MontPetit,41
Mon May 16 00:00:00 2022,Simard,41
Mon May 23 00:00:00 2022,Tabaret,41
Mon May 23 00:00:00 2022,bioScience,41
Tue May 17 00:00:00 2022,Hagen,40
Sun May 22 00:00:00 2022,Vanier,40
Mon May 23 00:00:00 2022,Vanier,40
Thu May 19 00:00:00 2022,850 Peter Morand,39
Mon May 23 00:00:00 2022,Fauteux,39
Thu May 19 00:00:00 2022,Hagen,39
Sun May 22 00:00:00 2022,bioScience,39
Sat May 21 00:00:00 2022,DMS,38
Wed May 18 00:00:00 2022,KED,38
Wed May 18 00:00:00 2022,100 Laurier,37
Wed May 18 00:00:00 2022,600 Peter Morand,37
Thu May 19 00:00:00 2022,600 Peter Morand,37
Wed May 18 00:00:00 2022,MCU,37
Thu May 19 00:00:00 2022,MCU,37
Tue May 17 00:00:00 2022,Perez,37
Thu May 19 00:00:00 2022,Perez,37
Wed May 18 00:00:00 2022,LEES BLOCK A,36
Sun May 22 00:00:00 2022,Sacre Coeur,35
Sat May 21 00:00:00 2022,Diorio,34
Sat May 21 00:00:00 2022,Marion,34
Mon May 16 00:00:00 2022,Morriset,34
Tue May 17 00:00:00 2022,1 Stewart,33
Mon May 23 00:00:00 2022,CAREG,33
Mon May 16 00:00:00 2022,LEES BLOCK E,33
Fri May 20 00:00:00 2022,MCU,33
Sun May 22 00:00:00 2022,Marion,33
Tue May 17 00:00:00 2022,Thompson,33
Sun May 22 00:00:00 2022,Fauteux,32
Fri May 20 00:00:00 2022,LEES BLOCK A,32
Tue May 17 00:00:00 2022,MCU,32
Tue May 17 00:00:00 2022,Morriset,32
Sat May 21 00:00:00 2022,Tabaret,32
Fri May 20 00:00:00 2022,Brooks,31
Sat May 21 00:00:00 2022,bioScience,31
Mon May 16 00:00:00 2022,600 Peter Morand,30
Thu May 19 00:00:00 2022,Thompson,30
Wed May 18 00:00:00 2022,AlumniHouse,28
Thu May 19 00:00:00 2022,Brooks,28
Sat May 21 00:00:00 2022,CAREG,28
Sun May 22 00:00:00 2022,CAREG,28
Mon May 16 00:00:00 2022,Perez,28
Sun May 22 00:00:00 2022,Tabaret,28
Sat May 21 00:00:00 2022,Vanier,28
Wed May 18 00:00:00 2022,535 Legget,27
Wed May 18 00:00:00 2022,Brooks,27
Mon May 23 00:00:00 2022,Morisset,27
Tue May 17 00:00:00 2022,Seraphin Marion,27
Mon May 23 00:00:00 2022,UniCenter,27
Fri May 20 00:00:00 2022,1 Stewart,26
Tue May 17 00:00:00 2022,100 Laurier,26
Thu May 19 00:00:00 2022,100 Laurier,26
Sun May 22 00:00:00 2022,Diorio,26
Wed May 18 00:00:00 2022,Thompson,26
Mon May 16 00:00:00 2022,KED,24
Wed May 18 00:00:00 2022,Marchand,24
Mon May 23 00:00:00 2022,Simard,24
Wed May 18 00:00:00 2022,EMBA,23
Sun May 22 00:00:00 2022,LPR,22
Mon May 23 00:00:00 2022,LPR,22
Fri May 20 00:00:00 2022,Morriset,22
Wed May 18 00:00:00 2022,Seraphin Marion,22
Thu May 19 00:00:00 2022,Seraphin Marion,22
Sun May 22 00:00:00 2022,Simard,22
Sat May 21 00:00:00 2022,UniCenter,22
Fri May 20 00:00:00 2022,535 Legget,21
Tue May 17 00:00:00 2022,AlumniHouse,21
Mon May 16 00:00:00 2022,Arts,21
Wed May 18 00:00:00 2022,Morriset,21
Thu May 19 00:00:00 2022,Morriset,21
Fri May 20 00:00:00 2022,Thompson,21
Thu May 19 00:00:00 2022,AlumniHouse,20
Mon May 23 00:00:00 2022,Arts,20
Mon May 23 00:00:00 2022,Hagen,20
Sat May 21 00:00:00 2022,LMX,20
Sat May 21 00:00:00 2022,LPR,20
Mon May 16 00:00:00 2022,Seraphin Marion,20
Mon May 16 00:00:00 2022,1 Stewart,19
Fri May 20 00:00:00 2022,100 Laurier,19
Mon May 16 00:00:00 2022,Hagen,19
Thu May 19 00:00:00 2022,LEES BLOCK A,19
Tue May 17 00:00:00 2022,535 Legget,18
Fri May 20 00:00:00 2022,600 Peter Morand,18
Fri May 20 00:00:00 2022,AlumniHouse,18
Tue May 17 00:00:00 2022,Brooks,18
Sat May 21 00:00:00 2022,Hagen,18
Fri May 20 00:00:00 2022,Perez,18
Mon May 16 00:00:00 2022,100 Laurier,17
Sun May 22 00:00:00 2022,Hagen,17
Sat May 21 00:00:00 2022,Arts,16
Sun May 22 00:00:00 2022,Arts,16
Sun May 22 00:00:00 2022,Perez,16
Sat May 21 00:00:00 2022,Simard,16
Mon May 23 00:00:00 2022,100 Laurier,15
Wed May 18 00:00:00 2022,Academic Hall,15
Tue May 17 00:00:00 2022,EMBA,15
Sat May 21 00:00:00 2022,KED,15
Thu May 19 00:00:00 2022,Marchand,15
Thu May 19 00:00:00 2022,180 Waller,14
Thu May 19 00:00:00 2022,EMBA,14
Mon May 16 00:00:00 2022,MCU,14
Sat May 21 00:00:00 2022,MCU,14
Tue May 17 00:00:00 2022,Marchand,14
Mon May 23 00:00:00 2022,SPX,14
Sun May 22 00:00:00 2022,100 Laurier,13
Thu May 19 00:00:00 2022,316 Rideau,13
Tue May 17 00:00:00 2022,GradHouse,13
Mon May 23 00:00:00 2022,KED,13
Mon May 23 00:00:00 2022,LEES BLOCK E,13
Mon May 23 00:00:00 2022,MCU,13
Mon May 23 00:00:00 2022,Perez,13
Wed May 18 00:00:00 2022,180 Waller,12
Mon May 16 00:00:00 2022,Brooks,12
Mon May 16 00:00:00 2022,EMBA,12
Fri May 20 00:00:00 2022,EMBA,12
Sun May 22 00:00:00 2022,KED,12
Fri May 20 00:00:00 2022,Seraphin Marion,12
Sat May 21 00:00:00 2022,100 Laurier,11
Mon May 23 00:00:00 2022,535 Legget,11
Sun May 22 00:00:00 2022,LEES BLOCK E,11
Sun May 22 00:00:00 2022,MCU,11
Sat May 21 00:00:00 2022,Perez,11
Sat May 21 00:00:00 2022,Seraphin Marion,11
Mon May 16 00:00:00 2022,Thompson,11
Sun May 22 00:00:00 2022,Thompson,11
Mon May 16 00:00:00 2022,535 Legget,10
Sun May 22 00:00:00 2022,535 Legget,10
Sat May 21 00:00:00 2022,600 Peter Morand,10
Sun May 22 00:00:00 2022,Academic Hall,10
Mon May 16 00:00:00 2022,AlumniHouse,10
Sun May 22 00:00:00 2022,AlumniHouse,10
Mon May 23 00:00:00 2022,LEES BLOCK A,10
Fri May 20 00:00:00 2022,Marchand,10
Thu May 19 00:00:00 2022,200 Wilbrod,9
Fri May 20 00:00:00 2022,316 Rideau,9
Mon May 23 00:00:00 2022,600 Peter Morand,9
Sat May 21 00:00:00 2022,AlumniHouse,9
Mon May 23 00:00:00 2022,AlumniHouse,9
Mon May 23 00:00:00 2022,Brooks,9
Tue May 17 00:00:00 2022,Gendron,9
Fri May 20 00:00:00 2022,Gendron,9
Sat May 21 00:00:00 2022,LEES BLOCK E,9
Wed May 18 00:00:00 2022,Stewart,9
Sun May 22 00:00:00 2022,1 Stewart,8
Mon May 23 00:00:00 2022,1 Stewart,8
Tue May 17 00:00:00 2022,316 Rideau,8
Tue May 17 00:00:00 2022,Copernicus,8
Mon May 16 00:00:00 2022,LEES BLOCK A,8
Wed May 18 00:00:00 2022,Sacre Coeur,8
Sun May 22 00:00:00 2022,Seraphin Marion,8
Mon May 23 00:00:00 2022,Seraphin Marion,8
Sun May 22 00:00:00 2022,600 Peter Morand,7
Sat May 21 00:00:00 2022,Academic Hall,7
Thu May 19 00:00:00 2022,Copernicus,7
Fri May 20 00:00:00 2022,Copernicus,7
Tue May 17 00:00:00 2022,Stewart,7
Sat May 21 00:00:00 2022,Thompson,7
Sat May 21 00:00:00 2022,1 Stewart,6
Wed May 18 00:00:00 2022,316 Rideau,6
Mon May 16 00:00:00 2022,850 Peter Morand,6
Sat May 21 00:00:00 2022,Brooks,6
Wed May 18 00:00:00 2022,Copernicus,6
Wed May 18 00:00:00 2022,GradHouse,6
Thu May 19 00:00:00 2022,GradHouse,6
Mon May 23 00:00:00 2022,Marchand,6
Tue May 17 00:00:00 2022,Sacre Coeur,6
Thu May 19 00:00:00 2022,Sacre Coeur,6
Fri May 20 00:00:00 2022,Sacre Coeur,6
Thu May 19 00:00:00 2022,Stewart,6
Fri May 20 00:00:00 2022,Stewart,6
Tue May 17 00:00:00 2022,1 Nicholas,5
Thu May 19 00:00:00 2022,1 Nicholas,5
Wed May 18 00:00:00 2022,200 Wilbrod,5
Sat May 21 00:00:00 2022,535 Legget,5
Mon May 16 00:00:00 2022,Academic Hall,5
Thu May 19 00:00:00 2022,Academic Hall,5
Sun May 22 00:00:00 2022,Brooks,5
Mon May 16 00:00:00 2022,Copernicus,5
Mon May 23 00:00:00 2022,Gendron,5
Fri May 20 00:00:00 2022,GradHouse,5
Sun May 22 00:00:00 2022,LEES BLOCK A,5
Mon May 23 00:00:00 2022,Sacre Coeur,5
Mon May 16 00:00:00 2022,Stewart,5
Sat May 21 00:00:00 2022,Stewart,5
Sun May 22 00:00:00 2022,Stewart,5
Mon May 23 00:00:00 2022,Thompson,5
Mon May 16 00:00:00 2022,1 Nicholas,4
Fri May 20 00:00:00 2022,1 Nicholas,4
Tue May 17 00:00:00 2022,Academic Hall,4
Sun May 22 00:00:00 2022,Copernicus,4
Sat May 21 00:00:00 2022,EMBA,4
Mon May 23 00:00:00 2022,EMBA,4
Mon May 16 00:00:00 2022,Gendron,4
Thu May 19 00:00:00 2022,Gendron,4
Mon May 16 00:00:00 2022,GradHouse,4
Sat May 21 00:00:00 2022,LEES BLOCK A,4
Mon May 16 00:00:00 2022,Marchand,4
Sun May 22 00:00:00 2022,Marchand,4
Wed May 18 00:00:00 2022,1 Nicholas,3
Tue May 17 00:00:00 2022,180 Waller,3
Fri May 20 00:00:00 2022,180 Waller,3
Sat May 21 00:00:00 2022,180 Waller,3
Tue May 17 00:00:00 2022,200 Wilbrod,3
Fri May 20 00:00:00 2022,200 Wilbrod,3
Sat May 21 00:00:00 2022,200 Wilbrod,3
Mon May 23 00:00:00 2022,200 Wilbrod,3
Mon May 23 00:00:00 2022,316 Rideau,3
Fri May 20 00:00:00 2022,Academic Hall,3
Sat May 21 00:00:00 2022,Copernicus,3
Mon May 23 00:00:00 2022,Copernicus,3
Sun May 22 00:00:00 2022,EMBA,3
Sun May 22 00:00:00 2022,GradHouse,3
Mon May 23 00:00:00 2022,GradHouse,3
Sat May 21 00:00:00 2022,Marchand,3
Mon May 16 00:00:00 2022,Sacre Coeur,3
Sat May 21 00:00:00 2022,Sacre Coeur,3
Sat May 21 00:00:00 2022,1 Nicholas,2
Sun May 22 00:00:00 2022,1 Nicholas,2
Mon May 23 00:00:00 2022,1 Nicholas,2
Mon May 16 00:00:00 2022,180 Waller,2
Sun May 22 00:00:00 2022,180 Waller,2
Mon May 16 00:00:00 2022,200 Wilbrod,2
Sun May 22 00:00:00 2022,200 Wilbrod,2
Mon May 16 00:00:00 2022,316 Rideau,2
Sun May 22 00:00:00 2022,316 Rideau,2
Wed May 18 00:00:00 2022,Gendron,2
Sat May 21 00:00:00 2022,Gendron,2
Sun May 22 00:00:00 2022,Gendron,2
Sat May 21 00:00:00 2022,GradHouse,2
Tue May 17 00:00:00 2022,Henderson,2
Mon May 23 00:00:00 2022,Stewart,2
Mon May 23 00:00:00 2022,180 Waller,1
Sat May 21 00:00:00 2022,316 Rideau,1
Mon May 23 00:00:00 2022,Academic Hall,1
Mon May 23 00:00:00 2022,Henderson,1
Fri May 20 00:00:00 2022,LEES BLOCK C,1
Sat May 21 00:00:00 2022,850 Peter Morand,0
Sun May 22 00:00:00 2022,850 Peter Morand,0
Mon May 23 00:00:00 2022,850 Peter Morand,0
Mon May 16 00:00:00 2022,Henderson,0
Wed May 18 00:00:00 2022,Henderson,0
Thu May 19 00:00:00 2022,Henderson,0
Fri May 20 00:00:00 2022,Henderson,0
Sat May 21 00:00:00 2022,Henderson,0
Sun May 22 00:00:00 2022,Henderson,0
Mon May 16 00:00:00 2022,LEES BLOCK B,0
Tue May 17 00:00:00 2022,LEES BLOCK B,0
Wed May 18 00:00:00 2022,LEES BLOCK B,0
Thu May 19 00:00:00 2022,LEES BLOCK B,0
Fri May 20 00:00:00 2022,LEES BLOCK B,0
Sat May 21 00:00:00 2022,LEES BLOCK B,0
Sun May 22 00:00:00 2022,LEES BLOCK B,0
Mon May 23 00:00:00 2022,LEES BLOCK B,0
Mon May 16 00:00:00 2022,LEES BLOCK C,0
Tue May 17 00:00:00 2022,LEES BLOCK C,0
Wed May 18 00:00:00 2022,LEES BLOCK C,0
Thu May 19 00:00:00 2022,LEES BLOCK C,0
Sat May 21 00:00:00 2022,LEES BLOCK C,0
Sun May 22 00:00:00 2022,LEES BLOCK C,0
Mon May 23 00:00:00 2022,LEES BLOCK C,0
Mon May 16 00:00:00 2022,LEES BLOCK D,0
Tue May 17 00:00:00 2022,LEES BLOCK D,0
Wed May 18 00:00:00 2022,LEES BLOCK D,0
Thu May 19 00:00:00 2022,LEES BLOCK D,0
Fri May 20 00:00:00 2022,LEES BLOCK D,0
Sat May 21 00:00:00 2022,LEES BLOCK D,0
Sun May 22 00:00:00 2022,LEES BLOCK D,0
Mon May 23 00:00:00 2022,LEES BLOCK D,0
Mon May 16 00:00:00 2022,Leblanc,0
Tue May 17 00:00:00 2022,Leblanc,0
Wed May 18 00:00:00 2022,Leblanc,0
Thu May 19 00:00:00 2022,Leblanc,0
Fri May 20 00:00:00 2022,Leblanc,0
Sat May 21 00:00:00 2022,Leblanc,0
Sun May 22 00:00:00 2022,Leblanc,0
Mon May 23 00:00:00 2022,Leblanc,0
Sat May 21 00:00:00 2022,Morriset,0
Sun May 22 00:00:00 2022,Morriset,0
Mon May 23 00:00:00 2022,Morriset,0
Mon May 16 00:00:00 2022,Polytek,0
Tue May 17 00:00:00 2022,Polytek,0
Wed May 18 00:00:00 2022,Polytek,0
Thu May 19 00:00:00 2022,Polytek,0
Fri May 20 00:00:00 2022,Polytek,0
Sat May 21 00:00:00 2022,Polytek,0
Sun May 22 00:00:00 2022,Polytek,0
Mon May 23 00:00:00 2022,Polytek,0
