_time,Building,Clients
Tue Mar 15 00:00:00 2022,LPR,148
Wed Mar 16 00:00:00 2022,LPR,147
Sun Mar 20 00:00:00 2022,SPX,147
Mon Mar 21 00:00:00 2022,LPR,146
Mon Mar 21 00:00:00 2022,Simard,141
Fri Mar 18 00:00:00 2022,LPR,140
Mon Mar 14 00:00:00 2022,MontPetit,140
Thu Mar 17 00:00:00 2022,LPR,139
Sat Mar 19 00:00:00 2022,RGN,136
Sun Mar 20 00:00:00 2022,SITE,130
Tue Mar 15 00:00:00 2022,Simard,128
Sun Mar 20 00:00:00 2022,Fauteux,125
Tue Mar 15 00:00:00 2022,Perez,125
Tue Mar 15 00:00:00 2022,Arts,124
Thu Mar 17 00:00:00 2022,CAREG,124
Tue Mar 15 00:00:00 2022,Morriset,123
Sat Mar 19 00:00:00 2022,DMS,117
Thu Mar 17 00:00:00 2022,Perez,117
Mon Mar 14 00:00:00 2022,Vanier,117
Tue Mar 15 00:00:00 2022,CAREG,115
Mon Mar 21 00:00:00 2022,CAREG,114
Wed Mar 16 00:00:00 2022,LEES BLOCK A,113
Sun Mar 20 00:00:00 2022,DMS,112
Mon Mar 14 00:00:00 2022,SPX,111
Fri Mar 18 00:00:00 2022,CAREG,110
Wed Mar 16 00:00:00 2022,CAREG,109
Mon Mar 14 00:00:00 2022,ARC,108
Sat Mar 19 00:00:00 2022,CBY,107
Sun Mar 20 00:00:00 2022,MontPetit,107
Wed Mar 16 00:00:00 2022,Perez,106
Mon Mar 21 00:00:00 2022,Perez,105
Tue Mar 15 00:00:00 2022,LEES BLOCK E,104
Sun Mar 20 00:00:00 2022,CBY,100
Fri Mar 18 00:00:00 2022,Perez,100
Mon Mar 14 00:00:00 2022,Marion,99
Tue Mar 15 00:00:00 2022,LEES BLOCK A,98
Fri Mar 18 00:00:00 2022,Arts,97
Mon Mar 14 00:00:00 2022,Morriset,95
Wed Mar 16 00:00:00 2022,Simard,94
Mon Mar 14 00:00:00 2022,Tabaret,94
Wed Mar 16 00:00:00 2022,LEES BLOCK E,93
Thu Mar 17 00:00:00 2022,Simard,93
Mon Mar 14 00:00:00 2022,Perez,92
Mon Mar 14 00:00:00 2022,Diorio,90
Tue Mar 15 00:00:00 2022,Thompson,88
Mon Mar 14 00:00:00 2022,Arts,87
Fri Mar 18 00:00:00 2022,Simard,87
Thu Mar 17 00:00:00 2022,Morriset,86
Sat Mar 19 00:00:00 2022,bioScience,86
Mon Mar 21 00:00:00 2022,100 Laurier,84
Wed Mar 16 00:00:00 2022,MCU,82
Thu Mar 17 00:00:00 2022,MCU,82
Mon Mar 21 00:00:00 2022,Morriset,81
Mon Mar 21 00:00:00 2022,Thompson,81
Tue Mar 15 00:00:00 2022,100 Laurier,80
Mon Mar 21 00:00:00 2022,LEES BLOCK E,79
Fri Mar 18 00:00:00 2022,100 Laurier,78
Thu Mar 17 00:00:00 2022,LEES BLOCK E,77
Fri Mar 18 00:00:00 2022,Thompson,77
Thu Mar 17 00:00:00 2022,KED,76
Tue Mar 15 00:00:00 2022,MCU,76
Wed Mar 16 00:00:00 2022,Morriset,76
Mon Mar 21 00:00:00 2022,MCU,75
Thu Mar 17 00:00:00 2022,Thompson,75
Mon Mar 14 00:00:00 2022,bioScience,74
Sat Mar 19 00:00:00 2022,LMX,73
Fri Mar 18 00:00:00 2022,Morriset,73
Sun Mar 20 00:00:00 2022,Tabaret,72
Sun Mar 20 00:00:00 2022,Morriset,71
Mon Mar 14 00:00:00 2022,LMX,70
Wed Mar 16 00:00:00 2022,Thompson,69
Thu Mar 17 00:00:00 2022,100 Laurier,68
Wed Mar 16 00:00:00 2022,100 Laurier,67
Sat Mar 19 00:00:00 2022,Arts,67
Thu Mar 17 00:00:00 2022,Hagen,65
Sat Mar 19 00:00:00 2022,Tabaret,64
Sat Mar 19 00:00:00 2022,Vanier,64
Fri Mar 18 00:00:00 2022,LEES BLOCK E,63
Mon Mar 21 00:00:00 2022,Hagen,61
Sat Mar 19 00:00:00 2022,Morriset,61
Mon Mar 21 00:00:00 2022,1 Stewart,59
Mon Mar 14 00:00:00 2022,Thompson,59
Mon Mar 21 00:00:00 2022,KED,58
Fri Mar 18 00:00:00 2022,MCU,58
Sat Mar 19 00:00:00 2022,Marion,58
Fri Mar 18 00:00:00 2022,KED,56
Mon Mar 21 00:00:00 2022,LEES BLOCK A,56
Fri Mar 18 00:00:00 2022,Hagen,54
Mon Mar 14 00:00:00 2022,CAREG,53
Tue Mar 15 00:00:00 2022,Hagen,53
Wed Mar 16 00:00:00 2022,Hagen,53
Mon Mar 14 00:00:00 2022,Simard,53
Thu Mar 17 00:00:00 2022,600 Peter Morand,52
Wed Mar 16 00:00:00 2022,KED,52
Tue Mar 15 00:00:00 2022,1 Stewart,51
Sun Mar 20 00:00:00 2022,ARC,50
Wed Mar 16 00:00:00 2022,1 Stewart,49
Tue Mar 15 00:00:00 2022,KED,49
Wed Mar 16 00:00:00 2022,600 Peter Morand,48
Sun Mar 20 00:00:00 2022,Vanier,47
Sat Mar 19 00:00:00 2022,ARC,46
Sun Mar 20 00:00:00 2022,bioScience,46
Sat Mar 19 00:00:00 2022,Diorio,45
Sat Mar 19 00:00:00 2022,KED,45
Tue Mar 15 00:00:00 2022,Seraphin Marion,45
Tue Mar 15 00:00:00 2022,Brooks,44
Thu Mar 17 00:00:00 2022,1 Stewart,43
Thu Mar 17 00:00:00 2022,Seraphin Marion,43
Tue Mar 15 00:00:00 2022,600 Peter Morand,42
Sun Mar 20 00:00:00 2022,CAREG,42
Sat Mar 19 00:00:00 2022,Perez,42
Sun Mar 20 00:00:00 2022,Perez,42
Wed Mar 16 00:00:00 2022,Seraphin Marion,42
Sat Mar 19 00:00:00 2022,Thompson,39
Sat Mar 19 00:00:00 2022,CAREG,38
Fri Mar 18 00:00:00 2022,EMBA,38
Mon Mar 14 00:00:00 2022,Hagen,38
Mon Mar 14 00:00:00 2022,LPR,38
Sun Mar 20 00:00:00 2022,LPR,38
Sun Mar 20 00:00:00 2022,Thompson,38
Fri Mar 18 00:00:00 2022,600 Peter Morand,37
Thu Mar 17 00:00:00 2022,Brooks,37
Sun Mar 20 00:00:00 2022,Diorio,37
Sun Mar 20 00:00:00 2022,KED,37
Thu Mar 17 00:00:00 2022,LEES BLOCK A,37
Sun Mar 20 00:00:00 2022,LMX,37
Fri Mar 18 00:00:00 2022,Sacre Coeur,37
Wed Mar 16 00:00:00 2022,535 Legget,36
Sun Mar 20 00:00:00 2022,Marion,35
Fri Mar 18 00:00:00 2022,200 Wilbrod,34
Thu Mar 17 00:00:00 2022,535 Legget,34
Mon Mar 21 00:00:00 2022,535 Legget,34
Mon Mar 21 00:00:00 2022,600 Peter Morand,34
Mon Mar 21 00:00:00 2022,Brooks,34
Mon Mar 14 00:00:00 2022,LEES BLOCK E,34
Sun Mar 20 00:00:00 2022,Sacre Coeur,34
Wed Mar 16 00:00:00 2022,200 Wilbrod,33
Mon Mar 21 00:00:00 2022,Seraphin Marion,33
Mon Mar 14 00:00:00 2022,KED,32
Sat Mar 19 00:00:00 2022,850 Peter Morand,31
Sun Mar 20 00:00:00 2022,850 Peter Morand,31
Mon Mar 14 00:00:00 2022,MCU,31
Mon Mar 21 00:00:00 2022,200 Wilbrod,30
Tue Mar 15 00:00:00 2022,535 Legget,30
Fri Mar 18 00:00:00 2022,535 Legget,30
Wed Mar 16 00:00:00 2022,Academic Hall,30
Wed Mar 16 00:00:00 2022,Brooks,30
Fri Mar 18 00:00:00 2022,Brooks,30
Fri Mar 18 00:00:00 2022,LEES BLOCK A,30
Fri Mar 18 00:00:00 2022,Seraphin Marion,30
Mon Mar 21 00:00:00 2022,Sacre Coeur,29
Sat Mar 19 00:00:00 2022,Simard,29
Tue Mar 15 00:00:00 2022,850 Peter Morand,28
Wed Mar 16 00:00:00 2022,850 Peter Morand,28
Mon Mar 14 00:00:00 2022,Brooks,28
Tue Mar 15 00:00:00 2022,EMBA,27
Mon Mar 14 00:00:00 2022,LEES BLOCK A,27
Thu Mar 17 00:00:00 2022,Academic Hall,26
Mon Mar 14 00:00:00 2022,100 Laurier,25
Mon Mar 14 00:00:00 2022,Seraphin Marion,25
Sat Mar 19 00:00:00 2022,Hagen,24
Sat Mar 19 00:00:00 2022,LPR,24
Sun Mar 20 00:00:00 2022,Simard,24
Sat Mar 19 00:00:00 2022,100 Laurier,23
Sat Mar 19 00:00:00 2022,LEES BLOCK A,23
Sat Mar 19 00:00:00 2022,MCU,23
Fri Mar 18 00:00:00 2022,1 Stewart,22
Thu Mar 17 00:00:00 2022,850 Peter Morand,22
Tue Mar 15 00:00:00 2022,Academic Hall,22
Sun Mar 20 00:00:00 2022,Arts,22
Sat Mar 19 00:00:00 2022,EMBA,22
Sat Mar 19 00:00:00 2022,LEES BLOCK E,22
Sun Mar 20 00:00:00 2022,MCU,22
Fri Mar 18 00:00:00 2022,Academic Hall,21
Tue Mar 15 00:00:00 2022,AlumniHouse,21
Thu Mar 17 00:00:00 2022,AlumniHouse,21
Thu Mar 17 00:00:00 2022,Sacre Coeur,21
Mon Mar 21 00:00:00 2022,850 Peter Morand,20
Wed Mar 16 00:00:00 2022,AlumniHouse,20
Thu Mar 17 00:00:00 2022,Copernicus,20
Sun Mar 20 00:00:00 2022,100 Laurier,19
Mon Mar 21 00:00:00 2022,AlumniHouse,18
Tue Mar 15 00:00:00 2022,Copernicus,18
Sun Mar 20 00:00:00 2022,Hagen,18
Sun Mar 20 00:00:00 2022,LEES BLOCK E,18
Fri Mar 18 00:00:00 2022,850 Peter Morand,16
Thu Mar 17 00:00:00 2022,EMBA,16
Sun Mar 20 00:00:00 2022,Brooks,15
Wed Mar 16 00:00:00 2022,Copernicus,15
Tue Mar 15 00:00:00 2022,316 Rideau,14
Fri Mar 18 00:00:00 2022,AlumniHouse,14
Wed Mar 16 00:00:00 2022,EMBA,14
Tue Mar 15 00:00:00 2022,Sacre Coeur,14
Mon Mar 21 00:00:00 2022,Academic Hall,13
Sat Mar 19 00:00:00 2022,Brooks,13
Fri Mar 18 00:00:00 2022,Copernicus,13
Sun Mar 20 00:00:00 2022,LEES BLOCK A,13
Wed Mar 16 00:00:00 2022,Stewart,13
Mon Mar 21 00:00:00 2022,EMBA,12
Thu Mar 17 00:00:00 2022,GradHouse,12
Fri Mar 18 00:00:00 2022,GradHouse,12
Wed Mar 16 00:00:00 2022,Sacre Coeur,12
Sat Mar 19 00:00:00 2022,Seraphin Marion,12
Wed Mar 16 00:00:00 2022,180 Waller,11
Mon Mar 21 00:00:00 2022,316 Rideau,11
Mon Mar 14 00:00:00 2022,AlumniHouse,11
Mon Mar 21 00:00:00 2022,Copernicus,11
Wed Mar 16 00:00:00 2022,GradHouse,11
Thu Mar 17 00:00:00 2022,Stewart,11
Sat Mar 19 00:00:00 2022,AlumniHouse,10
Sat Mar 19 00:00:00 2022,Copernicus,10
Sun Mar 20 00:00:00 2022,Copernicus,10
Tue Mar 15 00:00:00 2022,GradHouse,10
Mon Mar 21 00:00:00 2022,GradHouse,10
Tue Mar 15 00:00:00 2022,Stewart,10
Mon Mar 14 00:00:00 2022,1 Stewart,9
Wed Mar 16 00:00:00 2022,316 Rideau,9
Thu Mar 17 00:00:00 2022,316 Rideau,9
Mon Mar 14 00:00:00 2022,Academic Hall,9
Sun Mar 20 00:00:00 2022,AlumniHouse,9
Mon Mar 14 00:00:00 2022,GradHouse,9
Tue Mar 15 00:00:00 2022,Marchand,9
Mon Mar 21 00:00:00 2022,Stewart,9
Tue Mar 15 00:00:00 2022,200 Wilbrod,8
Thu Mar 17 00:00:00 2022,200 Wilbrod,8
Fri Mar 18 00:00:00 2022,316 Rideau,8
Mon Mar 14 00:00:00 2022,Copernicus,8
Fri Mar 18 00:00:00 2022,Gendron,8
Sat Mar 19 00:00:00 2022,GradHouse,8
Tue Mar 15 00:00:00 2022,Henderson,8
Wed Mar 16 00:00:00 2022,Marchand,8
Mon Mar 14 00:00:00 2022,Sacre Coeur,8
Fri Mar 18 00:00:00 2022,Stewart,8
Sat Mar 19 00:00:00 2022,1 Stewart,7
Tue Mar 15 00:00:00 2022,180 Waller,7
Thu Mar 17 00:00:00 2022,180 Waller,7
Mon Mar 14 00:00:00 2022,535 Legget,7
Sun Mar 20 00:00:00 2022,GradHouse,7
Wed Mar 16 00:00:00 2022,Henderson,7
Thu Mar 17 00:00:00 2022,Henderson,7
Sun Mar 20 00:00:00 2022,Henderson,7
Thu Mar 17 00:00:00 2022,Marchand,7
Fri Mar 18 00:00:00 2022,Marchand,7
Mon Mar 21 00:00:00 2022,Marchand,7
Thu Mar 17 00:00:00 2022,Polytek,7
Sun Mar 20 00:00:00 2022,1 Stewart,6
Mon Mar 21 00:00:00 2022,180 Waller,6
Sun Mar 20 00:00:00 2022,535 Legget,6
Mon Mar 14 00:00:00 2022,600 Peter Morand,6
Sat Mar 19 00:00:00 2022,Academic Hall,6
Mon Mar 14 00:00:00 2022,EMBA,6
Fri Mar 18 00:00:00 2022,Henderson,6
Sat Mar 19 00:00:00 2022,Sacre Coeur,6
Sun Mar 20 00:00:00 2022,Seraphin Marion,6
Sat Mar 19 00:00:00 2022,Stewart,6
Fri Mar 18 00:00:00 2022,1 Nicholas,5
Fri Mar 18 00:00:00 2022,180 Waller,5
Sun Mar 20 00:00:00 2022,200 Wilbrod,5
Sat Mar 19 00:00:00 2022,535 Legget,5
Mon Mar 14 00:00:00 2022,Henderson,5
Sat Mar 19 00:00:00 2022,Henderson,5
Mon Mar 21 00:00:00 2022,Henderson,5
Sun Mar 20 00:00:00 2022,Stewart,5
Sat Mar 19 00:00:00 2022,180 Waller,4
Sun Mar 20 00:00:00 2022,180 Waller,4
Mon Mar 14 00:00:00 2022,200 Wilbrod,4
Sat Mar 19 00:00:00 2022,600 Peter Morand,4
Sun Mar 20 00:00:00 2022,600 Peter Morand,4
Mon Mar 14 00:00:00 2022,850 Peter Morand,4
Tue Mar 15 00:00:00 2022,Gendron,4
Thu Mar 17 00:00:00 2022,Gendron,4
Mon Mar 14 00:00:00 2022,Stewart,4
Sat Mar 19 00:00:00 2022,200 Wilbrod,3
Mon Mar 14 00:00:00 2022,316 Rideau,3
Sun Mar 20 00:00:00 2022,316 Rideau,3
Sun Mar 20 00:00:00 2022,Academic Hall,3
Sun Mar 20 00:00:00 2022,EMBA,3
Wed Mar 16 00:00:00 2022,Gendron,3
Sat Mar 19 00:00:00 2022,Marchand,3
Sun Mar 20 00:00:00 2022,Marchand,3
Tue Mar 15 00:00:00 2022,Polytek,3
Wed Mar 16 00:00:00 2022,Polytek,3
Tue Mar 15 00:00:00 2022,1 Nicholas,2
Wed Mar 16 00:00:00 2022,1 Nicholas,2
Thu Mar 17 00:00:00 2022,1 Nicholas,2
Sun Mar 20 00:00:00 2022,1 Nicholas,2
Mon Mar 21 00:00:00 2022,1 Nicholas,2
Mon Mar 14 00:00:00 2022,180 Waller,2
Sat Mar 19 00:00:00 2022,316 Rideau,2
Sat Mar 19 00:00:00 2022,Gendron,2
Sun Mar 20 00:00:00 2022,Gendron,2
Mon Mar 21 00:00:00 2022,Gendron,2
Wed Mar 16 00:00:00 2022,LEES BLOCK C,2
Mon Mar 21 00:00:00 2022,LEES BLOCK C,2
Mon Mar 14 00:00:00 2022,Marchand,2
Mon Mar 14 00:00:00 2022,1 Nicholas,1
Sat Mar 19 00:00:00 2022,1 Nicholas,1
Tue Mar 15 00:00:00 2022,LEES BLOCK C,1
Thu Mar 17 00:00:00 2022,LEES BLOCK C,1
Fri Mar 18 00:00:00 2022,LEES BLOCK C,1
Mon Mar 14 00:00:00 2022,Gendron,0
Mon Mar 14 00:00:00 2022,LEES BLOCK B,0
Tue Mar 15 00:00:00 2022,LEES BLOCK B,0
Wed Mar 16 00:00:00 2022,LEES BLOCK B,0
Thu Mar 17 00:00:00 2022,LEES BLOCK B,0
Fri Mar 18 00:00:00 2022,LEES BLOCK B,0
Sat Mar 19 00:00:00 2022,LEES BLOCK B,0
Sun Mar 20 00:00:00 2022,LEES BLOCK B,0
Mon Mar 21 00:00:00 2022,LEES BLOCK B,0
Mon Mar 14 00:00:00 2022,LEES BLOCK C,0
Sat Mar 19 00:00:00 2022,LEES BLOCK C,0
Sun Mar 20 00:00:00 2022,LEES BLOCK C,0
Mon Mar 14 00:00:00 2022,LEES BLOCK D,0
Tue Mar 15 00:00:00 2022,LEES BLOCK D,0
Wed Mar 16 00:00:00 2022,LEES BLOCK D,0
Thu Mar 17 00:00:00 2022,LEES BLOCK D,0
Fri Mar 18 00:00:00 2022,LEES BLOCK D,0
Sat Mar 19 00:00:00 2022,LEES BLOCK D,0
Sun Mar 20 00:00:00 2022,LEES BLOCK D,0
Mon Mar 21 00:00:00 2022,LEES BLOCK D,0
Mon Mar 14 00:00:00 2022,Leblanc,0
Tue Mar 15 00:00:00 2022,Leblanc,0
Wed Mar 16 00:00:00 2022,Leblanc,0
Thu Mar 17 00:00:00 2022,Leblanc,0
Fri Mar 18 00:00:00 2022,Leblanc,0
Sat Mar 19 00:00:00 2022,Leblanc,0
Sun Mar 20 00:00:00 2022,Leblanc,0
Mon Mar 21 00:00:00 2022,Leblanc,0
Mon Mar 14 00:00:00 2022,Polytek,0
Fri Mar 18 00:00:00 2022,Polytek,0
Sat Mar 19 00:00:00 2022,Polytek,0
Sun Mar 20 00:00:00 2022,Polytek,0
Mon Mar 21 00:00:00 2022,Polytek,0
