_time,Building,Clients
Mon Apr 25 00:00:00 2022,FSS,279
Sat Apr 23 00:00:00 2022,Morisset,279
Tue Apr 19 00:00:00 2022,LMX,276
Fri Apr 22 00:00:00 2022,CBY,266
Tue Apr 19 00:00:00 2022,bioScience,265
Wed Apr 20 00:00:00 2022,STEM,259
Thu Apr 21 00:00:00 2022,bioScience,256
Mon Apr 25 00:00:00 2022,CBY,255
Thu Apr 21 00:00:00 2022,LPR,252
Sat Apr 23 00:00:00 2022,UniCenter,246
Fri Apr 22 00:00:00 2022,Tabaret,244
Mon Apr 25 00:00:00 2022,Fauteux,243
Sun Apr 24 00:00:00 2022,RGN,243
Mon Apr 25 00:00:00 2022,SITE,237
Fri Apr 22 00:00:00 2022,DMS,236
Fri Apr 22 00:00:00 2022,SITE,231
Fri Apr 22 00:00:00 2022,Fauteux,230
Tue Apr 19 00:00:00 2022,Marion,227
Thu Apr 21 00:00:00 2022,Morriset,227
Mon Apr 18 00:00:00 2022,SITE,220
Sat Apr 23 00:00:00 2022,RGN,219
Thu Apr 21 00:00:00 2022,MontPetit,216
Tue Apr 19 00:00:00 2022,LPR,214
Thu Apr 21 00:00:00 2022,Marion,214
Sun Apr 24 00:00:00 2022,UniCenter,213
Fri Apr 22 00:00:00 2022,STEM,212
Tue Apr 19 00:00:00 2022,Morriset,204
Tue Apr 19 00:00:00 2022,Vanier,203
Mon Apr 25 00:00:00 2022,ARC,200
Thu Apr 21 00:00:00 2022,CAREG,193
Mon Apr 25 00:00:00 2022,STEM,193
Wed Apr 20 00:00:00 2022,ARC,182
Mon Apr 18 00:00:00 2022,STEM,177
Mon Apr 18 00:00:00 2022,Morriset,176
Sat Apr 23 00:00:00 2022,CBY,175
Sun Apr 24 00:00:00 2022,FSS,175
Sat Apr 23 00:00:00 2022,FSS,174
Wed Apr 20 00:00:00 2022,SPX,174
Mon Apr 18 00:00:00 2022,Fauteux,171
Wed Apr 20 00:00:00 2022,Vanier,164
Wed Apr 20 00:00:00 2022,bioScience,162
Fri Apr 22 00:00:00 2022,ARC,161
Wed Apr 20 00:00:00 2022,Diorio,161
Sun Apr 24 00:00:00 2022,SITE,161
Sun Apr 24 00:00:00 2022,DMS,160
Sun Apr 24 00:00:00 2022,Fauteux,159
Mon Apr 25 00:00:00 2022,Diorio,154
Mon Apr 25 00:00:00 2022,MontPetit,154
Fri Apr 22 00:00:00 2022,SPX,153
Tue Apr 19 00:00:00 2022,CAREG,151
Wed Apr 20 00:00:00 2022,LPR,151
Mon Apr 18 00:00:00 2022,FSS,150
Wed Apr 20 00:00:00 2022,MontPetit,149
Fri Apr 22 00:00:00 2022,Vanier,147
Fri Apr 22 00:00:00 2022,Diorio,146
Mon Apr 25 00:00:00 2022,Vanier,145
Wed Apr 20 00:00:00 2022,LMX,144
Thu Apr 21 00:00:00 2022,LEES BLOCK E,142
Sat Apr 23 00:00:00 2022,Fauteux,141
Mon Apr 25 00:00:00 2022,LPR,134
Mon Apr 25 00:00:00 2022,bioScience,132
Mon Apr 25 00:00:00 2022,SPX,130
Wed Apr 20 00:00:00 2022,Marion,128
Mon Apr 18 00:00:00 2022,RGN,126
Wed Apr 20 00:00:00 2022,Morriset,125
Mon Apr 25 00:00:00 2022,Marion,124
Fri Apr 22 00:00:00 2022,bioScience,122
Thu Apr 21 00:00:00 2022,Perez,121
Sat Apr 23 00:00:00 2022,STEM,121
Thu Apr 21 00:00:00 2022,Thompson,121
Mon Apr 18 00:00:00 2022,SPX,116
Sun Apr 24 00:00:00 2022,CBY,115
Fri Apr 22 00:00:00 2022,MontPetit,113
Sat Apr 23 00:00:00 2022,SITE,113
Fri Apr 22 00:00:00 2022,LPR,111
Tue Apr 19 00:00:00 2022,MCU,111
Wed Apr 20 00:00:00 2022,CAREG,110
Mon Apr 25 00:00:00 2022,LMX,110
Fri Apr 22 00:00:00 2022,Marion,109
Mon Apr 18 00:00:00 2022,CBY,107
Tue Apr 19 00:00:00 2022,LEES BLOCK E,106
Tue Apr 19 00:00:00 2022,Perez,105
Tue Apr 19 00:00:00 2022,Arts,104
Thu Apr 21 00:00:00 2022,MCU,102
Fri Apr 22 00:00:00 2022,CAREG,100
Mon Apr 25 00:00:00 2022,CAREG,100
Tue Apr 19 00:00:00 2022,Simard,100
Thu Apr 21 00:00:00 2022,1 Stewart,99
Sun Apr 24 00:00:00 2022,STEM,99
Tue Apr 19 00:00:00 2022,Thompson,99
Tue Apr 19 00:00:00 2022,600 Peter Morand,97
Fri Apr 22 00:00:00 2022,Morriset,97
Sat Apr 23 00:00:00 2022,SPX,95
Thu Apr 21 00:00:00 2022,Hagen,89
Thu Apr 21 00:00:00 2022,KED,89
Thu Apr 21 00:00:00 2022,Simard,89
Mon Apr 25 00:00:00 2022,Morriset,86
Thu Apr 21 00:00:00 2022,600 Peter Morand,83
Sat Apr 23 00:00:00 2022,Morriset,80
Mon Apr 18 00:00:00 2022,MontPetit,79
Wed Apr 20 00:00:00 2022,Simard,79
Wed Apr 20 00:00:00 2022,Arts,77
Mon Apr 25 00:00:00 2022,Perez,77
Tue Apr 19 00:00:00 2022,1 Stewart,76
Sat Apr 23 00:00:00 2022,Tabaret,74
Mon Apr 18 00:00:00 2022,ARC,73
Wed Apr 20 00:00:00 2022,LEES BLOCK E,73
Sun Apr 24 00:00:00 2022,SPX,73
Tue Apr 19 00:00:00 2022,KED,72
Wed Apr 20 00:00:00 2022,MCU,72
Fri Apr 22 00:00:00 2022,LMX,71
Sun Apr 24 00:00:00 2022,Morriset,70
Mon Apr 25 00:00:00 2022,LEES BLOCK E,68
Sat Apr 23 00:00:00 2022,MontPetit,68
Mon Apr 25 00:00:00 2022,Arts,65
Tue Apr 19 00:00:00 2022,100 Laurier,63
Wed Apr 20 00:00:00 2022,Thompson,63
Sat Apr 23 00:00:00 2022,ARC,62
Wed Apr 20 00:00:00 2022,Perez,62
Tue Apr 19 00:00:00 2022,Hagen,61
Mon Apr 25 00:00:00 2022,Simard,60
Fri Apr 22 00:00:00 2022,LEES BLOCK E,59
Sun Apr 24 00:00:00 2022,MontPetit,59
Sun Apr 24 00:00:00 2022,ARC,58
Fri Apr 22 00:00:00 2022,Arts,58
Mon Apr 18 00:00:00 2022,DMS,58
Wed Apr 20 00:00:00 2022,Hagen,58
Sat Apr 23 00:00:00 2022,DMS,57
Fri Apr 22 00:00:00 2022,MCU,56
Mon Apr 25 00:00:00 2022,Hagen,54
Sun Apr 24 00:00:00 2022,Vanier,53
Sat Apr 23 00:00:00 2022,Perez,52
Sun Apr 24 00:00:00 2022,Sacre Coeur,52
Fri Apr 22 00:00:00 2022,Simard,52
Wed Apr 20 00:00:00 2022,1 Stewart,51
Sat Apr 23 00:00:00 2022,Vanier,51
Fri Apr 22 00:00:00 2022,KED,50
Fri Apr 22 00:00:00 2022,Perez,50
Mon Apr 18 00:00:00 2022,Thompson,50
Wed Apr 20 00:00:00 2022,535 Legget,49
Mon Apr 18 00:00:00 2022,Diorio,49
Mon Apr 25 00:00:00 2022,MCU,49
Fri Apr 22 00:00:00 2022,1 Stewart,48
Thu Apr 21 00:00:00 2022,100 Laurier,48
Mon Apr 25 00:00:00 2022,KED,48
Sun Apr 24 00:00:00 2022,LMX,48
Wed Apr 20 00:00:00 2022,100 Laurier,47
Wed Apr 20 00:00:00 2022,KED,47
Sun Apr 24 00:00:00 2022,Tabaret,47
Fri Apr 22 00:00:00 2022,Thompson,47
Mon Apr 25 00:00:00 2022,Thompson,47
Thu Apr 21 00:00:00 2022,Brooks,46
Wed Apr 20 00:00:00 2022,600 Peter Morand,43
Fri Apr 22 00:00:00 2022,Hagen,43
Mon Apr 18 00:00:00 2022,Vanier,43
Mon Apr 25 00:00:00 2022,100 Laurier,42
Thu Apr 21 00:00:00 2022,Seraphin Marion,42
Sat Apr 23 00:00:00 2022,Diorio,41
Sat Apr 23 00:00:00 2022,LMX,41
Mon Apr 25 00:00:00 2022,600 Peter Morand,40
Sun Apr 24 00:00:00 2022,100 Laurier,39
Fri Apr 22 00:00:00 2022,600 Peter Morand,39
Mon Apr 18 00:00:00 2022,KED,39
Mon Apr 18 00:00:00 2022,Tabaret,39
Sat Apr 23 00:00:00 2022,Thompson,39
Sat Apr 23 00:00:00 2022,bioScience,39
Sat Apr 23 00:00:00 2022,Marion,38
Sun Apr 24 00:00:00 2022,Diorio,37
Sat Apr 23 00:00:00 2022,KED,37
Mon Apr 25 00:00:00 2022,1 Stewart,36
Fri Apr 22 00:00:00 2022,100 Laurier,36
Thu Apr 21 00:00:00 2022,535 Legget,36
Mon Apr 18 00:00:00 2022,Simard,36
Tue Apr 19 00:00:00 2022,Brooks,35
Sat Apr 23 00:00:00 2022,CAREG,35
Sun Apr 24 00:00:00 2022,CAREG,35
Mon Apr 18 00:00:00 2022,Perez,35
Sun Apr 24 00:00:00 2022,Marion,34
Wed Apr 20 00:00:00 2022,Stewart,34
Mon Apr 18 00:00:00 2022,bioScience,34
Sat Apr 23 00:00:00 2022,100 Laurier,33
Sun Apr 24 00:00:00 2022,Thompson,33
Sun Apr 24 00:00:00 2022,KED,32
Sat Apr 23 00:00:00 2022,Simard,32
Wed Apr 20 00:00:00 2022,850 Peter Morand,31
Fri Apr 22 00:00:00 2022,850 Peter Morand,31
Thu Apr 21 00:00:00 2022,850 Peter Morand,30
Tue Apr 19 00:00:00 2022,850 Peter Morand,29
Wed Apr 20 00:00:00 2022,Brooks,29
Mon Apr 25 00:00:00 2022,Brooks,29
Sun Apr 24 00:00:00 2022,bioScience,29
Mon Apr 18 00:00:00 2022,CAREG,28
Sat Apr 23 00:00:00 2022,LPR,28
Mon Apr 25 00:00:00 2022,850 Peter Morand,27
Fri Apr 22 00:00:00 2022,LEES BLOCK A,27
Mon Apr 18 00:00:00 2022,Marion,27
Fri Apr 22 00:00:00 2022,Brooks,26
Sun Apr 24 00:00:00 2022,LPR,26
Sun Apr 24 00:00:00 2022,Simard,26
Sat Apr 23 00:00:00 2022,Arts,25
Tue Apr 19 00:00:00 2022,316 Rideau,23
Tue Apr 19 00:00:00 2022,535 Legget,23
Thu Apr 21 00:00:00 2022,AlumniHouse,23
Sat Apr 23 00:00:00 2022,Hagen,23
Sun Apr 24 00:00:00 2022,Perez,23
Tue Apr 19 00:00:00 2022,Seraphin Marion,23
Mon Apr 25 00:00:00 2022,535 Legget,22
Thu Apr 21 00:00:00 2022,Academic Hall,22
Fri Apr 22 00:00:00 2022,AlumniHouse,22
Fri Apr 22 00:00:00 2022,Seraphin Marion,22
Mon Apr 18 00:00:00 2022,100 Laurier,21
Tue Apr 19 00:00:00 2022,Academic Hall,21
Wed Apr 20 00:00:00 2022,AlumniHouse,21
Sun Apr 24 00:00:00 2022,Hagen,21
Sun Apr 24 00:00:00 2022,MCU,21
Thu Apr 21 00:00:00 2022,LEES BLOCK A,20
Mon Apr 18 00:00:00 2022,LMX,20
Wed Apr 20 00:00:00 2022,Seraphin Marion,20
Sat Apr 23 00:00:00 2022,Seraphin Marion,20
Mon Apr 25 00:00:00 2022,Seraphin Marion,20
Mon Apr 25 00:00:00 2022,AlumniHouse,19
Sun Apr 24 00:00:00 2022,Arts,19
Thu Apr 21 00:00:00 2022,Sacre Coeur,19
Fri Apr 22 00:00:00 2022,535 Legget,18
Tue Apr 19 00:00:00 2022,AlumniHouse,18
Tue Apr 19 00:00:00 2022,EMBA,18
Thu Apr 21 00:00:00 2022,EMBA,18
Mon Apr 18 00:00:00 2022,LPR,18
Sat Apr 23 00:00:00 2022,MCU,18
Tue Apr 19 00:00:00 2022,Copernicus,17
Fri Apr 22 00:00:00 2022,EMBA,17
Mon Apr 18 00:00:00 2022,Hagen,17
Mon Apr 25 00:00:00 2022,LEES BLOCK A,17
Sun Apr 24 00:00:00 2022,Brooks,16
Thu Apr 21 00:00:00 2022,Copernicus,16
Mon Apr 18 00:00:00 2022,LEES BLOCK E,16
Sat Apr 23 00:00:00 2022,LEES BLOCK E,16
Mon Apr 18 00:00:00 2022,600 Peter Morand,15
Fri Apr 22 00:00:00 2022,Academic Hall,15
Mon Apr 18 00:00:00 2022,MCU,15
Sun Apr 24 00:00:00 2022,600 Peter Morand,14
Mon Apr 18 00:00:00 2022,Arts,14
Mon Apr 25 00:00:00 2022,EMBA,14
Thu Apr 21 00:00:00 2022,316 Rideau,13
Mon Apr 18 00:00:00 2022,CRX,13
Wed Apr 20 00:00:00 2022,LEES BLOCK A,13
Sun Apr 24 00:00:00 2022,LEES BLOCK E,13
Sun Apr 24 00:00:00 2022,Seraphin Marion,13
Mon Apr 25 00:00:00 2022,316 Rideau,12
Sat Apr 23 00:00:00 2022,600 Peter Morand,12
Sat Apr 23 00:00:00 2022,Brooks,12
Wed Apr 20 00:00:00 2022,EMBA,12
Sun Apr 24 00:00:00 2022,EMBA,12
Wed Apr 20 00:00:00 2022,GradHouse,12
Wed Apr 20 00:00:00 2022,Academic Hall,11
Sun Apr 24 00:00:00 2022,AlumniHouse,11
Mon Apr 18 00:00:00 2022,Brooks,11
Fri Apr 22 00:00:00 2022,Copernicus,11
Tue Apr 19 00:00:00 2022,LEES BLOCK A,11
Mon Apr 18 00:00:00 2022,Seraphin Marion,11
Mon Apr 18 00:00:00 2022,850 Peter Morand,10
Sat Apr 23 00:00:00 2022,AlumniHouse,10
Mon Apr 25 00:00:00 2022,Stewart,10
Tue Apr 19 00:00:00 2022,180 Waller,9
Wed Apr 20 00:00:00 2022,180 Waller,9
Mon Apr 18 00:00:00 2022,GradHouse,9
Thu Apr 21 00:00:00 2022,GradHouse,9
Mon Apr 25 00:00:00 2022,GradHouse,9
Mon Apr 18 00:00:00 2022,Henderson,9
Fri Apr 22 00:00:00 2022,Henderson,9
Thu Apr 21 00:00:00 2022,180 Waller,8
Fri Apr 22 00:00:00 2022,316 Rideau,8
Sat Apr 23 00:00:00 2022,535 Legget,8
Mon Apr 18 00:00:00 2022,AlumniHouse,8
Wed Apr 20 00:00:00 2022,Copernicus,8
Sat Apr 23 00:00:00 2022,Copernicus,8
Mon Apr 25 00:00:00 2022,Copernicus,8
Fri Apr 22 00:00:00 2022,GradHouse,8
Tue Apr 19 00:00:00 2022,Henderson,8
Wed Apr 20 00:00:00 2022,Henderson,8
Thu Apr 21 00:00:00 2022,Henderson,8
Tue Apr 19 00:00:00 2022,Sacre Coeur,8
Wed Apr 20 00:00:00 2022,Sacre Coeur,8
Sat Apr 23 00:00:00 2022,Sacre Coeur,8
Sun Apr 24 00:00:00 2022,1 Stewart,7
Wed Apr 20 00:00:00 2022,316 Rideau,7
Mon Apr 18 00:00:00 2022,Copernicus,7
Sun Apr 24 00:00:00 2022,Copernicus,7
Tue Apr 19 00:00:00 2022,GradHouse,7
Tue Apr 19 00:00:00 2022,Marchand,7
Mon Apr 25 00:00:00 2022,Sacre Coeur,7
Tue Apr 19 00:00:00 2022,Stewart,7
Sat Apr 23 00:00:00 2022,1 Stewart,6
Tue Apr 19 00:00:00 2022,200 Wilbrod,6
Sat Apr 23 00:00:00 2022,200 Wilbrod,6
Mon Apr 25 00:00:00 2022,200 Wilbrod,6
Sat Apr 23 00:00:00 2022,EMBA,6
Thu Apr 21 00:00:00 2022,Gendron,6
Sat Apr 23 00:00:00 2022,GradHouse,6
Sun Apr 24 00:00:00 2022,GradHouse,6
Sat Apr 23 00:00:00 2022,Henderson,6
Sun Apr 24 00:00:00 2022,Henderson,6
Thu Apr 21 00:00:00 2022,Marchand,6
Fri Apr 22 00:00:00 2022,Marchand,6
Fri Apr 22 00:00:00 2022,Sacre Coeur,6
Thu Apr 21 00:00:00 2022,Stewart,6
Fri Apr 22 00:00:00 2022,Stewart,6
Mon Apr 25 00:00:00 2022,180 Waller,5
Wed Apr 20 00:00:00 2022,200 Wilbrod,5
Thu Apr 21 00:00:00 2022,200 Wilbrod,5
Fri Apr 22 00:00:00 2022,200 Wilbrod,5
Sun Apr 24 00:00:00 2022,200 Wilbrod,5
Sun Apr 24 00:00:00 2022,535 Legget,5
Sat Apr 23 00:00:00 2022,Academic Hall,5
Mon Apr 25 00:00:00 2022,Gendron,5
Sun Apr 24 00:00:00 2022,LEES BLOCK A,5
Sun Apr 24 00:00:00 2022,Marchand,5
Mon Apr 25 00:00:00 2022,Marchand,5
Sun Apr 24 00:00:00 2022,Stewart,5
Tue Apr 19 00:00:00 2022,1 Nicholas,4
Thu Apr 21 00:00:00 2022,1 Nicholas,4
Sat Apr 23 00:00:00 2022,180 Waller,4
Sat Apr 23 00:00:00 2022,850 Peter Morand,4
Mon Apr 18 00:00:00 2022,EMBA,4
Mon Apr 25 00:00:00 2022,Henderson,4
Mon Apr 18 00:00:00 2022,LEES BLOCK A,4
Sat Apr 23 00:00:00 2022,LEES BLOCK A,4
Wed Apr 20 00:00:00 2022,Marchand,4
Mon Apr 18 00:00:00 2022,Sacre Coeur,4
Sat Apr 23 00:00:00 2022,Stewart,4
Fri Apr 22 00:00:00 2022,1 Nicholas,3
Mon Apr 18 00:00:00 2022,1 Stewart,3
Fri Apr 22 00:00:00 2022,180 Waller,3
Mon Apr 18 00:00:00 2022,200 Wilbrod,3
Sat Apr 23 00:00:00 2022,316 Rideau,3
Sun Apr 24 00:00:00 2022,316 Rideau,3
Mon Apr 18 00:00:00 2022,535 Legget,3
Sun Apr 24 00:00:00 2022,850 Peter Morand,3
Sun Apr 24 00:00:00 2022,Academic Hall,3
Mon Apr 25 00:00:00 2022,Academic Hall,3
Tue Apr 19 00:00:00 2022,Gendron,3
Wed Apr 20 00:00:00 2022,Gendron,3
Mon Apr 18 00:00:00 2022,Stewart,3
Wed Apr 20 00:00:00 2022,1 Nicholas,2
Sat Apr 23 00:00:00 2022,1 Nicholas,2
Mon Apr 25 00:00:00 2022,1 Nicholas,2
Mon Apr 18 00:00:00 2022,180 Waller,2
Sun Apr 24 00:00:00 2022,180 Waller,2
Mon Apr 18 00:00:00 2022,316 Rideau,2
Mon Apr 18 00:00:00 2022,Academic Hall,2
Fri Apr 22 00:00:00 2022,Gendron,2
Mon Apr 18 00:00:00 2022,Marchand,2
Sat Apr 23 00:00:00 2022,Marchand,2
Mon Apr 18 00:00:00 2022,1 Nicholas,1
Sun Apr 24 00:00:00 2022,1 Nicholas,1
Sun Apr 24 00:00:00 2022,Gendron,1
Sun Apr 24 00:00:00 2022,LEES BLOCK C,1
Mon Apr 18 00:00:00 2022,Gendron,0
Sat Apr 23 00:00:00 2022,Gendron,0
Mon Apr 18 00:00:00 2022,LEES BLOCK B,0
Tue Apr 19 00:00:00 2022,LEES BLOCK B,0
Wed Apr 20 00:00:00 2022,LEES BLOCK B,0
Thu Apr 21 00:00:00 2022,LEES BLOCK B,0
Fri Apr 22 00:00:00 2022,LEES BLOCK B,0
Sat Apr 23 00:00:00 2022,LEES BLOCK B,0
Sun Apr 24 00:00:00 2022,LEES BLOCK B,0
Mon Apr 25 00:00:00 2022,LEES BLOCK B,0
Mon Apr 18 00:00:00 2022,LEES BLOCK C,0
Tue Apr 19 00:00:00 2022,LEES BLOCK C,0
Wed Apr 20 00:00:00 2022,LEES BLOCK C,0
Thu Apr 21 00:00:00 2022,LEES BLOCK C,0
Fri Apr 22 00:00:00 2022,LEES BLOCK C,0
Sat Apr 23 00:00:00 2022,LEES BLOCK C,0
Mon Apr 25 00:00:00 2022,LEES BLOCK C,0
Mon Apr 18 00:00:00 2022,LEES BLOCK D,0
Tue Apr 19 00:00:00 2022,LEES BLOCK D,0
Wed Apr 20 00:00:00 2022,LEES BLOCK D,0
Thu Apr 21 00:00:00 2022,LEES BLOCK D,0
Fri Apr 22 00:00:00 2022,LEES BLOCK D,0
Sat Apr 23 00:00:00 2022,LEES BLOCK D,0
Sun Apr 24 00:00:00 2022,LEES BLOCK D,0
Mon Apr 25 00:00:00 2022,LEES BLOCK D,0
Mon Apr 18 00:00:00 2022,Leblanc,0
Tue Apr 19 00:00:00 2022,Leblanc,0
Wed Apr 20 00:00:00 2022,Leblanc,0
Thu Apr 21 00:00:00 2022,Leblanc,0
Fri Apr 22 00:00:00 2022,Leblanc,0
Sat Apr 23 00:00:00 2022,Leblanc,0
Sun Apr 24 00:00:00 2022,Leblanc,0
Mon Apr 25 00:00:00 2022,Leblanc,0
Mon Apr 18 00:00:00 2022,Polytek,0
Tue Apr 19 00:00:00 2022,Polytek,0
Wed Apr 20 00:00:00 2022,Polytek,0
Thu Apr 21 00:00:00 2022,Polytek,0
Fri Apr 22 00:00:00 2022,Polytek,0
Sat Apr 23 00:00:00 2022,Polytek,0
Sun Apr 24 00:00:00 2022,Polytek,0
Mon Apr 25 00:00:00 2022,Polytek,0
