_time,Building,Clients
Sun May  8 00:00:00 2022,316 Rideau,3
Mon May  2 00:00:00 2022,850 Peter Morand,3
Sat May  7 00:00:00 2022,850 Peter Morand,3
Sun May  8 00:00:00 2022,850 Peter Morand,3
Sun May  8 00:00:00 2022,Academic Hall,3
Mon May  2 00:00:00 2022,Copernicus,3
Tue May  3 00:00:00 2022,Gendron,3
Thu May  5 00:00:00 2022,Gendron,3
Mon May  2 00:00:00 2022,GradHouse,3
Sat May  7 00:00:00 2022,GradHouse,3
Sun May  8 00:00:00 2022,GradHouse,3
Mon May  2 00:00:00 2022,1 Nicholas,2
Wed May  4 00:00:00 2022,1 Nicholas,2
Thu May  5 00:00:00 2022,1 Nicholas,2
Mon May  2 00:00:00 2022,180 Waller,2
Mon May  2 00:00:00 2022,316 Rideau,2
Sat May  7 00:00:00 2022,316 Rideau,2
Wed May  4 00:00:00 2022,LEES BLOCK C,2
Mon May  2 00:00:00 2022,Marchand,2
Sat May  7 00:00:00 2022,1 Nicholas,1
Sun May  8 00:00:00 2022,1 Nicholas,1
Sat May  7 00:00:00 2022,Gendron,1
Mon May  2 00:00:00 2022,Henderson,1
Tue May  3 00:00:00 2022,Henderson,1
Wed May  4 00:00:00 2022,Henderson,1
Fri May  6 00:00:00 2022,Henderson,1
Mon May  9 00:00:00 2022,LEES BLOCK C,1
Sat May  7 00:00:00 2022,Marchand,1
Sun May  8 00:00:00 2022,Marchand,1
Mon May  2 00:00:00 2022,Gendron,0
Sun May  8 00:00:00 2022,Gendron,0
Thu May  5 00:00:00 2022,Henderson,0
Sun May  8 00:00:00 2022,Henderson,0
Mon May  9 00:00:00 2022,Henderson,0
Mon May  2 00:00:00 2022,LEES BLOCK B,0
Tue May  3 00:00:00 2022,LEES BLOCK B,0
Wed May  4 00:00:00 2022,LEES BLOCK B,0
Thu May  5 00:00:00 2022,LEES BLOCK B,0
Fri May  6 00:00:00 2022,LEES BLOCK B,0
Sat May  7 00:00:00 2022,LEES BLOCK B,0
Sun May  8 00:00:00 2022,LEES BLOCK B,0
Mon May  9 00:00:00 2022,LEES BLOCK B,0
Mon May  2 00:00:00 2022,LEES BLOCK C,0
Tue May  3 00:00:00 2022,LEES BLOCK C,0
Thu May  5 00:00:00 2022,LEES BLOCK C,0
Fri May  6 00:00:00 2022,LEES BLOCK C,0
Sat May  7 00:00:00 2022,LEES BLOCK C,0
Sun May  8 00:00:00 2022,LEES BLOCK C,0
Mon May  2 00:00:00 2022,LEES BLOCK D,0
Tue May  3 00:00:00 2022,LEES BLOCK D,0
Wed May  4 00:00:00 2022,LEES BLOCK D,0
Thu May  5 00:00:00 2022,LEES BLOCK D,0
Fri May  6 00:00:00 2022,LEES BLOCK D,0
Sat May  7 00:00:00 2022,LEES BLOCK D,0
Sun May  8 00:00:00 2022,LEES BLOCK D,0
Mon May  9 00:00:00 2022,LEES BLOCK D,0
Mon May  2 00:00:00 2022,Leblanc,0
Tue May  3 00:00:00 2022,Leblanc,0
Wed May  4 00:00:00 2022,Leblanc,0
Thu May  5 00:00:00 2022,Leblanc,0
Fri May  6 00:00:00 2022,Leblanc,0
Sat May  7 00:00:00 2022,Leblanc,0
Sun May  8 00:00:00 2022,Leblanc,0
Mon May  9 00:00:00 2022,Leblanc,0
Mon May  2 00:00:00 2022,Polytek,0
Tue May  3 00:00:00 2022,Polytek,0
Wed May  4 00:00:00 2022,Polytek,0
Thu May  5 00:00:00 2022,Polytek,0
Fri May  6 00:00:00 2022,Polytek,0
Sat May  7 00:00:00 2022,Polytek,0
Sun May  8 00:00:00 2022,Polytek,0
Mon May  9 00:00:00 2022,Polytek,0
