_time,Building,Clients
Tue May 10 00:00:00 2022,CAREG,214
Wed May 11 00:00:00 2022,SPX,214
Wed May 11 00:00:00 2022,SITE,213
Thu May 12 00:00:00 2022,UniCenter,212
Sat May 14 00:00:00 2022,CBY,208
Thu May 12 00:00:00 2022,SPX,205
Mon May 16 00:00:00 2022,Simard,192
Mon May  9 00:00:00 2022,DMS,190
Thu May 12 00:00:00 2022,Marion,186
Wed May 11 00:00:00 2022,Arts,182
Wed May 11 00:00:00 2022,Marion,181
Sun May 15 00:00:00 2022,CBY,178
Mon May  9 00:00:00 2022,CBY,176
Tue May 10 00:00:00 2022,LMX,176
Sat May 14 00:00:00 2022,DMS,172
Wed May 11 00:00:00 2022,CAREG,149
Mon May 16 00:00:00 2022,LEES BLOCK E,144
Mon May  9 00:00:00 2022,SITE,143
Fri May 13 00:00:00 2022,CAREG,140
Sun May 15 00:00:00 2022,SPX,137
Tue May 10 00:00:00 2022,Simard,137
Wed May 11 00:00:00 2022,LEES BLOCK E,136
Tue May 10 00:00:00 2022,1 Stewart,135
Mon May  9 00:00:00 2022,FSS,135
Tue May 10 00:00:00 2022,LEES BLOCK E,126
Mon May  9 00:00:00 2022,Morisset,125
Thu May 12 00:00:00 2022,CAREG,121
Fri May 13 00:00:00 2022,Simard,121
Sat May 14 00:00:00 2022,Morisset,120
Sat May 14 00:00:00 2022,SPX,120
Fri May 13 00:00:00 2022,LEES BLOCK E,119
Sat May 14 00:00:00 2022,STEM,119
Mon May 16 00:00:00 2022,Arts,117
Mon May  9 00:00:00 2022,Fauteux,117
Thu May 12 00:00:00 2022,LMX,116
Mon May 16 00:00:00 2022,LMX,115
Wed May 11 00:00:00 2022,1 Stewart,114
Sun May 15 00:00:00 2022,FSS,113
Fri May 13 00:00:00 2022,850 Peter Morand,111
Thu May 12 00:00:00 2022,Simard,111
Mon May  9 00:00:00 2022,ARC,104
Sun May 15 00:00:00 2022,MontPetit,104
Fri May 13 00:00:00 2022,LMX,103
Sun May 15 00:00:00 2022,STEM,101
Mon May  9 00:00:00 2022,CRX,99
Sat May 14 00:00:00 2022,FSS,99
Mon May  9 00:00:00 2022,MontPetit,96
Mon May 16 00:00:00 2022,600 Peter Morand,95
Thu May 12 00:00:00 2022,LEES BLOCK E,95
Mon May  9 00:00:00 2022,SPX,95
Sat May 14 00:00:00 2022,ARC,94
Sat May 14 00:00:00 2022,SITE,94
Sun May 15 00:00:00 2022,SITE,93
Sat May 14 00:00:00 2022,Tabaret,93
Wed May 11 00:00:00 2022,Simard,92
Tue May 10 00:00:00 2022,KED,91
Wed May 11 00:00:00 2022,600 Peter Morand,89
Tue May 10 00:00:00 2022,600 Peter Morand,88
Fri May 13 00:00:00 2022,Hagen,88
Fri May 13 00:00:00 2022,Perez,87
Mon May 16 00:00:00 2022,LEES BLOCK A,80
Wed May 11 00:00:00 2022,850 Peter Morand,79
Sun May 15 00:00:00 2022,ARC,79
Mon May 16 00:00:00 2022,KED,79
Thu May 12 00:00:00 2022,1 Stewart,78
Mon May  9 00:00:00 2022,STEM,78
Mon May 16 00:00:00 2022,1 Stewart,77
Sun May 15 00:00:00 2022,DMS,77
Sun May 15 00:00:00 2022,Morisset,76
Mon May 16 00:00:00 2022,Perez,76
Tue May 10 00:00:00 2022,850 Peter Morand,73
Mon May  9 00:00:00 2022,Diorio,73
Tue May 10 00:00:00 2022,Thompson,71
Sat May 14 00:00:00 2022,Diorio,70
Mon May  9 00:00:00 2022,Tabaret,70
Mon May 16 00:00:00 2022,Hagen,68
Wed May 11 00:00:00 2022,KED,68
Fri May 13 00:00:00 2022,1 Stewart,67
Fri May 13 00:00:00 2022,600 Peter Morand,67
Thu May 12 00:00:00 2022,KED,66
Wed May 11 00:00:00 2022,Perez,66
Tue May 10 00:00:00 2022,LEES BLOCK A,65
Mon May 16 00:00:00 2022,MCU,65
Thu May 12 00:00:00 2022,600 Peter Morand,63
Tue May 10 00:00:00 2022,MCU,63
Sat May 14 00:00:00 2022,bioScience,63
Sun May 15 00:00:00 2022,Diorio,62
Wed May 11 00:00:00 2022,MCU,62
Fri May 13 00:00:00 2022,MCU,62
Thu May 12 00:00:00 2022,850 Peter Morand,59
Thu May 12 00:00:00 2022,MCU,59
Sat May 14 00:00:00 2022,MontPetit,59
Sat May 14 00:00:00 2022,CAREG,58
Thu May 12 00:00:00 2022,535 Legget,57
Sun May 15 00:00:00 2022,Fauteux,57
Fri May 13 00:00:00 2022,KED,57
Sat May 14 00:00:00 2022,Marion,56
Mon May 16 00:00:00 2022,850 Peter Morand,55
Tue May 10 00:00:00 2022,EMBA,55
Mon May  9 00:00:00 2022,Marion,55
Wed May 11 00:00:00 2022,Hagen,54
Sun May 15 00:00:00 2022,Marion,54
Tue May 10 00:00:00 2022,Morriset,52
Tue May 10 00:00:00 2022,Perez,52
Tue May 10 00:00:00 2022,Hagen,51
Thu May 12 00:00:00 2022,Perez,51
Sat May 14 00:00:00 2022,UniCenter,51
Sun May 15 00:00:00 2022,bioScience,51
Fri May 13 00:00:00 2022,LEES BLOCK A,49
Fri May 13 00:00:00 2022,Morriset,49
Mon May 16 00:00:00 2022,Morriset,49
Wed May 11 00:00:00 2022,LEES BLOCK A,48
Mon May 16 00:00:00 2022,Thompson,48
Mon May  9 00:00:00 2022,UniCenter,48
Mon May  9 00:00:00 2022,Vanier,48
Sat May 14 00:00:00 2022,Vanier,48
Mon May  9 00:00:00 2022,bioScience,47
Sun May 15 00:00:00 2022,LPR,46
Thu May 12 00:00:00 2022,Thompson,46
Mon May 16 00:00:00 2022,100 Laurier,45
Sat May 14 00:00:00 2022,LPR,45
Tue May 10 00:00:00 2022,Brooks,43
Mon May 16 00:00:00 2022,Brooks,43
Wed May 11 00:00:00 2022,Thompson,43
Fri May 13 00:00:00 2022,Brooks,42
Thu May 12 00:00:00 2022,Hagen,42
Sat May 14 00:00:00 2022,Simard,41
Sun May 15 00:00:00 2022,UniCenter,41
Tue May 10 00:00:00 2022,100 Laurier,40
Sun May 15 00:00:00 2022,CAREG,39
Sun May 15 00:00:00 2022,Sacre Coeur,39
Sat May 14 00:00:00 2022,600 Peter Morand,38
Wed May 11 00:00:00 2022,Marchand,38
Tue May 10 00:00:00 2022,535 Legget,37
Wed May 11 00:00:00 2022,Brooks,37
Wed May 11 00:00:00 2022,Morriset,37
Sun May 15 00:00:00 2022,Vanier,37
Sun May 15 00:00:00 2022,Seraphin Marion,35
Wed May 11 00:00:00 2022,100 Laurier,34
Mon May  9 00:00:00 2022,CAREG,34
Mon May 16 00:00:00 2022,535 Legget,33
Thu May 12 00:00:00 2022,Seraphin Marion,33
Sun May 15 00:00:00 2022,Tabaret,33
Wed May 11 00:00:00 2022,535 Legget,32
Sat May 14 00:00:00 2022,LEES BLOCK E,32
Sat May 14 00:00:00 2022,Perez,32
Mon May 16 00:00:00 2022,EMBA,31
Wed May 11 00:00:00 2022,Seraphin Marion,31
Sun May 15 00:00:00 2022,Simard,31
Tue May 10 00:00:00 2022,AlumniHouse,30
Mon May 16 00:00:00 2022,AlumniHouse,30
Tue May 10 00:00:00 2022,Seraphin Marion,30
Thu May 12 00:00:00 2022,LEES BLOCK A,29
Sat May 14 00:00:00 2022,LMX,29
Fri May 13 00:00:00 2022,Thompson,29
Fri May 13 00:00:00 2022,100 Laurier,28
Fri May 13 00:00:00 2022,535 Legget,28
Thu May 12 00:00:00 2022,Brooks,28
Mon May  9 00:00:00 2022,KED,28
Mon May  9 00:00:00 2022,LMX,28
Mon May  9 00:00:00 2022,LPR,28
Mon May  9 00:00:00 2022,Perez,28
Mon May  9 00:00:00 2022,Simard,28
Thu May 12 00:00:00 2022,Morriset,27
Wed May 11 00:00:00 2022,AlumniHouse,26
Thu May 12 00:00:00 2022,AlumniHouse,25
Sat May 14 00:00:00 2022,Arts,25
Fri May 13 00:00:00 2022,Seraphin Marion,25
Mon May 16 00:00:00 2022,Seraphin Marion,25
Mon May  9 00:00:00 2022,Arts,23
Sat May 14 00:00:00 2022,Hagen,23
Mon May  9 00:00:00 2022,MCU,23
Sat May 14 00:00:00 2022,Morriset,23
Fri May 13 00:00:00 2022,AlumniHouse,22
Mon May  9 00:00:00 2022,LEES BLOCK A,22
Fri May 13 00:00:00 2022,Marchand,22
Thu May 12 00:00:00 2022,100 Laurier,21
Sat May 14 00:00:00 2022,KED,21
Mon May  9 00:00:00 2022,LEES BLOCK E,21
Sat May 14 00:00:00 2022,MCU,21
Thu May 12 00:00:00 2022,Marchand,21
Sun May 15 00:00:00 2022,Perez,21
Fri May 13 00:00:00 2022,Stewart,21
Mon May 16 00:00:00 2022,316 Rideau,20
Tue May 10 00:00:00 2022,Marchand,20
Mon May 16 00:00:00 2022,Marchand,20
Tue May 10 00:00:00 2022,Stewart,20
Sun May 15 00:00:00 2022,Arts,19
Tue May 10 00:00:00 2022,Gendron,19
Mon May  9 00:00:00 2022,Hagen,19
Sun May 15 00:00:00 2022,LMX,19
Fri May 13 00:00:00 2022,Gendron,18
Mon May  9 00:00:00 2022,1 Stewart,17
Sun May 15 00:00:00 2022,600 Peter Morand,17
Sun May 15 00:00:00 2022,Academic Hall,17
Sun May 15 00:00:00 2022,Hagen,17
Tue May 10 00:00:00 2022,316 Rideau,16
Mon May 16 00:00:00 2022,Gendron,16
Mon May  9 00:00:00 2022,Seraphin Marion,16
Fri May 13 00:00:00 2022,316 Rideau,15
Wed May 11 00:00:00 2022,EMBA,15
Thu May 12 00:00:00 2022,EMBA,15
Fri May 13 00:00:00 2022,EMBA,15
Mon May  9 00:00:00 2022,100 Laurier,14
Mon May 16 00:00:00 2022,Copernicus,14
Sat May 14 00:00:00 2022,Seraphin Marion,14
Mon May 16 00:00:00 2022,Stewart,14
Sat May 14 00:00:00 2022,100 Laurier,13
Wed May 11 00:00:00 2022,Academic Hall,13
Sat May 14 00:00:00 2022,Brooks,13
Fri May 13 00:00:00 2022,GradHouse,13
Sun May 15 00:00:00 2022,LEES BLOCK A,13
Mon May 16 00:00:00 2022,Sacre Coeur,13
Sat May 14 00:00:00 2022,Thompson,13
Sun May 15 00:00:00 2022,100 Laurier,12
Tue May 10 00:00:00 2022,180 Waller,12
Thu May 12 00:00:00 2022,316 Rideau,12
Mon May  9 00:00:00 2022,600 Peter Morand,12
Sun May 15 00:00:00 2022,KED,12
Sun May 15 00:00:00 2022,LEES BLOCK E,12
Wed May 11 00:00:00 2022,Sacre Coeur,12
Fri May 13 00:00:00 2022,Sacre Coeur,12
Sun May 15 00:00:00 2022,Brooks,11
Mon May  9 00:00:00 2022,Morriset,11
Sun May 15 00:00:00 2022,Morriset,11
Thu May 12 00:00:00 2022,Stewart,11
Sat May 14 00:00:00 2022,1 Stewart,10
Thu May 12 00:00:00 2022,180 Waller,10
Mon May  9 00:00:00 2022,AlumniHouse,10
Mon May  9 00:00:00 2022,Brooks,10
Sat May 14 00:00:00 2022,EMBA,10
Sat May 14 00:00:00 2022,LEES BLOCK A,10
Sun May 15 00:00:00 2022,MCU,10
Mon May  9 00:00:00 2022,Thompson,10
Fri May 13 00:00:00 2022,180 Waller,9
Sat May 14 00:00:00 2022,535 Legget,9
Sat May 14 00:00:00 2022,AlumniHouse,9
Mon May  9 00:00:00 2022,EMBA,9
Thu May 12 00:00:00 2022,Gendron,9
Tue May 10 00:00:00 2022,GradHouse,9
Mon May 16 00:00:00 2022,GradHouse,9
Wed May 11 00:00:00 2022,180 Waller,8
Mon May  9 00:00:00 2022,535 Legget,8
Fri May 13 00:00:00 2022,Academic Hall,8
Sun May 15 00:00:00 2022,AlumniHouse,8
Wed May 11 00:00:00 2022,Copernicus,8
Sun May 15 00:00:00 2022,EMBA,8
Wed May 11 00:00:00 2022,GradHouse,8
Tue May 10 00:00:00 2022,Sacre Coeur,8
Thu May 12 00:00:00 2022,Sacre Coeur,8
Wed May 11 00:00:00 2022,Stewart,8
Sat May 14 00:00:00 2022,Stewart,8
Sun May 15 00:00:00 2022,1 Stewart,7
Tue May 10 00:00:00 2022,200 Wilbrod,7
Fri May 13 00:00:00 2022,200 Wilbrod,7
Tue May 10 00:00:00 2022,Academic Hall,7
Thu May 12 00:00:00 2022,GradHouse,7
Mon May  9 00:00:00 2022,Stewart,7
Sun May 15 00:00:00 2022,Stewart,7
Wed May 11 00:00:00 2022,1 Nicholas,6
Mon May 16 00:00:00 2022,1 Nicholas,6
Thu May 12 00:00:00 2022,200 Wilbrod,6
Wed May 11 00:00:00 2022,316 Rideau,6
Sun May 15 00:00:00 2022,535 Legget,6
Sat May 14 00:00:00 2022,850 Peter Morand,6
Tue May 10 00:00:00 2022,Copernicus,6
Thu May 12 00:00:00 2022,Copernicus,6
Fri May 13 00:00:00 2022,Copernicus,6
Sat May 14 00:00:00 2022,Copernicus,6
Mon May  9 00:00:00 2022,GradHouse,6
Mon May  9 00:00:00 2022,Sacre Coeur,6
Sun May 15 00:00:00 2022,Thompson,6
Tue May 10 00:00:00 2022,1 Nicholas,5
Mon May  9 00:00:00 2022,180 Waller,5
Wed May 11 00:00:00 2022,200 Wilbrod,5
Mon May  9 00:00:00 2022,316 Rideau,5
Sat May 14 00:00:00 2022,316 Rideau,5
Mon May  9 00:00:00 2022,850 Peter Morand,5
Mon May  9 00:00:00 2022,Academic Hall,5
Wed May 11 00:00:00 2022,Gendron,5
Sat May 14 00:00:00 2022,GradHouse,5
Sat May 14 00:00:00 2022,Marchand,5
Sun May 15 00:00:00 2022,Marchand,5
Fri May 13 00:00:00 2022,1 Nicholas,4
Sat May 14 00:00:00 2022,1 Nicholas,4
Sun May 15 00:00:00 2022,1 Nicholas,4
Sat May 14 00:00:00 2022,200 Wilbrod,4
Sun May 15 00:00:00 2022,200 Wilbrod,4
Mon May 16 00:00:00 2022,200 Wilbrod,4
Sun May 15 00:00:00 2022,316 Rideau,4
Sun May 15 00:00:00 2022,850 Peter Morand,4
Thu May 12 00:00:00 2022,Academic Hall,4
Sat May 14 00:00:00 2022,Academic Hall,4
Mon May 16 00:00:00 2022,Academic Hall,4
Mon May  9 00:00:00 2022,Copernicus,4
Sat May 14 00:00:00 2022,180 Waller,3
Mon May 16 00:00:00 2022,180 Waller,3
Mon May  9 00:00:00 2022,200 Wilbrod,3
Sun May 15 00:00:00 2022,Copernicus,3
Sun May 15 00:00:00 2022,GradHouse,3
Wed May 11 00:00:00 2022,Henderson,3
Thu May 12 00:00:00 2022,LEES BLOCK C,3
Mon May  9 00:00:00 2022,Marchand,3
Sat May 14 00:00:00 2022,Sacre Coeur,3
Thu May 12 00:00:00 2022,1 Nicholas,2
Sun May 15 00:00:00 2022,180 Waller,2
Mon May  9 00:00:00 2022,Gendron,2
Mon May  9 00:00:00 2022,1 Nicholas,1
Thu May 12 00:00:00 2022,Henderson,1
Mon May 16 00:00:00 2022,Henderson,1
Sat May 14 00:00:00 2022,Gendron,0
Sun May 15 00:00:00 2022,Gendron,0
Mon May  9 00:00:00 2022,Henderson,0
Tue May 10 00:00:00 2022,Henderson,0
Fri May 13 00:00:00 2022,Henderson,0
Sat May 14 00:00:00 2022,Henderson,0
Sun May 15 00:00:00 2022,Henderson,0
Mon May  9 00:00:00 2022,LEES BLOCK B,0
Tue May 10 00:00:00 2022,LEES BLOCK B,0
Wed May 11 00:00:00 2022,LEES BLOCK B,0
Thu May 12 00:00:00 2022,LEES BLOCK B,0
Fri May 13 00:00:00 2022,LEES BLOCK B,0
Sat May 14 00:00:00 2022,LEES BLOCK B,0
Sun May 15 00:00:00 2022,LEES BLOCK B,0
Mon May 16 00:00:00 2022,LEES BLOCK B,0
Mon May  9 00:00:00 2022,LEES BLOCK C,0
Tue May 10 00:00:00 2022,LEES BLOCK C,0
Wed May 11 00:00:00 2022,LEES BLOCK C,0
Fri May 13 00:00:00 2022,LEES BLOCK C,0
Sat May 14 00:00:00 2022,LEES BLOCK C,0
Sun May 15 00:00:00 2022,LEES BLOCK C,0
Mon May 16 00:00:00 2022,LEES BLOCK C,0
Mon May  9 00:00:00 2022,LEES BLOCK D,0
Tue May 10 00:00:00 2022,LEES BLOCK D,0
Wed May 11 00:00:00 2022,LEES BLOCK D,0
Thu May 12 00:00:00 2022,LEES BLOCK D,0
Fri May 13 00:00:00 2022,LEES BLOCK D,0
Sat May 14 00:00:00 2022,LEES BLOCK D,0
Sun May 15 00:00:00 2022,LEES BLOCK D,0
Mon May 16 00:00:00 2022,LEES BLOCK D,0
Mon May  9 00:00:00 2022,Leblanc,0
Tue May 10 00:00:00 2022,Leblanc,0
Wed May 11 00:00:00 2022,Leblanc,0
Thu May 12 00:00:00 2022,Leblanc,0
Fri May 13 00:00:00 2022,Leblanc,0
Sat May 14 00:00:00 2022,Leblanc,0
Sun May 15 00:00:00 2022,Leblanc,0
Mon May 16 00:00:00 2022,Leblanc,0
Mon May  9 00:00:00 2022,Polytek,0
Tue May 10 00:00:00 2022,Polytek,0
Wed May 11 00:00:00 2022,Polytek,0
Thu May 12 00:00:00 2022,Polytek,0
Fri May 13 00:00:00 2022,Polytek,0
Sat May 14 00:00:00 2022,Polytek,0
Sun May 15 00:00:00 2022,Polytek,0
Mon May 16 00:00:00 2022,Polytek,0
