_time,Building,Clients
Fri Jun 17 00:00:00 2022,100 Laurier,16
Sat Jun 18 00:00:00 2022,Arts,16
Sun Jun 19 00:00:00 2022,KED,16
Mon Jun 13 00:00:00 2022,MCU,16
Thu Jun 16 00:00:00 2022,Morriset,16
Fri Jun 17 00:00:00 2022,Thompson,16
Tue Jun 14 00:00:00 2022,100 Laurier,15
Thu Jun 16 00:00:00 2022,100 Laurier,15
Wed Jun 15 00:00:00 2022,Academic Hall,15
Mon Jun 20 00:00:00 2022,AlumniHouse,15
Mon Jun 13 00:00:00 2022,Brooks,15
Mon Jun 13 00:00:00 2022,600 Peter Morand,14
Tue Jun 14 00:00:00 2022,Marchand,14
Thu Jun 16 00:00:00 2022,Marchand,14
Tue Jun 14 00:00:00 2022,Seraphin Marion,14
Thu Jun 16 00:00:00 2022,Seraphin Marion,14
Sat Jun 18 00:00:00 2022,Simard,14
Thu Jun 16 00:00:00 2022,AlumniHouse,13
Wed Jun 15 00:00:00 2022,Gendron,13
Sat Jun 18 00:00:00 2022,Hagen,13
Sat Jun 18 00:00:00 2022,LEES BLOCK E,13
Sun Jun 19 00:00:00 2022,LEES BLOCK E,13
Sat Jun 18 00:00:00 2022,Morriset,13
Mon Jun 13 00:00:00 2022,Perez,13
Sat Jun 18 00:00:00 2022,Perez,13
Wed Jun 15 00:00:00 2022,AlumniHouse,12
Sun Jun 19 00:00:00 2022,Brooks,12
Tue Jun 14 00:00:00 2022,GradHouse,12
Sun Jun 19 00:00:00 2022,Hagen,12
Sat Jun 18 00:00:00 2022,KED,12
Sat Jun 18 00:00:00 2022,LMX,12
Mon Jun 13 00:00:00 2022,Sacre Coeur,12
Wed Jun 15 00:00:00 2022,Stewart,12
Fri Jun 17 00:00:00 2022,EMBA,11
Fri Jun 17 00:00:00 2022,Marchand,11
Mon Jun 20 00:00:00 2022,Marchand,11
Sun Jun 19 00:00:00 2022,Perez,11
Fri Jun 17 00:00:00 2022,Seraphin Marion,11
Sun Jun 19 00:00:00 2022,100 Laurier,10
Sun Jun 19 00:00:00 2022,LMX,10
Mon Jun 13 00:00:00 2022,Seraphin Marion,10
Mon Jun 13 00:00:00 2022,Thompson,10
Wed Jun 15 00:00:00 2022,1 Nicholas,9
Sat Jun 18 00:00:00 2022,100 Laurier,9
Sat Jun 18 00:00:00 2022,600 Peter Morand,9
Mon Jun 20 00:00:00 2022,Copernicus,9
Sat Jun 18 00:00:00 2022,MCU,9
Sat Jun 18 00:00:00 2022,Seraphin Marion,9
Sun Jun 19 00:00:00 2022,Thompson,9
Mon Jun 13 00:00:00 2022,100 Laurier,8
Mon Jun 20 00:00:00 2022,180 Waller,8
Wed Jun 15 00:00:00 2022,316 Rideau,8
Mon Jun 13 00:00:00 2022,535 Legget,8
Sun Jun 19 00:00:00 2022,600 Peter Morand,8
Mon Jun 13 00:00:00 2022,850 Peter Morand,8
Mon Jun 13 00:00:00 2022,AlumniHouse,8
Sat Jun 18 00:00:00 2022,Brooks,8
Fri Jun 17 00:00:00 2022,Gendron,8
Sun Jun 19 00:00:00 2022,MCU,8
Sun Jun 19 00:00:00 2022,Morriset,8
Mon Jun 13 00:00:00 2022,Stewart,8
Thu Jun 16 00:00:00 2022,Stewart,8
Fri Jun 17 00:00:00 2022,Stewart,8
Mon Jun 20 00:00:00 2022,Stewart,8
Mon Jun 13 00:00:00 2022,1 Stewart,7
Sun Jun 19 00:00:00 2022,535 Legget,7
Thu Jun 16 00:00:00 2022,Academic Hall,7
Fri Jun 17 00:00:00 2022,Copernicus,7
Tue Jun 14 00:00:00 2022,Gendron,7
Thu Jun 16 00:00:00 2022,Sacre Coeur,7
Sat Jun 18 00:00:00 2022,Thompson,7
Sat Jun 18 00:00:00 2022,1 Stewart,6
Tue Jun 14 00:00:00 2022,316 Rideau,6
Sat Jun 18 00:00:00 2022,535 Legget,6
Tue Jun 14 00:00:00 2022,Copernicus,6
Wed Jun 15 00:00:00 2022,Copernicus,6
Thu Jun 16 00:00:00 2022,Gendron,6
Mon Jun 20 00:00:00 2022,Gendron,6
Wed Jun 15 00:00:00 2022,GradHouse,6
Mon Jun 20 00:00:00 2022,GradHouse,6
Sat Jun 18 00:00:00 2022,LEES BLOCK A,6
Wed Jun 15 00:00:00 2022,Marchand,6
Mon Jun 20 00:00:00 2022,Sacre Coeur,6
Sun Jun 19 00:00:00 2022,1 Stewart,5
Tue Jun 14 00:00:00 2022,200 Wilbrod,5
Wed Jun 15 00:00:00 2022,200 Wilbrod,5
Mon Jun 20 00:00:00 2022,200 Wilbrod,5
Thu Jun 16 00:00:00 2022,316 Rideau,5
Fri Jun 17 00:00:00 2022,316 Rideau,5
Sun Jun 19 00:00:00 2022,AlumniHouse,5
Thu Jun 16 00:00:00 2022,Copernicus,5
Mon Jun 13 00:00:00 2022,EMBA,5
Thu Jun 16 00:00:00 2022,GradHouse,5
Fri Jun 17 00:00:00 2022,GradHouse,5
Tue Jun 14 00:00:00 2022,Sacre Coeur,5
Wed Jun 15 00:00:00 2022,Sacre Coeur,5
Sat Jun 18 00:00:00 2022,Stewart,5
Sun Jun 19 00:00:00 2022,Stewart,5
Mon Jun 13 00:00:00 2022,1 Nicholas,4
Tue Jun 14 00:00:00 2022,1 Nicholas,4
Thu Jun 16 00:00:00 2022,1 Nicholas,4
Fri Jun 17 00:00:00 2022,1 Nicholas,4
Sat Jun 18 00:00:00 2022,AlumniHouse,4
Sat Jun 18 00:00:00 2022,Copernicus,4
Mon Jun 13 00:00:00 2022,LEES BLOCK A,4
Fri Jun 17 00:00:00 2022,Sacre Coeur,4
Tue Jun 14 00:00:00 2022,180 Waller,3
Wed Jun 15 00:00:00 2022,180 Waller,3
Thu Jun 16 00:00:00 2022,180 Waller,3
Fri Jun 17 00:00:00 2022,180 Waller,3
Mon Jun 13 00:00:00 2022,200 Wilbrod,3
Thu Jun 16 00:00:00 2022,200 Wilbrod,3
Fri Jun 17 00:00:00 2022,200 Wilbrod,3
Mon Jun 20 00:00:00 2022,316 Rideau,3
Mon Jun 13 00:00:00 2022,Academic Hall,3
Tue Jun 14 00:00:00 2022,Academic Hall,3
Mon Jun 20 00:00:00 2022,Academic Hall,3
Mon Jun 13 00:00:00 2022,Copernicus,3
Sat Jun 18 00:00:00 2022,GradHouse,3
Mon Jun 13 00:00:00 2022,Marchand,3
Sun Jun 19 00:00:00 2022,Seraphin Marion,3
Mon Jun 13 00:00:00 2022,180 Waller,2
Sun Jun 19 00:00:00 2022,180 Waller,2
Sat Jun 18 00:00:00 2022,200 Wilbrod,2
Sun Jun 19 00:00:00 2022,200 Wilbrod,2
Sun Jun 19 00:00:00 2022,316 Rideau,2
Fri Jun 17 00:00:00 2022,Academic Hall,2
Sat Jun 18 00:00:00 2022,Academic Hall,2
Sun Jun 19 00:00:00 2022,Copernicus,2
Sat Jun 18 00:00:00 2022,EMBA,2
Sun Jun 19 00:00:00 2022,EMBA,2
Sun Jun 19 00:00:00 2022,Gendron,2
Mon Jun 13 00:00:00 2022,GradHouse,2
Sun Jun 19 00:00:00 2022,GradHouse,2
Mon Jun 20 00:00:00 2022,Henderson,2
Sun Jun 19 00:00:00 2022,LEES BLOCK A,2
Sat Jun 18 00:00:00 2022,Sacre Coeur,2
Sat Jun 18 00:00:00 2022,1 Nicholas,1
Sun Jun 19 00:00:00 2022,1 Nicholas,1
Mon Jun 20 00:00:00 2022,1 Nicholas,1
Sat Jun 18 00:00:00 2022,180 Waller,1
Mon Jun 13 00:00:00 2022,316 Rideau,1
Sat Jun 18 00:00:00 2022,316 Rideau,1
Sat Jun 18 00:00:00 2022,850 Peter Morand,1
Sun Jun 19 00:00:00 2022,Academic Hall,1
Mon Jun 13 00:00:00 2022,Gendron,1
Sat Jun 18 00:00:00 2022,Gendron,1
Sat Jun 18 00:00:00 2022,Marchand,1
Sun Jun 19 00:00:00 2022,Marchand,1
Sun Jun 19 00:00:00 2022,850 Peter Morand,0
Mon Jun 13 00:00:00 2022,Henderson,0
Tue Jun 14 00:00:00 2022,Henderson,0
Wed Jun 15 00:00:00 2022,Henderson,0
Thu Jun 16 00:00:00 2022,Henderson,0
Fri Jun 17 00:00:00 2022,Henderson,0
Sat Jun 18 00:00:00 2022,Henderson,0
Sun Jun 19 00:00:00 2022,Henderson,0
Mon Jun 13 00:00:00 2022,LEES BLOCK B,0
Tue Jun 14 00:00:00 2022,LEES BLOCK B,0
Wed Jun 15 00:00:00 2022,LEES BLOCK B,0
Thu Jun 16 00:00:00 2022,LEES BLOCK B,0
Fri Jun 17 00:00:00 2022,LEES BLOCK B,0
Sat Jun 18 00:00:00 2022,LEES BLOCK B,0
Sun Jun 19 00:00:00 2022,LEES BLOCK B,0
Mon Jun 20 00:00:00 2022,LEES BLOCK B,0
Mon Jun 13 00:00:00 2022,LEES BLOCK C,0
Tue Jun 14 00:00:00 2022,LEES BLOCK C,0
Wed Jun 15 00:00:00 2022,LEES BLOCK C,0
Thu Jun 16 00:00:00 2022,LEES BLOCK C,0
Fri Jun 17 00:00:00 2022,LEES BLOCK C,0
Sat Jun 18 00:00:00 2022,LEES BLOCK C,0
Sun Jun 19 00:00:00 2022,LEES BLOCK C,0
Mon Jun 20 00:00:00 2022,LEES BLOCK C,0
Mon Jun 13 00:00:00 2022,LEES BLOCK D,0
Tue Jun 14 00:00:00 2022,LEES BLOCK D,0
Wed Jun 15 00:00:00 2022,LEES BLOCK D,0
Thu Jun 16 00:00:00 2022,LEES BLOCK D,0
Fri Jun 17 00:00:00 2022,LEES BLOCK D,0
Sat Jun 18 00:00:00 2022,LEES BLOCK D,0
Sun Jun 19 00:00:00 2022,LEES BLOCK D,0
Mon Jun 20 00:00:00 2022,LEES BLOCK D,0
Mon Jun 13 00:00:00 2022,Leblanc,0
Tue Jun 14 00:00:00 2022,Leblanc,0
Wed Jun 15 00:00:00 2022,Leblanc,0
Thu Jun 16 00:00:00 2022,Leblanc,0
Fri Jun 17 00:00:00 2022,Leblanc,0
Sat Jun 18 00:00:00 2022,Leblanc,0
Sun Jun 19 00:00:00 2022,Leblanc,0
Mon Jun 20 00:00:00 2022,Leblanc,0
Mon Jun 13 00:00:00 2022,Polytek,0
Tue Jun 14 00:00:00 2022,Polytek,0
Wed Jun 15 00:00:00 2022,Polytek,0
Thu Jun 16 00:00:00 2022,Polytek,0
Fri Jun 17 00:00:00 2022,Polytek,0
Sat Jun 18 00:00:00 2022,Polytek,0
Sun Jun 19 00:00:00 2022,Polytek,0
Mon Jun 20 00:00:00 2022,Polytek,0
