_time,Building,Clients
Sat Mar 26 00:00:00 2022,SPX,230
Mon Mar 21 00:00:00 2022,Fauteux,225
Wed Mar 23 00:00:00 2022,Marion,224
Tue Mar 22 00:00:00 2022,Vanier,221
Wed Mar 23 00:00:00 2022,ARC,215
Sat Mar 26 00:00:00 2022,STEM,212
Wed Mar 23 00:00:00 2022,SPX,211
Fri Mar 25 00:00:00 2022,Perez,207
Mon Mar 28 00:00:00 2022,ARC,205
Tue Mar 22 00:00:00 2022,MontPetit,203
Mon Mar 28 00:00:00 2022,SPX,203
Tue Mar 22 00:00:00 2022,SPX,202
Sun Mar 27 00:00:00 2022,SITE,201
Mon Mar 21 00:00:00 2022,CBY,200
Tue Mar 22 00:00:00 2022,bioScience,199
Sat Mar 26 00:00:00 2022,SITE,194
Fri Mar 25 00:00:00 2022,Simard,193
Sun Mar 27 00:00:00 2022,SPX,191
Mon Mar 21 00:00:00 2022,DMS,184
Mon Mar 28 00:00:00 2022,Diorio,183
Sat Mar 26 00:00:00 2022,CBY,182
Wed Mar 23 00:00:00 2022,Diorio,181
Tue Mar 22 00:00:00 2022,LMX,181
Mon Mar 28 00:00:00 2022,LPR,179
Mon Mar 21 00:00:00 2022,STEM,172
Tue Mar 22 00:00:00 2022,ARC,170
Wed Mar 23 00:00:00 2022,Arts,167
Sat Mar 26 00:00:00 2022,MontPetit,165
Fri Mar 25 00:00:00 2022,LEES BLOCK E,164
Thu Mar 24 00:00:00 2022,Perez,159
Thu Mar 24 00:00:00 2022,Morriset,157
Fri Mar 25 00:00:00 2022,Arts,154
Wed Mar 23 00:00:00 2022,LPR,153
Fri Mar 25 00:00:00 2022,Morriset,151
Mon Mar 28 00:00:00 2022,Arts,143
Tue Mar 22 00:00:00 2022,Diorio,143
Sun Mar 27 00:00:00 2022,CBY,142
Fri Mar 25 00:00:00 2022,Thompson,141
Fri Mar 25 00:00:00 2022,100 Laurier,139
Sun Mar 27 00:00:00 2022,MontPetit,139
Thu Mar 24 00:00:00 2022,Arts,137
Mon Mar 21 00:00:00 2022,MontPetit,136
Thu Mar 24 00:00:00 2022,LPR,133
Mon Mar 21 00:00:00 2022,SPX,132
Mon Mar 21 00:00:00 2022,ARC,129
Sun Mar 27 00:00:00 2022,Simard,129
Fri Mar 25 00:00:00 2022,MCU,126
Thu Mar 24 00:00:00 2022,CAREG,123
Wed Mar 23 00:00:00 2022,Perez,122
Wed Mar 23 00:00:00 2022,CAREG,121
Sat Mar 26 00:00:00 2022,DMS,121
Wed Mar 23 00:00:00 2022,Simard,120
Wed Mar 23 00:00:00 2022,Morriset,117
Mon Mar 21 00:00:00 2022,Vanier,116
Tue Mar 22 00:00:00 2022,Perez,113
Mon Mar 28 00:00:00 2022,Simard,113
Mon Mar 21 00:00:00 2022,Tabaret,113
Mon Mar 28 00:00:00 2022,Morriset,112
Tue Mar 22 00:00:00 2022,Marion,108
Sat Mar 26 00:00:00 2022,LMX,106
Mon Mar 28 00:00:00 2022,Perez,105
Mon Mar 28 00:00:00 2022,CAREG,104
Sun Mar 27 00:00:00 2022,Perez,104
Tue Mar 22 00:00:00 2022,Morriset,100
Thu Mar 24 00:00:00 2022,Thompson,99
Thu Mar 24 00:00:00 2022,MCU,98
Mon Mar 21 00:00:00 2022,Arts,97
Sat Mar 26 00:00:00 2022,Perez,97
Thu Mar 24 00:00:00 2022,LEES BLOCK E,96
Mon Mar 21 00:00:00 2022,Diorio,95
Sat Mar 26 00:00:00 2022,Morriset,95
Fri Mar 25 00:00:00 2022,KED,92
Fri Mar 25 00:00:00 2022,Hagen,91
Mon Mar 21 00:00:00 2022,LMX,91
Sat Mar 26 00:00:00 2022,Vanier,90
Mon Mar 21 00:00:00 2022,Marion,89
Wed Mar 23 00:00:00 2022,LEES BLOCK E,87
Mon Mar 28 00:00:00 2022,LEES BLOCK E,87
Fri Mar 25 00:00:00 2022,LEES BLOCK A,86
Tue Mar 22 00:00:00 2022,LPR,86
Mon Mar 28 00:00:00 2022,100 Laurier,85
Sun Mar 27 00:00:00 2022,ARC,84
Sun Mar 27 00:00:00 2022,Vanier,83
Sat Mar 26 00:00:00 2022,ARC,82
Tue Mar 22 00:00:00 2022,CAREG,81
Sun Mar 27 00:00:00 2022,Morriset,81
Mon Mar 21 00:00:00 2022,Morriset,80
Sun Mar 27 00:00:00 2022,LMX,78
Thu Mar 24 00:00:00 2022,KED,76
Mon Mar 28 00:00:00 2022,LEES BLOCK A,76
Mon Mar 21 00:00:00 2022,Perez,76
Sat Mar 26 00:00:00 2022,EMBA,75
Wed Mar 23 00:00:00 2022,MCU,75
Sun Mar 27 00:00:00 2022,Diorio,74
Mon Mar 28 00:00:00 2022,Thompson,73
Sat Mar 26 00:00:00 2022,Marion,72
Wed Mar 23 00:00:00 2022,100 Laurier,71
Thu Mar 24 00:00:00 2022,Simard,71
Sat Mar 26 00:00:00 2022,850 Peter Morand,70
Mon Mar 28 00:00:00 2022,Hagen,70
Sun Mar 27 00:00:00 2022,Marion,70
Wed Mar 23 00:00:00 2022,Thompson,69
Thu Mar 24 00:00:00 2022,100 Laurier,68
Sat Mar 26 00:00:00 2022,CAREG,68
Mon Mar 28 00:00:00 2022,MCU,67
Sun Mar 27 00:00:00 2022,bioScience,65
Fri Mar 25 00:00:00 2022,535 Legget,64
Fri Mar 25 00:00:00 2022,1 Stewart,63
Tue Mar 22 00:00:00 2022,Arts,63
Sat Mar 26 00:00:00 2022,Tabaret,63
Wed Mar 23 00:00:00 2022,Hagen,61
Thu Mar 24 00:00:00 2022,850 Peter Morand,60
Tue Mar 22 00:00:00 2022,LEES BLOCK E,60
Mon Mar 21 00:00:00 2022,bioScience,60
Sat Mar 26 00:00:00 2022,bioScience,60
Thu Mar 24 00:00:00 2022,535 Legget,59
Fri Mar 25 00:00:00 2022,Brooks,59
Thu Mar 24 00:00:00 2022,Hagen,58
Sun Mar 27 00:00:00 2022,KED,58
Mon Mar 21 00:00:00 2022,Thompson,58
Sat Mar 26 00:00:00 2022,Thompson,58
Sun Mar 27 00:00:00 2022,CAREG,57
Tue Mar 22 00:00:00 2022,MCU,57
Sun Mar 27 00:00:00 2022,MCU,57
Tue Mar 22 00:00:00 2022,Simard,56
Tue Mar 22 00:00:00 2022,Thompson,56
Mon Mar 21 00:00:00 2022,CAREG,55
Sat Mar 26 00:00:00 2022,Diorio,55
Fri Mar 25 00:00:00 2022,200 Wilbrod,54
Sun Mar 27 00:00:00 2022,850 Peter Morand,54
Fri Mar 25 00:00:00 2022,Academic Hall,54
Tue Mar 22 00:00:00 2022,KED,54
Sat Mar 26 00:00:00 2022,KED,54
Mon Mar 21 00:00:00 2022,LEES BLOCK A,54
Sat Mar 26 00:00:00 2022,100 Laurier,53
Fri Mar 25 00:00:00 2022,EMBA,53
Sun Mar 27 00:00:00 2022,Sacre Coeur,53
Thu Mar 24 00:00:00 2022,1 Stewart,52
Sun Mar 27 00:00:00 2022,Tabaret,52
Tue Mar 22 00:00:00 2022,100 Laurier,51
Fri Mar 25 00:00:00 2022,600 Peter Morand,51
Wed Mar 23 00:00:00 2022,KED,51
Wed Mar 23 00:00:00 2022,1 Stewart,50
Sat Mar 26 00:00:00 2022,LPR,49
Sat Mar 26 00:00:00 2022,Simard,49
Wed Mar 23 00:00:00 2022,600 Peter Morand,48
Thu Mar 24 00:00:00 2022,LEES BLOCK A,48
Sun Mar 27 00:00:00 2022,LPR,48
Sun Mar 27 00:00:00 2022,100 Laurier,47
Mon Mar 28 00:00:00 2022,KED,47
Thu Mar 24 00:00:00 2022,Seraphin Marion,47
Mon Mar 21 00:00:00 2022,Simard,47
Sun Mar 27 00:00:00 2022,Thompson,45
Mon Mar 21 00:00:00 2022,KED,43
Tue Mar 22 00:00:00 2022,LEES BLOCK A,43
Fri Mar 25 00:00:00 2022,Seraphin Marion,43
Thu Mar 24 00:00:00 2022,600 Peter Morand,42
Thu Mar 24 00:00:00 2022,Brooks,42
Mon Mar 21 00:00:00 2022,LPR,42
Tue Mar 22 00:00:00 2022,Hagen,40
Tue Mar 22 00:00:00 2022,Seraphin Marion,40
Wed Mar 23 00:00:00 2022,LEES BLOCK A,39
Wed Mar 23 00:00:00 2022,850 Peter Morand,38
Sat Mar 26 00:00:00 2022,Seraphin Marion,38
Fri Mar 25 00:00:00 2022,850 Peter Morand,36
Mon Mar 21 00:00:00 2022,MCU,36
Tue Mar 22 00:00:00 2022,600 Peter Morand,34
Wed Mar 23 00:00:00 2022,Brooks,34
Sat Mar 26 00:00:00 2022,MCU,34
Wed Mar 23 00:00:00 2022,535 Legget,33
Mon Mar 28 00:00:00 2022,600 Peter Morand,33
Sun Mar 27 00:00:00 2022,LEES BLOCK E,33
Wed Mar 23 00:00:00 2022,200 Wilbrod,32
Mon Mar 21 00:00:00 2022,LEES BLOCK E,32
Mon Mar 28 00:00:00 2022,200 Wilbrod,31
Mon Mar 28 00:00:00 2022,850 Peter Morand,31
Sat Mar 26 00:00:00 2022,Arts,31
Mon Mar 28 00:00:00 2022,Seraphin Marion,31
Tue Mar 22 00:00:00 2022,Brooks,30
Sat Mar 26 00:00:00 2022,Hagen,30
Sun Mar 27 00:00:00 2022,Hagen,29
Thu Mar 24 00:00:00 2022,Sacre Coeur,29
Wed Mar 23 00:00:00 2022,Seraphin Marion,29
Mon Mar 28 00:00:00 2022,1 Stewart,28
Mon Mar 28 00:00:00 2022,Brooks,28
Mon Mar 21 00:00:00 2022,100 Laurier,27
Mon Mar 28 00:00:00 2022,535 Legget,27
Fri Mar 25 00:00:00 2022,AlumniHouse,27
Thu Mar 24 00:00:00 2022,Stewart,27
Sat Mar 26 00:00:00 2022,LEES BLOCK E,26
Tue Mar 22 00:00:00 2022,535 Legget,25
Wed Mar 23 00:00:00 2022,AlumniHouse,24
Sat Mar 26 00:00:00 2022,AlumniHouse,24
Sat Mar 26 00:00:00 2022,Brooks,24
Thu Mar 24 00:00:00 2022,Henderson,24
Tue Mar 22 00:00:00 2022,Academic Hall,23
Thu Mar 24 00:00:00 2022,AlumniHouse,23
Tue Mar 22 00:00:00 2022,1 Stewart,22
Mon Mar 21 00:00:00 2022,Hagen,22
Sat Mar 26 00:00:00 2022,1 Stewart,21
Sun Mar 27 00:00:00 2022,Brooks,21
Wed Mar 23 00:00:00 2022,EMBA,21
Mon Mar 28 00:00:00 2022,Sacre Coeur,21
Thu Mar 24 00:00:00 2022,Academic Hall,20
Mon Mar 28 00:00:00 2022,Academic Hall,20
Tue Mar 22 00:00:00 2022,AlumniHouse,20
Fri Mar 25 00:00:00 2022,Copernicus,20
Sat Mar 26 00:00:00 2022,LEES BLOCK A,20
Wed Mar 23 00:00:00 2022,Academic Hall,19
Sun Mar 27 00:00:00 2022,LEES BLOCK A,19
Sun Mar 27 00:00:00 2022,600 Peter Morand,18
Sun Mar 27 00:00:00 2022,Arts,18
Sat Mar 26 00:00:00 2022,Copernicus,18
Mon Mar 21 00:00:00 2022,Seraphin Marion,18
Thu Mar 24 00:00:00 2022,EMBA,17
Sun Mar 27 00:00:00 2022,Seraphin Marion,17
Mon Mar 21 00:00:00 2022,535 Legget,16
Mon Mar 28 00:00:00 2022,AlumniHouse,16
Sun Mar 27 00:00:00 2022,Henderson,16
Fri Mar 25 00:00:00 2022,Stewart,16
Mon Mar 21 00:00:00 2022,1 Stewart,15
Mon Mar 21 00:00:00 2022,AlumniHouse,15
Mon Mar 21 00:00:00 2022,Brooks,15
Mon Mar 21 00:00:00 2022,GradHouse,15
Fri Mar 25 00:00:00 2022,Marchand,15
Sun Mar 27 00:00:00 2022,535 Legget,14
Fri Mar 25 00:00:00 2022,180 Waller,13
Sun Mar 27 00:00:00 2022,AlumniHouse,13
Thu Mar 24 00:00:00 2022,GradHouse,13
Wed Mar 23 00:00:00 2022,Stewart,13
Wed Mar 23 00:00:00 2022,180 Waller,12
Fri Mar 25 00:00:00 2022,316 Rideau,12
Mon Mar 21 00:00:00 2022,600 Peter Morand,12
Wed Mar 23 00:00:00 2022,Copernicus,12
Thu Mar 24 00:00:00 2022,Copernicus,12
Mon Mar 28 00:00:00 2022,Copernicus,12
Mon Mar 28 00:00:00 2022,EMBA,12
Fri Mar 25 00:00:00 2022,Gendron,12
Fri Mar 25 00:00:00 2022,GradHouse,12
Fri Mar 25 00:00:00 2022,Sacre Coeur,12
Thu Mar 24 00:00:00 2022,316 Rideau,11
Mon Mar 28 00:00:00 2022,316 Rideau,11
Tue Mar 22 00:00:00 2022,Copernicus,11
Tue Mar 22 00:00:00 2022,Henderson,11
Sat Mar 26 00:00:00 2022,Sacre Coeur,11
Thu Mar 24 00:00:00 2022,180 Waller,10
Sat Mar 26 00:00:00 2022,535 Legget,10
Sat Mar 26 00:00:00 2022,600 Peter Morand,10
Tue Mar 22 00:00:00 2022,850 Peter Morand,10
Wed Mar 23 00:00:00 2022,Sacre Coeur,10
Tue Mar 22 00:00:00 2022,180 Waller,9
Mon Mar 21 00:00:00 2022,850 Peter Morand,9
Tue Mar 22 00:00:00 2022,GradHouse,9
Wed Mar 23 00:00:00 2022,GradHouse,9
Mon Mar 28 00:00:00 2022,GradHouse,9
Wed Mar 23 00:00:00 2022,Henderson,9
Sat Mar 26 00:00:00 2022,Henderson,9
Wed Mar 23 00:00:00 2022,316 Rideau,8
Tue Mar 22 00:00:00 2022,Sacre Coeur,8
Tue Mar 22 00:00:00 2022,Stewart,8
Mon Mar 28 00:00:00 2022,Stewart,8
Sun Mar 27 00:00:00 2022,1 Stewart,7
Mon Mar 21 00:00:00 2022,Copernicus,7
Sun Mar 27 00:00:00 2022,Copernicus,7
Mon Mar 21 00:00:00 2022,EMBA,7
Tue Mar 22 00:00:00 2022,EMBA,7
Thu Mar 24 00:00:00 2022,Gendron,7
Mon Mar 28 00:00:00 2022,Gendron,7
Sun Mar 27 00:00:00 2022,GradHouse,7
Sat Mar 26 00:00:00 2022,Stewart,7
Tue Mar 22 00:00:00 2022,200 Wilbrod,6
Sun Mar 27 00:00:00 2022,EMBA,6
Sat Mar 26 00:00:00 2022,GradHouse,6
Mon Mar 21 00:00:00 2022,Henderson,6
Wed Mar 23 00:00:00 2022,Marchand,6
Thu Mar 24 00:00:00 2022,Marchand,6
Mon Mar 21 00:00:00 2022,Sacre Coeur,6
Mon Mar 28 00:00:00 2022,180 Waller,5
Thu Mar 24 00:00:00 2022,200 Wilbrod,5
Sat Mar 26 00:00:00 2022,200 Wilbrod,5
Tue Mar 22 00:00:00 2022,316 Rideau,5
Sat Mar 26 00:00:00 2022,Academic Hall,5
Sun Mar 27 00:00:00 2022,Academic Hall,5
Fri Mar 25 00:00:00 2022,Henderson,5
Mon Mar 28 00:00:00 2022,Marchand,5
Mon Mar 21 00:00:00 2022,Stewart,5
Sun Mar 27 00:00:00 2022,Stewart,5
Thu Mar 24 00:00:00 2022,1 Nicholas,4
Fri Mar 25 00:00:00 2022,1 Nicholas,4
Mon Mar 21 00:00:00 2022,180 Waller,4
Sat Mar 26 00:00:00 2022,180 Waller,4
Mon Mar 21 00:00:00 2022,200 Wilbrod,4
Sun Mar 27 00:00:00 2022,200 Wilbrod,4
Mon Mar 21 00:00:00 2022,316 Rideau,4
Sun Mar 27 00:00:00 2022,316 Rideau,4
Wed Mar 23 00:00:00 2022,Gendron,4
Mon Mar 28 00:00:00 2022,Henderson,4
Wed Mar 23 00:00:00 2022,1 Nicholas,3
Mon Mar 28 00:00:00 2022,1 Nicholas,3
Sun Mar 27 00:00:00 2022,180 Waller,3
Sat Mar 26 00:00:00 2022,316 Rideau,3
Tue Mar 22 00:00:00 2022,Marchand,3
Sat Mar 26 00:00:00 2022,Marchand,3
Mon Mar 21 00:00:00 2022,1 Nicholas,2
Tue Mar 22 00:00:00 2022,1 Nicholas,2
Sat Mar 26 00:00:00 2022,1 Nicholas,2
Sun Mar 27 00:00:00 2022,1 Nicholas,2
Mon Mar 21 00:00:00 2022,Academic Hall,2
Sun Mar 27 00:00:00 2022,Gendron,2
Mon Mar 28 00:00:00 2022,LEES BLOCK C,2
Mon Mar 21 00:00:00 2022,Marchand,2
Sun Mar 27 00:00:00 2022,Marchand,2
Tue Mar 22 00:00:00 2022,Gendron,1
Tue Mar 22 00:00:00 2022,LEES BLOCK C,1
Wed Mar 23 00:00:00 2022,LEES BLOCK C,1
Sat Mar 26 00:00:00 2022,LEES BLOCK C,1
Mon Mar 21 00:00:00 2022,Gendron,0
Sat Mar 26 00:00:00 2022,Gendron,0
Mon Mar 21 00:00:00 2022,LEES BLOCK B,0
Tue Mar 22 00:00:00 2022,LEES BLOCK B,0
Wed Mar 23 00:00:00 2022,LEES BLOCK B,0
Thu Mar 24 00:00:00 2022,LEES BLOCK B,0
Fri Mar 25 00:00:00 2022,LEES BLOCK B,0
Sat Mar 26 00:00:00 2022,LEES BLOCK B,0
Sun Mar 27 00:00:00 2022,LEES BLOCK B,0
Mon Mar 28 00:00:00 2022,LEES BLOCK B,0
Mon Mar 21 00:00:00 2022,LEES BLOCK C,0
Thu Mar 24 00:00:00 2022,LEES BLOCK C,0
Fri Mar 25 00:00:00 2022,LEES BLOCK C,0
Sun Mar 27 00:00:00 2022,LEES BLOCK C,0
Mon Mar 21 00:00:00 2022,LEES BLOCK D,0
Tue Mar 22 00:00:00 2022,LEES BLOCK D,0
Wed Mar 23 00:00:00 2022,LEES BLOCK D,0
Thu Mar 24 00:00:00 2022,LEES BLOCK D,0
Fri Mar 25 00:00:00 2022,LEES BLOCK D,0
Sat Mar 26 00:00:00 2022,LEES BLOCK D,0
Sun Mar 27 00:00:00 2022,LEES BLOCK D,0
Mon Mar 28 00:00:00 2022,LEES BLOCK D,0
Mon Mar 21 00:00:00 2022,Leblanc,0
Tue Mar 22 00:00:00 2022,Leblanc,0
Wed Mar 23 00:00:00 2022,Leblanc,0
Thu Mar 24 00:00:00 2022,Leblanc,0
Fri Mar 25 00:00:00 2022,Leblanc,0
Sat Mar 26 00:00:00 2022,Leblanc,0
Sun Mar 27 00:00:00 2022,Leblanc,0
Mon Mar 28 00:00:00 2022,Leblanc,0
Mon Mar 21 00:00:00 2022,Polytek,0
Tue Mar 22 00:00:00 2022,Polytek,0
Wed Mar 23 00:00:00 2022,Polytek,0
Thu Mar 24 00:00:00 2022,Polytek,0
Fri Mar 25 00:00:00 2022,Polytek,0
Sat Mar 26 00:00:00 2022,Polytek,0
Sun Mar 27 00:00:00 2022,Polytek,0
Mon Mar 28 00:00:00 2022,Polytek,0
