_time,Building,Clients
Sat Feb 26 00:00:00 2022,MontPetit,202
Tue Feb 22 00:00:00 2022,CRX,201
Wed Feb 23 00:00:00 2022,ARC,194
Thu Feb 24 00:00:00 2022,Morisset,191
Sun Feb 27 00:00:00 2022,Morisset,191
Mon Feb 21 00:00:00 2022,UniCenter,190
Wed Feb 23 00:00:00 2022,FSS,188
Wed Feb 23 00:00:00 2022,SPX,188
Fri Feb 25 00:00:00 2022,Vanier,187
Thu Feb 24 00:00:00 2022,FSS,186
Thu Feb 24 00:00:00 2022,ARC,185
Wed Feb 23 00:00:00 2022,CBY,184
Thu Feb 24 00:00:00 2022,SPX,184
Tue Feb 22 00:00:00 2022,SPX,182
Fri Feb 25 00:00:00 2022,CAREG,177
Thu Feb 24 00:00:00 2022,Diorio,175
Tue Feb 22 00:00:00 2022,CBY,173
Fri Feb 25 00:00:00 2022,Marion,173
Tue Feb 22 00:00:00 2022,ARC,172
Sat Feb 26 00:00:00 2022,SITE,171
Fri Feb 25 00:00:00 2022,LMX,170
Thu Feb 24 00:00:00 2022,DMS,168
Tue Feb 22 00:00:00 2022,FSS,163
Wed Feb 23 00:00:00 2022,Diorio,162
Tue Feb 22 00:00:00 2022,Diorio,161
Wed Feb 23 00:00:00 2022,Fauteux,161
Wed Feb 23 00:00:00 2022,MontPetit,155
Sun Feb 27 00:00:00 2022,DMS,154
Sat Feb 26 00:00:00 2022,Fauteux,152
Thu Feb 24 00:00:00 2022,SITE,152
Tue Feb 22 00:00:00 2022,bioScience,152
Mon Feb 28 00:00:00 2022,SPX,151
Fri Feb 25 00:00:00 2022,LPR,150
Wed Feb 23 00:00:00 2022,bioScience,150
Wed Feb 23 00:00:00 2022,DMS,148
Mon Feb 21 00:00:00 2022,RGN,148
Tue Feb 22 00:00:00 2022,MontPetit,145
Wed Feb 23 00:00:00 2022,SITE,145
Tue Feb 22 00:00:00 2022,Tabaret,145
Tue Feb 22 00:00:00 2022,SITE,144
Tue Feb 22 00:00:00 2022,DMS,138
Wed Feb 23 00:00:00 2022,Vanier,138
Thu Feb 24 00:00:00 2022,MontPetit,133
Thu Feb 24 00:00:00 2022,bioScience,131
Mon Feb 28 00:00:00 2022,Arts,130
Sat Feb 26 00:00:00 2022,CBY,130
Sun Feb 27 00:00:00 2022,FSS,128
Fri Feb 25 00:00:00 2022,LEES BLOCK E,123
Tue Feb 22 00:00:00 2022,CAREG,122
Mon Feb 28 00:00:00 2022,CAREG,121
Thu Feb 24 00:00:00 2022,CAREG,120
Wed Feb 23 00:00:00 2022,Marion,119
Sun Feb 27 00:00:00 2022,SPX,118
Mon Feb 28 00:00:00 2022,LPR,116
Thu Feb 24 00:00:00 2022,Marion,116
Tue Feb 22 00:00:00 2022,Marion,115
Thu Feb 24 00:00:00 2022,Vanier,114
Wed Feb 23 00:00:00 2022,CAREG,112
Fri Feb 25 00:00:00 2022,MCU,106
Mon Feb 28 00:00:00 2022,Simard,104
Sat Feb 26 00:00:00 2022,ARC,102
Sun Feb 27 00:00:00 2022,Fauteux,102
Mon Feb 28 00:00:00 2022,LEES BLOCK A,101
Sun Feb 27 00:00:00 2022,CBY,100
Tue Feb 22 00:00:00 2022,Vanier,100
Sat Feb 26 00:00:00 2022,DMS,98
Mon Feb 28 00:00:00 2022,Morriset,97
Mon Feb 28 00:00:00 2022,Perez,97
Sat Feb 26 00:00:00 2022,Vanier,96
Thu Feb 24 00:00:00 2022,LPR,93
Sun Feb 27 00:00:00 2022,STEM,93
Fri Feb 25 00:00:00 2022,Hagen,92
Mon Feb 28 00:00:00 2022,LEES BLOCK E,91
Wed Feb 23 00:00:00 2022,LPR,91
Tue Feb 22 00:00:00 2022,LPR,90
Tue Feb 22 00:00:00 2022,LEES BLOCK E,88
Sun Feb 27 00:00:00 2022,MontPetit,88
Sun Feb 27 00:00:00 2022,SITE,87
Mon Feb 21 00:00:00 2022,CBY,86
Sat Feb 26 00:00:00 2022,Diorio,82
Thu Feb 24 00:00:00 2022,LEES BLOCK E,81
Mon Feb 21 00:00:00 2022,STEM,81
Sat Feb 26 00:00:00 2022,Tabaret,81
Tue Feb 22 00:00:00 2022,LEES BLOCK A,80
Sat Feb 26 00:00:00 2022,Morriset,79
Fri Feb 25 00:00:00 2022,Perez,79
Sat Feb 26 00:00:00 2022,bioScience,79
Mon Feb 28 00:00:00 2022,100 Laurier,77
Fri Feb 25 00:00:00 2022,Morriset,72
Mon Feb 28 00:00:00 2022,Thompson,71
Sat Feb 26 00:00:00 2022,CAREG,69
Mon Feb 28 00:00:00 2022,Hagen,69
Sun Feb 27 00:00:00 2022,ARC,68
Wed Feb 23 00:00:00 2022,LEES BLOCK E,68
Wed Feb 23 00:00:00 2022,LMX,68
Thu Feb 24 00:00:00 2022,LMX,68
Tue Feb 22 00:00:00 2022,LMX,67
Thu Feb 24 00:00:00 2022,MCU,66
Sat Feb 26 00:00:00 2022,Marion,66
Wed Feb 23 00:00:00 2022,Simard,66
Mon Feb 21 00:00:00 2022,ARC,65
Mon Feb 28 00:00:00 2022,MCU,63
Mon Feb 21 00:00:00 2022,SITE,62
Thu Feb 24 00:00:00 2022,535 Legget,61
Mon Feb 28 00:00:00 2022,KED,58
Sun Feb 27 00:00:00 2022,CAREG,54
Sun Feb 27 00:00:00 2022,Tabaret,54
Sun Feb 27 00:00:00 2022,Diorio,52
Tue Feb 22 00:00:00 2022,MCU,52
Fri Feb 25 00:00:00 2022,Simard,52
Fri Feb 25 00:00:00 2022,KED,51
Fri Feb 25 00:00:00 2022,Arts,50
Wed Feb 23 00:00:00 2022,MCU,49
Fri Feb 25 00:00:00 2022,100 Laurier,48
Sun Feb 27 00:00:00 2022,Marion,46
Wed Feb 23 00:00:00 2022,Perez,46
Sun Feb 27 00:00:00 2022,bioScience,46
Thu Feb 24 00:00:00 2022,Hagen,45
Fri Feb 25 00:00:00 2022,535 Legget,44
Mon Feb 21 00:00:00 2022,Diorio,44
Tue Feb 22 00:00:00 2022,Hagen,44
Fri Feb 25 00:00:00 2022,LEES BLOCK A,44
Thu Feb 24 00:00:00 2022,Morriset,44
Sun Feb 27 00:00:00 2022,Vanier,43
Thu Feb 24 00:00:00 2022,KED,42
Thu Feb 24 00:00:00 2022,Perez,42
Tue Feb 22 00:00:00 2022,Brooks,41
Sun Feb 27 00:00:00 2022,Morriset,41
Sat Feb 26 00:00:00 2022,Simard,40
Fri Feb 25 00:00:00 2022,Thompson,40
Thu Feb 24 00:00:00 2022,Arts,38
Wed Feb 23 00:00:00 2022,Morriset,38
Thu Feb 24 00:00:00 2022,Simard,38
Tue Feb 22 00:00:00 2022,Arts,37
Mon Feb 28 00:00:00 2022,Brooks,37
Sat Feb 26 00:00:00 2022,LMX,37
Mon Feb 21 00:00:00 2022,bioScience,37
Wed Feb 23 00:00:00 2022,KED,36
Sat Feb 26 00:00:00 2022,KED,36
Sat Feb 26 00:00:00 2022,MCU,36
Sat Feb 26 00:00:00 2022,Perez,36
Sat Feb 26 00:00:00 2022,100 Laurier,35
Tue Feb 22 00:00:00 2022,Perez,35
Sat Feb 26 00:00:00 2022,LPR,34
Wed Feb 23 00:00:00 2022,Thompson,34
Thu Feb 24 00:00:00 2022,600 Peter Morand,33
Mon Feb 21 00:00:00 2022,Marion,33
Thu Feb 24 00:00:00 2022,Thompson,33
Wed Feb 23 00:00:00 2022,Arts,32
Tue Feb 22 00:00:00 2022,KED,32
Sun Feb 27 00:00:00 2022,Sacre Coeur,32
Sat Feb 26 00:00:00 2022,Thompson,32
Fri Feb 25 00:00:00 2022,Brooks,31
Thu Feb 24 00:00:00 2022,Brooks,30
Tue Feb 22 00:00:00 2022,Morriset,30
Sun Feb 27 00:00:00 2022,Perez,30
Sun Feb 27 00:00:00 2022,Thompson,30
Mon Feb 28 00:00:00 2022,200 Wilbrod,29
Mon Feb 21 00:00:00 2022,CAREG,29
Sat Feb 26 00:00:00 2022,Hagen,29
Sun Feb 27 00:00:00 2022,LMX,29
Tue Feb 22 00:00:00 2022,100 Laurier,28
Wed Feb 23 00:00:00 2022,100 Laurier,28
Mon Feb 28 00:00:00 2022,Seraphin Marion,28
Tue Feb 22 00:00:00 2022,Simard,28
Thu Feb 24 00:00:00 2022,100 Laurier,27
Wed Feb 23 00:00:00 2022,535 Legget,27
Mon Feb 21 00:00:00 2022,Fauteux,27
Mon Feb 28 00:00:00 2022,535 Legget,26
Sun Feb 27 00:00:00 2022,Arts,26
Wed Feb 23 00:00:00 2022,Brooks,26
Sat Feb 26 00:00:00 2022,LEES BLOCK A,26
Wed Feb 23 00:00:00 2022,Stewart,26
Fri Feb 25 00:00:00 2022,600 Peter Morand,25
Mon Feb 21 00:00:00 2022,FSS,25
Sun Feb 27 00:00:00 2022,LPR,25
Tue Feb 22 00:00:00 2022,535 Legget,24
Mon Feb 28 00:00:00 2022,600 Peter Morand,24
Wed Feb 23 00:00:00 2022,Hagen,24
Thu Feb 24 00:00:00 2022,LEES BLOCK A,24
Thu Feb 24 00:00:00 2022,Seraphin Marion,24
Tue Feb 22 00:00:00 2022,Seraphin Marion,23
Tue Feb 22 00:00:00 2022,Thompson,23
Sat Feb 26 00:00:00 2022,Arts,22
Sun Feb 27 00:00:00 2022,Hagen,22
Sun Feb 27 00:00:00 2022,KED,22
Wed Feb 23 00:00:00 2022,LEES BLOCK A,22
Sat Feb 26 00:00:00 2022,LEES BLOCK E,22
Tue Feb 22 00:00:00 2022,600 Peter Morand,21
Wed Feb 23 00:00:00 2022,Seraphin Marion,21
Sun Feb 27 00:00:00 2022,Simard,21
Tue Feb 22 00:00:00 2022,Stewart,21
Thu Feb 24 00:00:00 2022,Stewart,21
Mon Feb 21 00:00:00 2022,Vanier,21
Sat Feb 26 00:00:00 2022,1 Stewart,20
Sun Feb 27 00:00:00 2022,100 Laurier,20
Fri Feb 25 00:00:00 2022,AlumniHouse,20
Sun Feb 27 00:00:00 2022,LEES BLOCK A,20
Sun Feb 27 00:00:00 2022,MCU,20
Mon Feb 21 00:00:00 2022,Tabaret,20
Fri Feb 25 00:00:00 2022,316 Rideau,19
Mon Feb 28 00:00:00 2022,AlumniHouse,19
Sat Feb 26 00:00:00 2022,Brooks,19
Mon Feb 21 00:00:00 2022,MontPetit,19
Mon Feb 28 00:00:00 2022,Sacre Coeur,18
Fri Feb 25 00:00:00 2022,Seraphin Marion,18
Wed Feb 23 00:00:00 2022,1 Stewart,17
Mon Feb 28 00:00:00 2022,1 Stewart,17
Mon Feb 28 00:00:00 2022,850 Peter Morand,17
Mon Feb 28 00:00:00 2022,Academic Hall,17
Sun Feb 27 00:00:00 2022,Brooks,17
Sun Feb 27 00:00:00 2022,LEES BLOCK E,17
Sat Feb 26 00:00:00 2022,600 Peter Morand,16
Tue Feb 22 00:00:00 2022,AlumniHouse,16
Mon Feb 21 00:00:00 2022,DMS,16
Mon Feb 21 00:00:00 2022,Morisset,16
Tue Feb 22 00:00:00 2022,1 Stewart,15
Wed Feb 23 00:00:00 2022,600 Peter Morand,15
Mon Feb 21 00:00:00 2022,KED,15
Mon Feb 21 00:00:00 2022,LEES BLOCK E,15
Mon Feb 21 00:00:00 2022,Simard,15
Fri Feb 25 00:00:00 2022,Stewart,15
Mon Feb 28 00:00:00 2022,316 Rideau,14
Fri Feb 25 00:00:00 2022,850 Peter Morand,14
Fri Feb 25 00:00:00 2022,Copernicus,14
Mon Feb 21 00:00:00 2022,Perez,14
Sun Feb 27 00:00:00 2022,Seraphin Marion,14
Thu Feb 24 00:00:00 2022,AlumniHouse,13
Mon Feb 21 00:00:00 2022,LPR,13
Mon Feb 21 00:00:00 2022,600 Peter Morand,12
Wed Feb 23 00:00:00 2022,AlumniHouse,12
Sat Feb 26 00:00:00 2022,AlumniHouse,12
Mon Feb 28 00:00:00 2022,Copernicus,12
Fri Feb 25 00:00:00 2022,EMBA,12
Mon Feb 28 00:00:00 2022,EMBA,12
Mon Feb 21 00:00:00 2022,SPX,12
Thu Feb 24 00:00:00 2022,Sacre Coeur,12
Mon Feb 21 00:00:00 2022,100 Laurier,11
Thu Feb 24 00:00:00 2022,316 Rideau,11
Wed Feb 23 00:00:00 2022,Copernicus,11
Mon Feb 28 00:00:00 2022,GradHouse,11
Mon Feb 21 00:00:00 2022,Hagen,11
Mon Feb 21 00:00:00 2022,Thompson,11
Thu Feb 24 00:00:00 2022,1 Stewart,10
Fri Feb 25 00:00:00 2022,180 Waller,10
Tue Feb 22 00:00:00 2022,316 Rideau,10
Sat Feb 26 00:00:00 2022,535 Legget,10
Sun Feb 27 00:00:00 2022,535 Legget,10
Tue Feb 22 00:00:00 2022,Copernicus,10
Thu Feb 24 00:00:00 2022,Copernicus,10
Wed Feb 23 00:00:00 2022,GradHouse,10
Sat Feb 26 00:00:00 2022,Seraphin Marion,10
Wed Feb 23 00:00:00 2022,316 Rideau,9
Tue Feb 22 00:00:00 2022,1 Nicholas,8
Mon Feb 21 00:00:00 2022,CRX,8
Fri Feb 25 00:00:00 2022,GradHouse,8
Sun Feb 27 00:00:00 2022,Henderson,8
Mon Feb 21 00:00:00 2022,MCU,8
Fri Feb 25 00:00:00 2022,1 Stewart,7
Thu Feb 24 00:00:00 2022,180 Waller,7
Wed Feb 23 00:00:00 2022,850 Peter Morand,7
Wed Feb 23 00:00:00 2022,Academic Hall,7
Sun Feb 27 00:00:00 2022,AlumniHouse,7
Mon Feb 21 00:00:00 2022,Arts,7
Sun Feb 27 00:00:00 2022,Copernicus,7
Tue Feb 22 00:00:00 2022,Gendron,7
Mon Feb 28 00:00:00 2022,LEES BLOCK B,7
Mon Feb 28 00:00:00 2022,Marchand,7
Wed Feb 23 00:00:00 2022,Sacre Coeur,7
Sun Feb 27 00:00:00 2022,1 Stewart,6
Sat Feb 26 00:00:00 2022,316 Rideau,6
Sun Feb 27 00:00:00 2022,600 Peter Morand,6
Sun Feb 27 00:00:00 2022,Academic Hall,6
Mon Feb 21 00:00:00 2022,Brooks,6
Sat Feb 26 00:00:00 2022,Copernicus,6
Tue Feb 22 00:00:00 2022,EMBA,6
Fri Feb 25 00:00:00 2022,Gendron,6
Tue Feb 22 00:00:00 2022,GradHouse,6
Thu Feb 24 00:00:00 2022,GradHouse,6
Sat Feb 26 00:00:00 2022,GradHouse,6
Sun Feb 27 00:00:00 2022,GradHouse,6
Thu Feb 24 00:00:00 2022,LEES BLOCK B,6
Fri Feb 25 00:00:00 2022,LEES BLOCK B,6
Fri Feb 25 00:00:00 2022,Polytek,6
Fri Feb 25 00:00:00 2022,Sacre Coeur,6
Mon Feb 21 00:00:00 2022,Seraphin Marion,6
Sat Feb 26 00:00:00 2022,Stewart,6
Mon Feb 28 00:00:00 2022,180 Waller,5
Wed Feb 23 00:00:00 2022,200 Wilbrod,5
Sat Feb 26 00:00:00 2022,200 Wilbrod,5
Mon Feb 21 00:00:00 2022,535 Legget,5
Thu Feb 24 00:00:00 2022,EMBA,5
Mon Feb 28 00:00:00 2022,Gendron,5
Mon Feb 21 00:00:00 2022,LEES BLOCK A,5
Sat Feb 26 00:00:00 2022,LEES BLOCK B,5
Sat Feb 26 00:00:00 2022,Sacre Coeur,5
Mon Feb 28 00:00:00 2022,Stewart,5
Thu Feb 24 00:00:00 2022,1 Nicholas,4
Tue Feb 22 00:00:00 2022,180 Waller,4
Wed Feb 23 00:00:00 2022,180 Waller,4
Fri Feb 25 00:00:00 2022,200 Wilbrod,4
Thu Feb 24 00:00:00 2022,850 Peter Morand,4
Mon Feb 21 00:00:00 2022,AlumniHouse,4
Mon Feb 21 00:00:00 2022,Copernicus,4
Wed Feb 23 00:00:00 2022,EMBA,4
Sat Feb 26 00:00:00 2022,EMBA,4
Thu Feb 24 00:00:00 2022,Gendron,4
Mon Feb 21 00:00:00 2022,GradHouse,4
Thu Feb 24 00:00:00 2022,Henderson,4
Sat Feb 26 00:00:00 2022,Henderson,4
Mon Feb 28 00:00:00 2022,Henderson,4
Mon Feb 21 00:00:00 2022,LMX,4
Tue Feb 22 00:00:00 2022,Marchand,4
Wed Feb 23 00:00:00 2022,Marchand,4
Sat Feb 26 00:00:00 2022,Marchand,4
Tue Feb 22 00:00:00 2022,Sacre Coeur,4
Wed Feb 23 00:00:00 2022,1 Nicholas,3
Mon Feb 28 00:00:00 2022,1 Nicholas,3
Sat Feb 26 00:00:00 2022,180 Waller,3
Sun Feb 27 00:00:00 2022,180 Waller,3
Tue Feb 22 00:00:00 2022,200 Wilbrod,3
Thu Feb 24 00:00:00 2022,200 Wilbrod,3
Sun Feb 27 00:00:00 2022,200 Wilbrod,3
Sun Feb 27 00:00:00 2022,316 Rideau,3
Tue Feb 22 00:00:00 2022,850 Peter Morand,3
Sat Feb 26 00:00:00 2022,850 Peter Morand,3
Sun Feb 27 00:00:00 2022,EMBA,3
Wed Feb 23 00:00:00 2022,Gendron,3
Mon Feb 21 00:00:00 2022,Henderson,3
Fri Feb 25 00:00:00 2022,Henderson,3
Sun Feb 27 00:00:00 2022,LEES BLOCK B,3
Fri Feb 25 00:00:00 2022,Marchand,3
Tue Feb 22 00:00:00 2022,Polytek,3
Wed Feb 23 00:00:00 2022,Polytek,3
Mon Feb 21 00:00:00 2022,Sacre Coeur,3
Sun Feb 27 00:00:00 2022,Stewart,3
Fri Feb 25 00:00:00 2022,1 Nicholas,2
Sat Feb 26 00:00:00 2022,1 Nicholas,2
Sun Feb 27 00:00:00 2022,1 Nicholas,2
Mon Feb 21 00:00:00 2022,180 Waller,2
Mon Feb 21 00:00:00 2022,200 Wilbrod,2
Sun Feb 27 00:00:00 2022,850 Peter Morand,2
Tue Feb 22 00:00:00 2022,Academic Hall,2
Thu Feb 24 00:00:00 2022,Academic Hall,2
Sat Feb 26 00:00:00 2022,Academic Hall,2
Tue Feb 22 00:00:00 2022,Henderson,2
Wed Feb 23 00:00:00 2022,Henderson,2
Mon Feb 21 00:00:00 2022,Marchand,2
Thu Feb 24 00:00:00 2022,Marchand,2
Sun Feb 27 00:00:00 2022,Marchand,2
Thu Feb 24 00:00:00 2022,Polytek,2
Mon Feb 28 00:00:00 2022,Polytek,2
Mon Feb 21 00:00:00 2022,Stewart,2
Mon Feb 21 00:00:00 2022,1 Stewart,1
Mon Feb 21 00:00:00 2022,316 Rideau,1
Mon Feb 21 00:00:00 2022,850 Peter Morand,1
Mon Feb 21 00:00:00 2022,Academic Hall,1
Fri Feb 25 00:00:00 2022,Academic Hall,1
Mon Feb 21 00:00:00 2022,EMBA,1
Mon Feb 21 00:00:00 2022,Morriset,1
Mon Feb 21 00:00:00 2022,Polytek,1
Mon Feb 21 00:00:00 2022,1 Nicholas,0
Mon Feb 21 00:00:00 2022,Gendron,0
Sat Feb 26 00:00:00 2022,Gendron,0
Sun Feb 27 00:00:00 2022,Gendron,0
Mon Feb 21 00:00:00 2022,LEES BLOCK B,0
Tue Feb 22 00:00:00 2022,LEES BLOCK B,0
Wed Feb 23 00:00:00 2022,LEES BLOCK B,0
Mon Feb 21 00:00:00 2022,LEES BLOCK C,0
Tue Feb 22 00:00:00 2022,LEES BLOCK C,0
Wed Feb 23 00:00:00 2022,LEES BLOCK C,0
Thu Feb 24 00:00:00 2022,LEES BLOCK C,0
Fri Feb 25 00:00:00 2022,LEES BLOCK C,0
Sat Feb 26 00:00:00 2022,LEES BLOCK C,0
Sun Feb 27 00:00:00 2022,LEES BLOCK C,0
Mon Feb 28 00:00:00 2022,LEES BLOCK C,0
Mon Feb 21 00:00:00 2022,LEES BLOCK D,0
Tue Feb 22 00:00:00 2022,LEES BLOCK D,0
Wed Feb 23 00:00:00 2022,LEES BLOCK D,0
Thu Feb 24 00:00:00 2022,LEES BLOCK D,0
Fri Feb 25 00:00:00 2022,LEES BLOCK D,0
Sat Feb 26 00:00:00 2022,LEES BLOCK D,0
Sun Feb 27 00:00:00 2022,LEES BLOCK D,0
Mon Feb 28 00:00:00 2022,LEES BLOCK D,0
Mon Feb 21 00:00:00 2022,Leblanc,0
Tue Feb 22 00:00:00 2022,Leblanc,0
Wed Feb 23 00:00:00 2022,Leblanc,0
Thu Feb 24 00:00:00 2022,Leblanc,0
Fri Feb 25 00:00:00 2022,Leblanc,0
Sat Feb 26 00:00:00 2022,Leblanc,0
Sun Feb 27 00:00:00 2022,Leblanc,0
Mon Feb 28 00:00:00 2022,Leblanc,0
Sat Feb 26 00:00:00 2022,Polytek,0
Sun Feb 27 00:00:00 2022,Polytek,0
