_time,Building,Clients
Fri Apr  1 00:00:00 2022,LEES BLOCK E,136
Mon Apr  4 00:00:00 2022,LPR,134
Mon Mar 28 00:00:00 2022,MontPetit,134
Mon Apr  4 00:00:00 2022,Arts,132
Wed Mar 30 00:00:00 2022,LPR,132
Sun Apr  3 00:00:00 2022,Perez,129
Thu Mar 31 00:00:00 2022,KED,127
Sun Apr  3 00:00:00 2022,LMX,124
Fri Apr  1 00:00:00 2022,100 Laurier,123
Mon Mar 28 00:00:00 2022,ARC,122
Wed Mar 30 00:00:00 2022,CAREG,122
Tue Mar 29 00:00:00 2022,LEES BLOCK A,122
Tue Mar 29 00:00:00 2022,Perez,122
Sat Apr  2 00:00:00 2022,MontPetit,119
Tue Mar 29 00:00:00 2022,Arts,118
Fri Apr  1 00:00:00 2022,MCU,118
Wed Mar 30 00:00:00 2022,Perez,118
Tue Mar 29 00:00:00 2022,CAREG,116
Mon Mar 28 00:00:00 2022,SPX,116
Mon Apr  4 00:00:00 2022,Morriset,115
Sat Apr  2 00:00:00 2022,Perez,113
Tue Mar 29 00:00:00 2022,Morriset,112
Mon Apr  4 00:00:00 2022,CAREG,111
Fri Apr  1 00:00:00 2022,Hagen,111
Thu Mar 31 00:00:00 2022,Hagen,110
Wed Mar 30 00:00:00 2022,Morriset,110
Mon Apr  4 00:00:00 2022,Perez,109
Tue Mar 29 00:00:00 2022,LEES BLOCK E,102
Mon Mar 28 00:00:00 2022,Vanier,102
Sun Apr  3 00:00:00 2022,Sacre Coeur,100
Tue Mar 29 00:00:00 2022,Simard,100
Wed Mar 30 00:00:00 2022,LEES BLOCK E,98
Sat Apr  2 00:00:00 2022,Morriset,98
Mon Mar 28 00:00:00 2022,bioScience,98
Mon Mar 28 00:00:00 2022,LMX,97
Sat Apr  2 00:00:00 2022,LMX,97
Mon Mar 28 00:00:00 2022,Tabaret,97
Mon Mar 28 00:00:00 2022,Diorio,96
Sat Apr  2 00:00:00 2022,Simard,96
Thu Mar 31 00:00:00 2022,600 Peter Morand,94
Mon Apr  4 00:00:00 2022,Simard,93
Sun Apr  3 00:00:00 2022,Vanier,93
Mon Apr  4 00:00:00 2022,100 Laurier,92
Sat Apr  2 00:00:00 2022,ARC,92
Sun Apr  3 00:00:00 2022,Simard,92
Sat Apr  2 00:00:00 2022,Vanier,90
Fri Apr  1 00:00:00 2022,KED,88
Sun Apr  3 00:00:00 2022,ARC,87
Tue Mar 29 00:00:00 2022,Thompson,86
Mon Mar 28 00:00:00 2022,Morriset,85
Thu Mar 31 00:00:00 2022,1 Stewart,84
Mon Mar 28 00:00:00 2022,Marion,84
Wed Mar 30 00:00:00 2022,100 Laurier,83
Sun Apr  3 00:00:00 2022,Diorio,83
Mon Apr  4 00:00:00 2022,Thompson,83
Wed Mar 30 00:00:00 2022,Thompson,82
Thu Mar 31 00:00:00 2022,LEES BLOCK A,81
Fri Apr  1 00:00:00 2022,Seraphin Marion,80
Fri Apr  1 00:00:00 2022,Brooks,79
Sat Apr  2 00:00:00 2022,Diorio,78
Mon Apr  4 00:00:00 2022,Hagen,78
Mon Mar 28 00:00:00 2022,LEES BLOCK A,78
Fri Apr  1 00:00:00 2022,EMBA,76
Mon Mar 28 00:00:00 2022,Perez,76
Sat Apr  2 00:00:00 2022,Thompson,76
Mon Mar 28 00:00:00 2022,Arts,75
Sun Apr  3 00:00:00 2022,KED,75
Tue Mar 29 00:00:00 2022,MCU,75
Thu Mar 31 00:00:00 2022,535 Legget,74
Thu Mar 31 00:00:00 2022,Brooks,74
Tue Mar 29 00:00:00 2022,100 Laurier,72
Sat Apr  2 00:00:00 2022,CAREG,72
Thu Mar 31 00:00:00 2022,Seraphin Marion,72
Sat Apr  2 00:00:00 2022,Marion,70
Wed Mar 30 00:00:00 2022,MCU,69
Sun Apr  3 00:00:00 2022,Thompson,68
Sun Apr  3 00:00:00 2022,bioScience,67
Mon Apr  4 00:00:00 2022,LEES BLOCK E,66
Mon Apr  4 00:00:00 2022,MCU,65
Sat Apr  2 00:00:00 2022,KED,63
Tue Mar 29 00:00:00 2022,1 Stewart,61
Tue Mar 29 00:00:00 2022,KED,61
Sun Apr  3 00:00:00 2022,Marion,61
Wed Mar 30 00:00:00 2022,1 Stewart,58
Wed Mar 30 00:00:00 2022,Hagen,58
Sun Apr  3 00:00:00 2022,CAREG,57
Mon Apr  4 00:00:00 2022,LEES BLOCK A,55
Sat Apr  2 00:00:00 2022,MCU,52
Fri Apr  1 00:00:00 2022,200 Wilbrod,51
Mon Apr  4 00:00:00 2022,KED,50
Fri Apr  1 00:00:00 2022,1 Stewart,48
Wed Mar 30 00:00:00 2022,Seraphin Marion,48
Mon Mar 28 00:00:00 2022,Simard,48
Thu Mar 31 00:00:00 2022,850 Peter Morand,47
Fri Apr  1 00:00:00 2022,LEES BLOCK A,47
Sun Apr  3 00:00:00 2022,100 Laurier,46
Mon Mar 28 00:00:00 2022,CAREG,46
Wed Mar 30 00:00:00 2022,600 Peter Morand,45
Tue Mar 29 00:00:00 2022,Hagen,44
Mon Apr  4 00:00:00 2022,1 Stewart,43
Wed Mar 30 00:00:00 2022,KED,42
Sat Apr  2 00:00:00 2022,100 Laurier,41
Thu Mar 31 00:00:00 2022,AlumniHouse,41
Sat Apr  2 00:00:00 2022,LPR,41
Mon Mar 28 00:00:00 2022,100 Laurier,40
Mon Mar 28 00:00:00 2022,Thompson,40
Fri Apr  1 00:00:00 2022,600 Peter Morand,39
Tue Mar 29 00:00:00 2022,Brooks,39
Sun Apr  3 00:00:00 2022,LPR,39
Mon Mar 28 00:00:00 2022,MCU,39
Thu Mar 31 00:00:00 2022,Academic Hall,38
Sat Apr  2 00:00:00 2022,Arts,37
Mon Apr  4 00:00:00 2022,850 Peter Morand,36
Wed Mar 30 00:00:00 2022,LEES BLOCK A,36
Sun Apr  3 00:00:00 2022,LEES BLOCK E,36
Mon Mar 28 00:00:00 2022,LPR,36
Tue Mar 29 00:00:00 2022,600 Peter Morand,35
Sun Apr  3 00:00:00 2022,Arts,35
Sat Apr  2 00:00:00 2022,EMBA,35
Wed Mar 30 00:00:00 2022,535 Legget,34
Wed Mar 30 00:00:00 2022,200 Wilbrod,33
Mon Apr  4 00:00:00 2022,200 Wilbrod,32
Tue Mar 29 00:00:00 2022,Seraphin Marion,32
Mon Apr  4 00:00:00 2022,600 Peter Morand,31
Tue Mar 29 00:00:00 2022,850 Peter Morand,31
Wed Mar 30 00:00:00 2022,850 Peter Morand,31
Wed Mar 30 00:00:00 2022,Brooks,31
Sun Apr  3 00:00:00 2022,LEES BLOCK A,31
Fri Apr  1 00:00:00 2022,850 Peter Morand,30
Sat Apr  2 00:00:00 2022,Hagen,30
Sun Apr  3 00:00:00 2022,Hagen,30
Mon Mar 28 00:00:00 2022,KED,30
Mon Mar 28 00:00:00 2022,LEES BLOCK E,30
Sat Apr  2 00:00:00 2022,LEES BLOCK E,30
Mon Apr  4 00:00:00 2022,Brooks,29
Sun Apr  3 00:00:00 2022,Seraphin Marion,29
Sat Apr  2 00:00:00 2022,LEES BLOCK A,27
Tue Mar 29 00:00:00 2022,535 Legget,26
Tue Mar 29 00:00:00 2022,Academic Hall,26
Fri Apr  1 00:00:00 2022,AlumniHouse,26
Thu Mar 31 00:00:00 2022,Henderson,26
Sun Apr  3 00:00:00 2022,MCU,26
Thu Mar 31 00:00:00 2022,Sacre Coeur,26
Mon Apr  4 00:00:00 2022,Seraphin Marion,26
Thu Mar 31 00:00:00 2022,Copernicus,24
Mon Mar 28 00:00:00 2022,600 Peter Morand,23
Thu Mar 31 00:00:00 2022,EMBA,23
Fri Apr  1 00:00:00 2022,Sacre Coeur,23
Sat Apr  2 00:00:00 2022,Seraphin Marion,23
Mon Mar 28 00:00:00 2022,850 Peter Morand,22
Wed Mar 30 00:00:00 2022,AlumniHouse,22
Mon Mar 28 00:00:00 2022,Seraphin Marion,22
Fri Apr  1 00:00:00 2022,535 Legget,21
Mon Mar 28 00:00:00 2022,Brooks,21
Mon Mar 28 00:00:00 2022,Hagen,21
Fri Apr  1 00:00:00 2022,Academic Hall,20
Mon Apr  4 00:00:00 2022,AlumniHouse,19
Tue Mar 29 00:00:00 2022,Copernicus,19
Fri Apr  1 00:00:00 2022,Copernicus,19
Mon Apr  4 00:00:00 2022,Sacre Coeur,19
Thu Mar 31 00:00:00 2022,316 Rideau,18
Mon Mar 28 00:00:00 2022,Academic Hall,18
Mon Apr  4 00:00:00 2022,535 Legget,17
Wed Mar 30 00:00:00 2022,Academic Hall,17
Sun Apr  3 00:00:00 2022,Academic Hall,17
Thu Mar 31 00:00:00 2022,180 Waller,16
Tue Mar 29 00:00:00 2022,AlumniHouse,16
Sun Apr  3 00:00:00 2022,Brooks,16
Wed Mar 30 00:00:00 2022,Copernicus,16
Tue Mar 29 00:00:00 2022,EMBA,16
Mon Apr  4 00:00:00 2022,EMBA,16
Thu Mar 31 00:00:00 2022,GradHouse,16
Mon Apr  4 00:00:00 2022,Academic Hall,15
Sat Apr  2 00:00:00 2022,Brooks,15
Fri Apr  1 00:00:00 2022,GradHouse,15
Wed Mar 30 00:00:00 2022,Stewart,15
Thu Mar 31 00:00:00 2022,Stewart,15
Thu Mar 31 00:00:00 2022,Gendron,14
Thu Mar 31 00:00:00 2022,Marchand,13
Tue Mar 29 00:00:00 2022,316 Rideau,12
Sat Apr  2 00:00:00 2022,Academic Hall,12
Mon Mar 28 00:00:00 2022,AlumniHouse,12
Sat Apr  2 00:00:00 2022,AlumniHouse,12
Wed Mar 30 00:00:00 2022,EMBA,12
Tue Mar 29 00:00:00 2022,Sacre Coeur,12
Fri Apr  1 00:00:00 2022,Stewart,12
Mon Mar 28 00:00:00 2022,1 Stewart,11
Mon Mar 28 00:00:00 2022,535 Legget,11
Sun Apr  3 00:00:00 2022,AlumniHouse,11
Sun Apr  3 00:00:00 2022,EMBA,11
Fri Apr  1 00:00:00 2022,Gendron,11
Fri Apr  1 00:00:00 2022,Marchand,11
Tue Mar 29 00:00:00 2022,Stewart,11
Thu Mar 31 00:00:00 2022,200 Wilbrod,10
Fri Apr  1 00:00:00 2022,316 Rideau,10
Mon Apr  4 00:00:00 2022,316 Rideau,10
Sat Apr  2 00:00:00 2022,535 Legget,10
Mon Apr  4 00:00:00 2022,Copernicus,10
Tue Mar 29 00:00:00 2022,GradHouse,10
Sun Apr  3 00:00:00 2022,GradHouse,10
Sat Apr  2 00:00:00 2022,1 Stewart,9
Sun Apr  3 00:00:00 2022,Copernicus,9
Mon Apr  4 00:00:00 2022,Gendron,9
Mon Mar 28 00:00:00 2022,GradHouse,9
Mon Mar 28 00:00:00 2022,Stewart,9
Tue Mar 29 00:00:00 2022,180 Waller,8
Fri Apr  1 00:00:00 2022,180 Waller,8
Wed Mar 30 00:00:00 2022,316 Rideau,8
Sun Apr  3 00:00:00 2022,535 Legget,8
Sat Apr  2 00:00:00 2022,Copernicus,8
Wed Mar 30 00:00:00 2022,Gendron,8
Wed Mar 30 00:00:00 2022,GradHouse,8
Mon Apr  4 00:00:00 2022,GradHouse,8
Tue Mar 29 00:00:00 2022,Marchand,8
Wed Mar 30 00:00:00 2022,Sacre Coeur,8
Mon Apr  4 00:00:00 2022,Stewart,8
Tue Mar 29 00:00:00 2022,200 Wilbrod,7
Mon Mar 28 00:00:00 2022,Copernicus,7
Wed Mar 30 00:00:00 2022,Henderson,7
Fri Apr  1 00:00:00 2022,Henderson,7
Mon Apr  4 00:00:00 2022,Marchand,7
Mon Mar 28 00:00:00 2022,Sacre Coeur,7
Sun Apr  3 00:00:00 2022,1 Stewart,6
Wed Mar 30 00:00:00 2022,180 Waller,6
Sun Apr  3 00:00:00 2022,600 Peter Morand,6
Sat Apr  2 00:00:00 2022,GradHouse,6
Sat Apr  2 00:00:00 2022,Henderson,6
Sun Apr  3 00:00:00 2022,Henderson,6
Sat Apr  2 00:00:00 2022,Sacre Coeur,6
Sat Apr  2 00:00:00 2022,Stewart,6
Thu Mar 31 00:00:00 2022,1 Nicholas,5
Mon Apr  4 00:00:00 2022,180 Waller,5
Sun Apr  3 00:00:00 2022,200 Wilbrod,5
Mon Mar 28 00:00:00 2022,316 Rideau,5
Sun Apr  3 00:00:00 2022,850 Peter Morand,5
Sun Apr  3 00:00:00 2022,Gendron,5
Tue Mar 29 00:00:00 2022,Henderson,5
Sun Apr  3 00:00:00 2022,Stewart,5
Fri Apr  1 00:00:00 2022,1 Nicholas,4
Sat Apr  2 00:00:00 2022,180 Waller,4
Sun Apr  3 00:00:00 2022,180 Waller,4
Sat Apr  2 00:00:00 2022,316 Rideau,4
Sat Apr  2 00:00:00 2022,600 Peter Morand,4
Sat Apr  2 00:00:00 2022,850 Peter Morand,4
Mon Mar 28 00:00:00 2022,EMBA,4
Tue Mar 29 00:00:00 2022,Gendron,4
Mon Mar 28 00:00:00 2022,Henderson,4
Sat Apr  2 00:00:00 2022,Marchand,4
Tue Mar 29 00:00:00 2022,1 Nicholas,3
Wed Mar 30 00:00:00 2022,1 Nicholas,3
Mon Mar 28 00:00:00 2022,180 Waller,3
Mon Mar 28 00:00:00 2022,200 Wilbrod,3
Sat Apr  2 00:00:00 2022,200 Wilbrod,3
Sun Apr  3 00:00:00 2022,316 Rideau,3
Mon Apr  4 00:00:00 2022,Henderson,3
Wed Mar 30 00:00:00 2022,Marchand,3
Mon Mar 28 00:00:00 2022,1 Nicholas,2
Sat Apr  2 00:00:00 2022,1 Nicholas,2
Sun Apr  3 00:00:00 2022,1 Nicholas,2
Mon Apr  4 00:00:00 2022,1 Nicholas,2
Sat Apr  2 00:00:00 2022,Gendron,2
Wed Mar 30 00:00:00 2022,LEES BLOCK C,2
Thu Mar 31 00:00:00 2022,LEES BLOCK C,2
Mon Mar 28 00:00:00 2022,Marchand,2
Sun Apr  3 00:00:00 2022,Marchand,2
Mon Mar 28 00:00:00 2022,Gendron,0
Mon Mar 28 00:00:00 2022,LEES BLOCK B,0
Tue Mar 29 00:00:00 2022,LEES BLOCK B,0
Wed Mar 30 00:00:00 2022,LEES BLOCK B,0
Thu Mar 31 00:00:00 2022,LEES BLOCK B,0
Fri Apr  1 00:00:00 2022,LEES BLOCK B,0
Sat Apr  2 00:00:00 2022,LEES BLOCK B,0
Sun Apr  3 00:00:00 2022,LEES BLOCK B,0
Mon Apr  4 00:00:00 2022,LEES BLOCK B,0
Mon Mar 28 00:00:00 2022,LEES BLOCK C,0
Tue Mar 29 00:00:00 2022,LEES BLOCK C,0
Fri Apr  1 00:00:00 2022,LEES BLOCK C,0
Sat Apr  2 00:00:00 2022,LEES BLOCK C,0
Sun Apr  3 00:00:00 2022,LEES BLOCK C,0
Mon Apr  4 00:00:00 2022,LEES BLOCK C,0
Mon Mar 28 00:00:00 2022,LEES BLOCK D,0
Tue Mar 29 00:00:00 2022,LEES BLOCK D,0
Wed Mar 30 00:00:00 2022,LEES BLOCK D,0
Thu Mar 31 00:00:00 2022,LEES BLOCK D,0
Fri Apr  1 00:00:00 2022,LEES BLOCK D,0
Sat Apr  2 00:00:00 2022,LEES BLOCK D,0
Sun Apr  3 00:00:00 2022,LEES BLOCK D,0
Mon Apr  4 00:00:00 2022,LEES BLOCK D,0
Mon Mar 28 00:00:00 2022,Leblanc,0
Tue Mar 29 00:00:00 2022,Leblanc,0
Wed Mar 30 00:00:00 2022,Leblanc,0
Thu Mar 31 00:00:00 2022,Leblanc,0
Fri Apr  1 00:00:00 2022,Leblanc,0
Sat Apr  2 00:00:00 2022,Leblanc,0
Sun Apr  3 00:00:00 2022,Leblanc,0
Mon Apr  4 00:00:00 2022,Leblanc,0
Mon Mar 28 00:00:00 2022,Polytek,0
Tue Mar 29 00:00:00 2022,Polytek,0
Wed Mar 30 00:00:00 2022,Polytek,0
Thu Mar 31 00:00:00 2022,Polytek,0
Fri Apr  1 00:00:00 2022,Polytek,0
Sat Apr  2 00:00:00 2022,Polytek,0
Sun Apr  3 00:00:00 2022,Polytek,0
Mon Apr  4 00:00:00 2022,Polytek,0
